Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
2.7482767633693454e-21,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869698350229,0.22222222222222093,0.22222222222221785,0.2222222222222222,0.22222222222221402,1.605667670238725e-53,1.37012471484036e-42,6.76766945307187e-107,3.6726559594581507e-135,2.100768810315621e-15,1.5190484401473874e-21,2.760125282106348e-23,8.235260035815416e-15,4.4030193245356595e-15,3.5126460297815434e-17,1.356199441226474e-42,1.4789020116215674e-36,1.4789020113659746e-36,2.82401638813658e-57,1.086637404551186e-67,6.283271049137742e-89,3.8214233847225463e-78,1.232445534799682e-109,4.4948738455323135e-169,2.625960978411443e-16
5.4971500704251174e-21,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869698199828,0.22222222222221963,0.22222222222221344,0.22222222222222218,0.22222222222220578,3.2116838682981455e-53,2.740546830313397e-42,4.531869846840524e-105,8.168025384995957e-133,4.2019936155381795e-15,3.0384266064163355e-21,5.520849679672198e-23,1.6472307624436433e-14,8.806994372760064e-15,7.026054515419151e-17,1.0852343181796778e-41,5.916571050873449e-36,5.916571048828189e-36,1.1297915728480255e-56,2.3307925308023863e-66,1.0664230360507758e-87,3.057912929617783e-77,3.9456475387787e-108,1.9965135309259727e-166,5.252491950486047e-16
1.0994896684536662e-20,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869697899027,0.222222222222217,0.22222222222220464,0.2222222222222221,0.2222222222221893,6.423716264416803e-53,5.4813910612604776e-42,1.3124988838545548e-102,7.8188477509811e-130,8.40444322580481e-15,6.077182938825207e-21,1.1042298474569335e-22,3.294640279890386e-14,1.7614944469019687e-14,1.4052871478943865e-16,8.682973740164836e-41,2.366821035681655e-35,2.366821034045239e-35,4.51955296061428e-56,7.000849141924344e-65,7.810876608694667e-86,2.4466400746582245e-76,1.2645576091783972e-106,3.815718891386513e-163,1.0505553894523082e-15
2.1990389912759752e-20,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869697297425,0.22222222222221175,0.22222222222218702,0.22222222222222196,0.22222222222215635,1.2847781056653646e-52,1.0963079523174702e-41,6.370106278522856e-100,1.479227359078793e-126,1.680934244562414e-14,1.215469560312685e-20,2.208519606342535e-22,6.589459313674031e-14,3.52308446607822e-14,2.8106505374991293e-16,6.946818696446912e-40,9.467669393013708e-35,9.46766937992155e-35,1.807925576540878e-55,2.2221181692758828e-63,9.490348179841914e-84,1.9574359667431813e-75,4.134339524543135e-105,1.4433978988273745e-159,2.101167778214849e-15
4.3981376369205934e-20,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869696094223,0.22222222222220123,0.2222222222221518,0.22222222222222168,0.22222222222209045,2.5695910641133676e-52,2.1926456447340002e-41,3.248705059709238e-97,3.012016780372373e-123,3.3619140882407076e-14,2.4309720929665745e-20,4.417099123738436e-22,1.3179097376801948e-13,7.046264504128032e-14,5.621377304307814e-16,5.5576308435877806e-39,3.7871448133593077e-34,3.7871448028852517e-34,7.23234785270547e-55,7.103765243627192e-62,1.2101054282373751e-81,1.5659983490416604e-74,1.7701885241101887e-103,5.878010464365257e-156,4.20239255556046e-15
8.796334928209829e-20,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869693687817,0.22222222222218022,0.22222222222208132,0.22222222222222113,0.22222222222195867,5.139216981038252e-52,4.385321030112371e-41,1.6628647544448581e-94,6.1661486700493216e-120,6.723873774455001e-14,4.8619771574485945e-20,8.834258157029025e-22,2.6358373485300307e-13,1.4092624579016885e-13,1.1242830788321982e-15,4.4461750294541815e-38,1.5148733404914534e-33,1.5148733321120755e-33,2.8937701576636207e-54,2.272964170711141e-60,1.548495759587807e-79,1.2528185280394011e-73,2.855731994519359e-101,2.406669097636545e-152,8.404842109533807e-15
1.75927295107883e-19,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869688875004,0.2222222222221382,0.2222222222219404,0.22222222222222,0.22222222222169508,1.0278468815846509e-51,8.770671809619489e-41,8.513762718696065e-92,1.2628120438345645e-116,1.344779314231442e-13,9.723987283109597e-20,1.7668576217605347e-21,5.271692563126713e-13,2.8185344723951506e-13,2.24857375579375e-15,3.5569681639129176e-37,6.0595242226368274e-33,6.0595241556012754e-33,1.1587997889101006e-53,7.273452761865312e-59,1.982044502158974e-77,1.0022627920059837e-72,1.2634930069126605e-98,9.857597007071663e-149,1.6809741214609e-14
3.5185518675945244e-19,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869679249381,0.22222222222205415,0.22222222222165855,0.22222222222221774,0.22222222222116791,2.0556972516272304e-51,1.7541373508741693e-40,4.359054907636704e-89,2.586256223193558e-113,2.6895631859756596e-13,1.9448007521219433e-19,3.533721231473853e-21,1.0543402963908116e-12,5.637078499444843e-13,4.497155030351735e-15,2.8455857845951458e-36,2.4238158853933623e-32,2.4238158317647095e-32,4.655810661536983e-53,2.3275137692549064e-57,2.5370176199603295e-75,8.018134749627741e-72,6.4055403272392695e-96,4.037698501994039e-145,3.361953941327336e-14
7.037109700625913e-19,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869659998136,0.22222222222188606,0.22222222222109483,0.22222222222221324,0.22222222222011356,4.1113980903573177e-51,3.5082779149123184e-40,2.2318256821990937e-86,5.296643270659545e-110,5.379130922153427e-13,3.8896047944590323e-19,7.06744844129266e-21,2.108682365182309e-12,1.1274166545795297e-12,8.994317262007247e-15,2.2764731247218826e-35,9.695276127790095e-32,9.695275698760051e-32,1.895306964196226e-52,7.448063897855199e-56,3.2473645858313527e-73,6.414522027724631e-71,3.2775926538414056e-93,1.6538383514905225e-141,6.723913576465806e-14
1.407422536668869e-18,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869621495645,0.22222222222154986,0.22222222221996743,0.22222222222220425,0.2222222222180049,8.222802924679246e-51,7.0165626305736e-40,1.1426767701713626e-83,1.0847373812064664e-106,1.0758266365266295e-12,7.779212857993569e-19,1.4134902822498636e-20,4.217366457306168e-12,2.2548342607500498e-12,1.7988640455476608e-14,1.8211802916394966e-34,3.87811312318125e-31,3.8781127799569156e-31,8.109075928892896e-52,2.3833838329992325e-54,4.156559427460775e-71,5.1316286045932447e-70,1.6780413758635832e-90,6.774027231968384e-138,1.3447832828365118e-13
2.8148456698814247e-18,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869544490665,0.22222222222087748,0.2222222222177126,0.22222222222218627,0.2222222222137875,1.6445713613843523e-50,1.4033189463935324e-39,5.850300869832941e-81,6.1851147084233e-103,2.151653713452136e-12,1.555842890050314e-18,2.826981143118148e-20,8.434734459717356e-12,4.5096694606928044e-12,3.59772817630501e-14,1.4569449389237646e-33,1.551245907542043e-30,1.5512456329625044e-30,4.0882803569795586e-51,7.626833658642869e-53,5.320209101107823e-69,4.1053452622860794e-69,8.591306745258803e-88,7.723819798941884e-134,2.6895671258653253e-13
5.629691936306536e-18,0.00048144307504249394,0.11111111111111112,0.0,0.001416886939048071,0.2222222222195327,0.22222222221320292,0.2222222222221503,0.2222222222053528,3.2894767653294065e-50,2.806736156623442e-39,2.9951398114038438e-78,1.2670173552144593e-99,4.303307820514879e-12,3.111686064727669e-18,5.653962803361e-20,1.6869469737193666e-11,9.019339810985177e-12,7.195454406074747e-14,1.1655562155708049e-32,6.2049859375576106e-30,6.204983740921789e-30,2.98674540494655e-50,2.4405875764502358e-51,6.809379482662602e-67,3.284652747544305e-68,4.3984906897538856e-85,3.1649353487476137e-130,5.379134782518758e-13
1.1259384469156758e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168869082460838,0.22222222221684312,0.22222222220418358,0.22222222222207832,0.2222222221884833,6.58963209117969e-50,5.615040075672021e-39,1.5332909189347079e-75,2.594478459347172e-96,8.60661584748728e-12,6.223372278778087e-18,1.1307925877855328e-19,3.373893738276249e-11,1.803868031319739e-11,1.439089873864338e-13,9.324450497271205e-32,2.4819956291799996e-29,2.4819938718727734e-29,3.356714477806166e-49,7.809881133749598e-50,8.714750105435142e-65,2.631767027537321e-67,2.2517614243498165e-82,1.2961713017357222e-126,1.0758269978208857e-12
1.688907700200698e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168868774441,0.22222222221415355,0.22222222219516424,0.22222222222200635,0.22222222217161383,9.921855423782206e-50,8.426702849996216e-39,1.3346103925407822e-74,1.6564478242516788e-95,1.2909923687306587e-11,9.335058357516131e-18,1.6961888706336246e-19,5.0608402118948005e-11,2.7058020617037093e-11,2.158633494425021e-13,2.768196274507657e-31,5.274242632463827e-29,5.274237415349445e-29,1.19971250208375e-48,3.736387539169595e-49,5.8591070728935335e-64,7.828611734360895e-67,1.9599945830780428e-81,9.569571567816486e-126,1.6137405056282203e-12
2.2518769534857202e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168868466421193,0.22222222221146398,0.2222222221861449,0.22222222222193438,0.22222222215474435,1.3336834900503737e-49,1.1244873408693453e-38,7.972944490041389e-74,1.9249998068293083e-94,1.7213231339972785e-11,1.244674430093372e-17,2.261585128878172e-19,6.747786394575067e-11,3.6077360722504306e-11,2.878176302290424e-13,6.031753955228187e-31,8.997240542043309e-29,8.997229174029465e-29,3.128605997284428e-48,1.2366153720255788e-48,2.695733988902148e-63,1.7123937552428706e-66,1.1709024642032886e-80,1.057168433433215e-124,2.151654001673881e-12
3.3778154600557646e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168867850381662,0.22222222220608484,0.22222222216810622,0.22222222222179047,0.22222222212100545,2.0787014504702757e-49,1.691407050274137e-38,1.8790514500069414e-72,1.7160216132123052e-92,2.5819846206068242e-11,1.86701158701484e-17,3.392377587615619e-19,1.0121678077121414e-10,5.411604046787071e-11,4.317260010677963e-13,1.7508320461965703e-30,1.862765546407784e-28,1.8627622465228178e-28,1.2314054364521865e-47,7.215255189382143e-48,3.284020901913534e-62,5.082231740308957e-66,2.7595726647300394e-79,9.83176379279524e-123,3.227480966161278e-12
4.503753966625809e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168867234342257,0.2222222222007057,0.22222222215006754,0.22222222222164656,0.22222222208726652,2.9814057662541686e-49,2.2654318574636354e-38,1.175183621381129e-71,1.5475459290222967e-91,3.4426460383934824e-11,2.4893486941661203e-17,4.5231699558551615e-19,1.3495568689784326e-10,7.215471948375092e-11,5.756340730502597e-13,3.8288720918990674e-30,3.1680782818163243e-28,3.168071065188867e-28,3.299445820392207e-47,2.400602527696206e-47,1.5184747528394796e-61,1.1466230832373506e-65,1.725886273829368e-78,9.712662194547327e-122,4.303307887396815e-12
5.629692473195853e-17,0.00048144307504249394,0.11111111111111112,0.0,0.001416886661830298,0.22222222219532656,0.22222222213202886,0.22222222222150265,0.22222222205352765,4.2331424381099194e-49,2.851851052217937e-38,5.668660321721455e-71,1.1299798074495819e-90,4.303307382441325e-11,3.111685747986656e-17,5.653962227117555e-19,1.686945815614388e-10,9.019339771803889e-11,7.195418248301579e-13,7.183484858793913e-30,4.84011085057543e-28,4.840097311018817e-28,7.368042809180041e-47,6.472900746220636e-47,5.5650066090271894e-61,2.2692163015887534e-65,8.325098864121626e-78,7.3947368445860915e-121,5.379134762291084e-12
7.881569486335942e-17,0.00048144307504249394,0.11111111111111112,0.0,0.0014168865386224847,0.2222222221845683,0.22222222209595152,0.22222222222121482,0.22222222198604988,1.0170115970826497e-48,4.104657315202456e-38,2.898206546801692e-69,1.4557005226412193e-88,6.024629844688667e-11,4.356359692248871e-17,7.915546472519287e-19,2.3617233577950966e-10,1.2627075179274407e-10,1.0073563476730791e-12,1.9655321234935092e-29,9.307374959239875e-28,9.307337912029648e-28,2.8383277748014126e-46,3.81600866543937e-46,8.613156320017492e-60,9.211551206947752e-65,4.256625492746754e-76,1.9486895303506536e-118,7.53078837014498e-12
1.0133446499476031e-16,0.00048144307504249394,0.11111111111111112,0.0,0.001416886415414725,0.22222222217381005,0.22222222205987419,0.222222222220927,0.22222222191857222,2.469163730586314e-48,5.518602131295092e-38,2.068557510813113e-68,1.353140613937325e-87,7.74595200744348e-11,5.601033419824981e-17,1.0177130323822683e-18,3.0365004344017365e-10,1.6234810269299115e-10,1.2951695700127667e-12,4.1435804353126485e-29,1.5264092170294113e-27,1.5264014069859062e-27,7.532587893208724e-46,1.2870921330353972e-45,4.385227012001001e-59,3.0217127166806973e-64,3.0381846015224846e-75,2.0618408250487438e-117,9.68244178978255e-12
1.4637200525756208e-16,0.00048144307504249394,0.11111111111111112,0.0,0.0014168861689993685,0.2222222221522935,0.22222222198771951,0.22222222222035135,0.22222222178361692,1.3696498685893342e-47,9.388988321649227e-38,9.202691810941798e-67,1.4721876403591175e-85,1.1188595434601386e-10,8.090380224743351e-17,1.4700296843572906e-18,4.3860531910906634e-10,2.3450279497145633e-10,1.8707921137604734e-12,1.2639202857446132e-28,3.1645288986639082e-27,3.164505075572296e-27,3.367136751018341e-45,8.804953467802774e-45,7.332410475359919e-58,3.413426244782091e-63,1.3517990426165183e-73,3.949132780475151e-115,1.3985748064488483e-11
2.3644708578316563e-16,0.00048144307504249394,0.11111111111111112,0.0,0.0014168856761693062,0.22222222210926051,0.2222222218434102,0.22222222221920007,0.2222222215137069,1.6320521146723046e-46,2.6970445151816123e-37,1.1267320101596792e-64,4.611567931199736e-83,1.807387869553596e-10,1.306907123195072e-16,2.3746625147009838e-18,7.085153118424883e-10,3.788121414406145e-10,3.022021597842381e-12,5.484255486665562e-28,8.227879173126448e-27,8.227775803403621e-27,2.4376000078479345e-44,1.1095822378914468e-43,2.8356438263993598e-56,1.1868205522464843e-61,1.6555286444969144e-71,2.46171683170286e-112,2.259235835564387e-11
4.1659724683437273e-16,0.00048144307504249394,0.11111111111111112,0.0,0.0014168846905117836,0.22222222202319455,0.22222222155479177,0.22222222221689758,0.2222222209738892,3.103219781231946e-45,1.7651574027016935e-36,2.622573967149426e-62,3.1719659148497634e-80,3.184443084397893e-10,2.3026442822075924e-16,4.183926277200056e-18,1.2483330629185062e-09,6.674306820294673e-10,5.324418154413267e-12,3.1005543560300808e-27,2.5503125371308178e-26,2.550254097611972e-26,2.4918215716259146e-43,2.126125627009498e-42,1.8821364727341034e-54,7.756345577479531e-60,3.8555220657764214e-69,3.382830871534095e-109,3.98055699050253e-11
7.76897568936787e-16,0.00048144307504249394,0.11111111111111112,0.0,0.001416882719207146,0.22222222185106294,0.22222222097755553,0.22222222221229285,0.22222221989426263,7.5714169782447e-44,2.0032480819266966e-35,8.794222019361324e-60,4.7617491707347974e-77,5.938547764705448e-10,4.294114419468559e-16,7.802446179317114e-18,2.3279596275807065e-09,1.2446671538128215e-09,9.928961633740649e-12,2.0616414512578995e-26,8.864905815982212e-26,8.864517252122079e-26,3.123453082761107e-42,5.191206158138268e-41,1.6949266878200237e-52,6.99491679523244e-58,1.2942901201017357e-66,1.0151693336187942e-105,7.423195687227915e-11
1.4974982131416154e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168787766395002,0.22222222150680102,0.22222221982308543,0.22222222220308435,0.22222221773504525,2.1080840189580675e-42,2.785627693948524e-34,3.5853052865627676e-57,7.329068106816814e-74,1.1446734127682466e-09,8.27703788252234e-16,1.503945525095376e-17,4.487177007487922e-09,2.3991376598270204e-09,1.913705015631858e-11,1.4993168545960262e-25,3.2933289276432176e-25,3.2930463705042707e-25,4.3636861513145124e-41,1.4454506043060712e-39,1.7936254615318107e-50,7.47755717412634e-56,5.288304440041441e-64,3.1249728199085575e-102,1.4308458628223352e-10
2.2180988573464436e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168748341273599,0.22222222116254076,0.22222221866861858,0.2222222221938772,0.22222221557587551,1.1623942056076805e-41,1.1868314341763156e-33,3.9927528109634823e-56,1.0049658646320593e-72,1.6954889826979208e-09,1.2259938814854619e-15,2.2276423031058528e-17,6.6463467221914155e-09,3.553604915802217e-09,2.8343807559649904e-11,4.632315231466264e-25,7.225527459440049e-25,7.224654523561168e-25,1.8504707230230062e-40,7.970216013814729e-39,1.4801095001559007e-49,6.191601088010283e-55,5.892350861073667e-63,4.6999075355994256e-101,2.1193702299463053e-10
3.6593001457561e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168669492695895,0.2222222204740255,0.2222222163596946,0.2222222221754669,0.22222221125767908,1.5209557230656882e-40,8.956976560756693e-33,6.183945128823185e-54,7.149360190906671e-70,2.7971109233301287e-09,2.0225672216311787e-15,3.6750232341681084e-17,1.096454316115974e-08,5.8625296778694005e-09,4.675332998066895e-11,2.0815150956802892e-24,1.966701558757575e-24,1.966309371705764e-24,1.3689821354503378e-39,1.0428783231808792e-37,6.294546571509502e-48,2.6860250452507897e-53,9.16168832616874e-61,6.100543075648517e-98,3.4964131834067877e-10
4.9563813053247914e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168598530874125,0.2222222198543677,0.22222221428167413,0.22222222215890214,0.22222220737146525,5.979851684404358e-40,2.7900000505514803e-32,5.249623324314033e-53,1.0156118597791064e-68,3.78856018268289e-09,2.7394753544728837e-15,4.977651492944495e-17,1.485075695118956e-08,7.940550849046254e-09,6.331734960385023e-11,5.014215901602211e-24,3.608303310411416e-24,3.607358671862483e-24,4.218062796762539e-39,4.100223397790201e-37,3.740649175977404e-47,1.6039546350677672e-52,7.781312630887805e-60,8.846922123494535e-97,4.735745251532673e-10
6.2534624648934825e-15,0.00048144307504249394,0.11111111111111112,0.0,0.001416852757085054,0.22222221923471544,0.22222221220366423,0.22222222214234166,0.2222222034854059,1.743479988805447e-39,6.78543791140654e-32,2.6334089420648324e-52,6.212879133184837e-68,4.77999950662661e-09,3.4563759216651752e-15,6.2802656488222e-17,1.8736816321717293e-08,1.0018561490808554e-08,7.987705936474065e-11,9.884337905189191e-24,5.7444299402578755e-24,5.7425680349414035e-24,1.0140055647476605e-38,1.1954573386990363e-36,1.4697526139531116e-46,6.357248503862159e-52,3.9092225348268407e-59,6.26269840085359e-96,5.975071076681699e-10
7.550543624462174e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168456612625073,0.22222221861506877,0.22222221012566482,0.22222222212578557,0.2222221995995009,4.221084316444167e-39,1.4010114344426517e-31,1.0918846846130319e-51,3.7646543321983705e-67,5.771428895027632e-09,4.173268829106188e-15,7.582865445227504e-17,2.2622721278319767e-08,1.2096561603408113e-08,9.643246031260986e-11,1.7166934074345525e-23,8.375190526700851e-24,8.371957194475367e-24,2.070589131212937e-38,2.8942840073655263e-36,4.751684858581911e-46,2.0680493604974747e-51,1.622251343664683e-58,3.90150068241113e-95,7.21439065900386e-10
8.847624784030866e-15,0.00048144307504249394,0.11111111111111112,0.0,0.0014168385656197653,0.22222221799542774,0.22222220804767598,0.22222222210923376,0.22222219571375035,8.960896614457699e-39,2.588025088471642e-31,3.870545627647214e-51,1.8989887064275642e-66,6.7628483477466355e-09,4.8901539787176735e-15,8.885450614746528e-17,2.6508471826809228e-08,1.4174551187107381e-08,1.1298355354082333e-10,2.7357130927320036e-23,1.1500698714752588e-23,1.1495546717298993e-23,3.78344701691748e-38,6.14424584035673e-36,1.3136637361795052e-45,5.751381637815334e-51,5.7549511107815165e-58,2.0494026761990864e-94,8.453703998655487e-10
1.1441787103168248e-14,0.00048144307504249394,0.11111111111111112,0.0,0.00141682437487367,0.22222221675616238,0.22222220389172984,0.22222222207614306,0.22222218794271242,3.075677485288661e-38,7.011308981526976e-31,3.615615204137344e-50,3.3610322508007986e-65,8.745657445638642e-09,6.3239006525296804e-15,1.149057611360707e-16,3.4279509720303874e-08,1.8330498768746707e-08,1.460728207602046e-10,5.823692698365693e-23,1.923636541175154e-23,1.9225400645037654e-23,1.0034523106605e-37,2.1089093318028887e-35,7.313762164248144e-45,3.241951903726999e-50,5.384574102239471e-57,4.117395464601771e-93,1.093231195050805e-09
