Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31)
1.788770894133649e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012139235105821519,0.45151138069538976,3.412796128234412e-42,0.4567523596271016,1.067284552526306e-18,1.8679695388561216e-26,2.5700985632668854e-17,4.6709952144845154e-29,-2.9319413206784742e-34,6.249532140944644e-05,2.2627251727713407e-17,4.795212601576751e-24,2.1470898168706946e-18,2.584162791334788e-17,8.847988814032642e-12,2.8679634618506664e-24,6.83304615007516e-22,4.2968249597991864e-19,1.7194741085282788e-27,3.820137372759399e-32,5.333743670728345e-32,1.6820967623756488e-30,0.000148252705076979,3.946612555962999e-15,9.033523320547062e-26,6.555051029228009e-29,1.4820911096252208e-21,1.3880244984234427e-32,8.632760471998011e-29,-1.133404530853641e-21,-3.414521889926234e-24,1.3234525720432149e-24,1.0995314987417732e-21,2.7026777387704346e-34,1.0439131583510822e-33,1.3003594379216139e-41
1.7963001383390728e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012129761194693935,0.451511403083695,3.44808777630809e-42,0.4567518635432233,1.0769359249506113e-18,1.888506597619425e-26,2.5828884310167426e-17,4.728376228136305e-29,-3.503482661757694e-34,6.245054479894771e-05,2.2803420807900426e-17,4.7920285279043055e-24,2.1533888426507967e-18,2.6033747364902262e-17,8.881051032581124e-12,2.8907937844365217e-24,7.595253688008012e-22,4.294244793775858e-19,1.7463959946455265e-27,3.8858091016388783e-32,5.357806337602558e-32,1.7027603201820708e-30,0.00014874878892216385,3.961464296776364e-15,9.093589606199003e-26,6.594123231016708e-29,1.4957737732599998e-21,1.4046224408557396e-32,8.679360691531569e-29,2.2066239745600196e-22,-3.421894792847216e-24,1.3297429667382804e-24,-2.472003437313826e-22,2.7254998548064103e-34,1.0526614180557584e-33,1.31663142762353e-41
1.8038293825444965e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012120303054968863,0.4515114254861446,3.483554856664762e-42,0.456751368233771,1.0866153948748144e-18,1.9091541686468894e-26,2.5956387632077444e-17,4.787120661489208e-29,-5.9301901049101376e-34,6.240573989981482e-05,2.298017789371754e-17,4.78885020050487e-24,2.1596387550822187e-18,2.622643380538747e-17,8.914085491850736e-12,2.9144631133935987e-24,-4.116481512991989e-23,4.2916623334501174e-19,1.7635347805333993e-27,3.926245104626362e-32,5.381805876728123e-32,1.7239148462868205e-30,0.00014924409834145836,3.976304452596484e-15,9.153760974965134e-26,6.63320885274148e-29,1.5095029982529938e-21,1.4215805765213804e-32,8.725911799105069e-29,1.73644772872849e-22,-3.4215175827051294e-24,1.3360286063068478e-24,-1.9072810949508062e-22,2.748019544409836e-34,1.0613605105266635e-33,1.3330309278100768e-41
1.8113586267499203e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012110860622195382,0.4515114479014074,3.5191967265534896e-42,0.45675087369685297,1.0963227426379862e-18,1.92991213606964e-26,2.608351682015182e-17,4.84670249743777e-29,-7.081922373024596e-34,6.23609093741126e-05,2.315752206661462e-17,4.785677595847619e-24,2.165839772517888e-18,2.6419686315604706e-17,8.947092234378796e-12,2.9383366043275258e-24,5.416591285547662e-22,4.2890777402939444e-19,1.7718143967794583e-27,3.9411506492641555e-32,5.405731993149563e-32,1.7453709218257234e-30,0.000149738635226424,3.9911330426941786e-15,9.214036857751632e-26,6.672307349556104e-29,1.5232784243003164e-21,1.438775842556285e-32,8.772415293033503e-29,-2.157809028488105e-22,-3.4205739591528705e-24,1.3423094885196033e-24,1.9941945444349485e-22,2.770696990064883e-34,1.0700576200928387e-33,1.3495619853613245e-41
1.818887870955344e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012101433832875613,0.45151147032819183,3.5550124937486254e-42,0.4567503799305861,1.1060577495593311e-18,1.95078038852198e-26,2.6210516276275654e-17,4.906335343245348e-29,-6.573058155691461e-34,6.231605580513492e-05,2.3335452410951184e-17,4.782510668342023e-24,2.1719921136179053e-18,2.6613503979882653e-17,8.980071304922016e-12,2.962425356505086e-24,4.106745936237818e-22,4.286491158809026e-19,1.7817963199375017e-27,3.96570094348281e-32,5.429570555692909e-32,1.7668453666239998e-30,0.00015023240146038396,4.0059500862598175e-15,9.274416686864957e-26,6.711418132203021e-29,1.5370995263384901e-21,1.4559973083993913e-32,8.818869269497732e-29,1.4403881425679847e-22,-3.425234343100718e-24,1.348585611412441e-24,-1.6510593916040546e-22,2.793659282686116e-34,1.078839728864246e-33,1.3662299206396989e-41
1.8264171151607678e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012092022624438411,0.4515114927652446,3.5910018829664695e-42,0.456749886933095,1.115820197939448e-18,1.9717588097200197e-26,2.6337461066420513e-17,4.965987187981868e-29,-5.597756430326227e-34,6.227118169964547e-05,2.351396801295603e-17,4.779349343458121e-24,2.1780959972780948e-18,2.6807885885997462e-17,9.013022746695048e-12,2.986371256856263e-24,2.5690318451960426e-22,4.2839027292504364e-19,1.796721408044373e-27,3.9989795055993925e-32,5.453322167406384e-32,1.7883266534264983e-30,0.00015072539891852098,4.0207556024003344e-15,9.334899897816575e-26,6.750540766634058e-29,1.5509660109470096e-21,1.4732274116447186e-32,8.865272335874023e-29,-2.4772546315054578e-23,-3.422863483549396e-24,1.3548569732785848e-24,1.2285800540656443e-24,2.8167116323233573e-34,1.0877114695652553e-33,1.383035460573799e-41
1.8339463593661916e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012082626935216102,0.4515115152113493,3.6271650299617674e-42,0.45674939470251263,1.1256098710612703e-18,1.992847278027996e-26,2.6464267600606878e-17,5.026096215433996e-29,-5.541761517371523e-34,6.222628949006767e-05,2.3693067961493976e-17,4.776193570847549e-24,2.1841516425763805e-18,2.700283112511049e-17,9.045946604268853e-12,3.0102288561335293e-24,4.54407019327089e-22,4.2813125957314984e-19,1.812974380325989e-27,4.034336465218186e-32,5.476995918264372e-32,1.8099725721346765e-30,0.0001512176294679729,4.035549610142066e-15,9.39548592925374e-26,6.789674961286511e-29,1.5648777759719792e-21,1.4905821659703318e-32,8.911625193165003e-29,-4.8472116538119156e-23,-3.4217174339577644e-24,1.3611235726609251e-24,2.6453480285606867e-23,2.839814334254213e-34,1.0966084673057566e-33,1.3999761715918559e-41
1.8414756035716154e-10,0.0005344628783687447,0.0915567593028733,0.0,0.001207324670442238,0.45151153766532603,3.663501891708819e-42,0.4567489032369798,1.1354265531907948e-18,2.0140456724433957e-26,2.6590864376675457e-17,5.086873960469699e-29,-6.0211464838632644e-34,6.218138153662074e-05,2.3872751347918313e-17,4.773043314185889e-24,2.190159268752476e-18,2.719833879173942e-17,9.078842923110808e-12,3.034341705921169e-24,3.642064374668791e-22,4.2787208984388666e-19,1.827464461476707e-27,4.0676509098906475e-32,5.500595717521845e-32,1.8318592964557313e-30,0.00015170909496792584,4.050332128440214e-15,9.456174222710384e-26,6.828820480135652e-29,1.5788346644178308e-21,1.508122194360003e-32,8.957928285828031e-29,5.521145113469842e-23,-3.4227900682122894e-24,1.367385408344566e-24,-7.543305466886394e-23,2.8629903440286747e-34,1.105505754921595e-33,1.417051155100513e-41
1.8490048477770391e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012063881872130008,0.45151156012602967,3.700012111266224e-42,0.45674841253464515,1.145270029577705e-18,2.035353874599814e-26,2.6717258524640965e-17,5.148165809195054e-29,-6.196361383442218e-34,6.213646012939662e-05,2.4053017265345148e-17,4.769898520651333e-24,2.1961190951828388e-18,2.7394407983724387e-17,9.111711746905741e-12,3.0586182938536323e-24,3.40061781317265e-22,4.2761277687569773e-19,1.840500186300895e-27,4.096613128730628e-32,5.524118278946283e-32,1.8539311499295933e-30,0.0001521997972697056,4.065103176179247e-15,9.516964222680816e-26,6.867976972114904e-29,1.5928363883426204e-21,1.5258075325968124e-32,9.004180850376977e-29,-2.6286350907125174e-23,-3.422573049299794e-24,1.3736424793495916e-24,6.0651747575225784e-24,2.886235169583165e-34,1.114434318678681e-33,1.4342620487251537e-41
1.856534091982463e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012054532379248434,0.45151158259234914,3.736695297279319e-42,0.45674792259366515,1.1551400864558688e-18,2.0567717658122741e-26,2.6843492248481508e-17,5.20978568181528e-29,-6.066133884716482e-34,6.209152749036902e-05,2.4233864809070234e-17,4.7667591348856075e-24,2.202031341336253e-18,2.759103780217474e-17,9.14455311910037e-12,3.082947459509925e-24,4.1071030889839366e-22,4.2735333338704483e-19,1.8539042578616128e-27,4.1263571421658725e-32,5.54756028215834e-32,1.8761211251999175e-30,0.00015268973821686664,4.079862772169574e-15,9.577855376576592e-26,6.90714402978221e-29,1.6068826379397647e-21,1.5435867610266515e-32,9.050382268918001e-29,-4.7085898191045684e-24,-3.423017140777444e-24,1.3798947849240405e-24,-1.636955393694699e-23,2.90959055487359e-34,1.1234166250247289e-33,1.4516106462426208e-41
1.8640633361878867e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012045198167502241,0.4515116050632066,3.773551221485978e-42,0.45674743341220386,1.1650365110436735e-18,2.0782992251757927e-26,2.6969579446060543e-17,5.271741196429705e-29,-5.918112779622182e-34,6.20465857753408e-05,2.4415293076709403e-17,4.763625114635298e-24,2.207896226731638e-18,2.7788227351418063e-17,9.177367083476114e-12,3.1073525899855386e-24,3.6323720835400615e-22,4.270937720017912e-19,1.8682743527531404e-27,4.1588721841873327e-32,5.57092255662337e-32,1.8984319654913166e-30,0.00015317891964527892,4.0946109351484616e-15,9.638847134694851e-26,6.946321300382076e-29,1.62097316940512e-21,1.5614606146487315e-32,9.096532598962947e-29,1.908605843922212e-23,-3.423138559746448e-24,1.386142324537088e-24,-4.0564415783366304e-23,2.933072862596484e-34,1.1324438631464605e-33,1.4690974316313005e-41
1.8715925803933104e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012035879179410629,0.4515116275375563,3.810579745313554e-42,0.45674694498843316,1.1749590915441812e-18,2.0999361306205206e-26,2.7095503327321617e-17,5.33414068116549e-29,-5.905795287027281e-34,6.200163707583801e-05,2.459730116802135e-17,4.760496418581006e-24,2.2137139709095636e-18,2.798597573896269e-17,9.210153683539425e-12,3.1318267081442826e-24,3.6597518097949556e-22,4.2683410502646083e-19,1.882881613415828e-27,4.191379202772967e-32,5.59420770629816e-32,1.9209026796905227e-30,0.00015366734338321302,4.109347683782007e-15,9.699938950198961e-26,6.985508464029168e-29,1.6351077799888148e-21,1.5794586152057241e-32,9.142631799637333e-29,-1.5395256414890486e-23,-3.422703331160676e-24,1.392385097872417e-24,-5.805425259497322e-24,2.956632083952201e-34,1.1415016219241551e-33,1.4867221889033884e-41
1.8791218245987342e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012026575358267547,0.4515116500143837,3.847780677961277e-42,0.45674645732053226,1.1849076171451335e-18,2.1216823601419633e-26,2.722125136084028e-17,5.397027604112842e-29,-5.99054700108097e-34,6.19566834209515e-05,2.477988818496898e-17,4.757372999230393e-24,2.2194847934055854e-18,2.818428207546219e-17,9.242912962783855e-12,3.156402625282993e-24,3.9275406537854053e-22,4.2657434424645145e-19,1.897181568275849e-27,4.2233105293452306e-32,5.617416708705908e-32,1.9435489206146136e-30,0.00015415501125142292,4.124073036666796e-15,9.761130279091724e-26,7.024705195241838e-29,1.6492862481795608e-21,1.597593372954594e-32,9.18867946134168e-29,3.439698321327675e-24,-3.422948821053459e-24,1.3986231048217793e-24,-2.4314610506434048e-23,2.9802528532751675e-34,1.1505871584353847e-33,1.504485110004046e-41
1.886651068804158e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012017286648122226,0.45151167249270463,3.885153756524925e-42,0.45674597040668774,1.1948818780188298e-18,2.143537791645877e-26,2.734682640208628e-17,5.460362300667896e-29,-6.0274232102376996e-34,6.191172677912498e-05,2.4963053231656273e-17,4.7542548115686654e-24,2.2252089137171885e-18,2.8383145474673266e-17,9.275644964489924e-12,3.181098357684452e-24,3.6827460651319268e-22,4.2631450105752124e-19,1.9112948483420174e-27,4.255054982365214e-32,5.640548839016633e-32,1.9663564050214444e-30,0.00015464192506322696,4.1387870123310604e-15,9.822420580189142e-26,7.063911157231146e-29,1.66350832271962e-21,1.6158542092880362e-32,9.234675256668534e-29,5.979991543487586e-24,-3.42312228958364e-24,1.4048563454787426e-24,-2.687301061700062e-23,3.003968282939796e-34,1.1597065044000958e-33,1.522387000830418e-41
1.8941803130095817e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0012008012993760164,0.4515116949715642,3.9226987157505096e-42,0.4567454842450937,1.204881665321877e-18,2.1655023023728282e-26,2.7472235536936047e-17,5.524104856895154e-29,-5.995676133264742e-34,6.186676905989e-05,2.5146795414280686e-17,4.751141815496296e-24,2.2308865512706913e-18,2.858256505341364e-17,9.308349731577964e-12,3.205876739775666e-24,3.7491413739830014e-22,4.260545866250311e-19,1.9255244138323493e-27,4.286786515940139e-32,5.663603568331127e-32,1.9893107598731166e-30,0.00015512808662458745,4.1534896292348495e-15,9.883809315095586e-26,7.103126006329375e-29,1.6777737514488948e-21,1.6342298466439587e-32,9.280619064369181e-29,-7.884130924221635e-24,-3.423077209759916e-24,1.4110848201326151e-24,-1.3170244288516765e-23,3.027785767751384e-34,1.1688649793527846e-33,1.5404286905848053e-41
1.9017095572150055e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011998754340684639,0.4515117174500363,3.960415329199969e-42,0.4567449988339514,1.2149067711948109e-18,2.1875757687919573e-26,2.759748106828056e-17,5.58826080491623e-29,-5.970732378761409e-34,6.182181211555067e-05,2.5331113841215878e-17,4.748033970408411e-24,2.2365179253935462e-18,2.8782539931525285e-17,9.341027306948894e-12,3.230736829852563e-24,3.857077369894061e-22,4.2579461182468764e-19,1.9399657839490126e-27,4.319080682444709e-32,5.686581407793556e-32,2.01241397724293e-30,0.00015561349773418745,4.168180905770675e-15,9.945295948180481e-26,7.142349406447575e-29,1.6920822993743329e-21,1.652721618051776e-32,9.326510698517689e-29,3.8317175288093534e-24,-3.423211803038034e-24,1.4173085292625472e-24,-2.494484453935531e-23,3.0516900105884952e-34,1.1780611067866593e-33,1.55861066881176e-41
1.9092388014204293e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011989510635098915,0.45151173992722266,3.9983033887222146e-42,0.45674451417146944,1.2249569887615717e-18,2.209758066773851e-26,2.772256022414831e-17,5.652855629570854e-29,-5.972969111036637e-34,6.177685774281971e-05,2.5516007622981604e-17,4.744931234928918e-24,2.242103255288556e-18,2.8983069231839545e-17,9.373677733410667e-12,3.2556936169344326e-24,3.727684657538657e-22,4.2553458715276495e-19,1.954494818290618e-27,4.3516559787988394e-32,5.709483197405889e-32,2.0356752341740168e-30,0.00015609816018350694,4.182860860264777e-15,1.0006879946555552e-25,7.181581031873623e-29,1.7064337402922484e-21,1.6713365971151524e-32,9.372349859298588e-29,1.4036698983001735e-24,-3.4232191950176696e-24,1.4235274735317984e-24,-2.2466133552364678e-23,3.0756792950977238e-34,1.1872903123434171e-33,1.576933281361544e-41
1.916768045625853e-10,0.0005344628783687447,0.0915567593028733,0.0,0.001198028182388885,0.4515117624022519,4.036362672913682e-42,0.4567440302558634,1.2350321121288706e-18,2.2320490716994269e-26,2.784747062225441e-17,5.71789843293048e-29,-5.9850093870990156e-34,6.173190768440787e-05,2.570147587219904e-17,4.741833569725031e-24,2.247642760006457e-18,2.9184152080140534e-17,9.406301053545671e-12,3.2807417085842527e-24,3.7864822201014925e-22,4.252745227756148e-19,1.9690041465378695e-27,4.384045980295835e-32,5.732309332206617e-32,2.0590978082808177e-30,0.00015658207575689658,4.197529510978043e-15,1.0068560780051064e-25,7.220820556632854e-29,1.72082784337994e-21,1.6900773970277944e-32,9.418136299741473e-29,-3.916558692943526e-24,-3.423228726846483e-24,1.4297416537821715e-24,-1.708955871909747e-23,3.0997559076823573e-34,1.196551903559956e-33,1.5953969863575546e-41
1.9242972898312768e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011971067854606072,0.45151178487427873,4.074592944876137e-42,0.45674354708535597,1.2451319363854327e-18,2.2544486584805827e-26,2.7972213103377474e-17,5.783380378398244e-29,-5.9922470800602945e-34,6.168696363056754e-05,2.588751770361141e-17,4.738740936870736e-24,2.2531366584186936e-18,2.9385787605128826e-17,9.438897309818807e-12,3.305883978816977e-24,3.8329675521712825e-22,4.250144285992203e-19,1.9835255104395985e-27,4.4165308827062884e-32,5.755059833123182e-32,2.0826785174720023e-30,0.00015706524623164997,4.2121868761067846e-15,1.0130337921192343e-25,7.26006765290816e-29,1.735264372113229e-21,1.7089415796185508e-32,9.463869840808729e-29,2.878351833650337e-24,-3.423365686848832e-24,1.435951071028602e-24,-2.3887759319708185e-23,3.123918419446684e-34,1.2058483577675007e-33,1.6140023680813523e-41
1.9318265340367006e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011961868675451502,0.4515118073424838,4.112993968430277e-42,0.45674306465817704,1.2552562576011332e-18,2.2769567015271616e-26,2.809678915492637e-17,5.849293956885847e-29,-5.98723439477691e-34,6.164202722059122e-05,2.6074132234065084e-17,4.735653298701708e-24,2.2585851691926356e-18,2.958797493838739e-17,9.471466544540563e-12,3.331121107595749e-24,3.7616695768167937e-22,4.2475431425586374e-19,1.998118283841867e-27,4.4492065158296795e-32,5.777734808262146e-32,2.106414657689756e-30,0.00015754767337807415,4.226832973783507e-15,1.0192210845177467e-25,7.299321994776235e-29,1.749743091157678e-21,1.7279269782045607e-32,9.509550267537424e-29,-1.0809005694465213e-25,-3.4234001400321274e-24,1.442155726453907e-24,-2.0932993714607677e-23,3.1481701946095105e-34,1.2151805694412602e-33,1.632750013997001e-41
1.9393557782421243e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011952684235259474,0.4515118298060719,4.151565516215111e-42,0.45674258297256304,1.2654048728260166e-18,2.2995730746837544e-26,2.8221199050697025e-17,5.915641853160736e-29,-5.981093667358033e-34,6.159710004426686e-05,2.6261318582496058e-17,4.7325706184969204e-24,2.2639885107681847e-18,2.979071321434901e-17,9.504008799848728e-12,3.356446155512596e-24,3.80723594946139e-22,4.244941890759408e-19,2.0127890447086775e-27,4.4819739213012536e-32,5.800334608107417e-32,2.1303071956779578e-30,0.00015802935895955917,4.241467822077621e-15,1.0254179029855664e-25,7.338583258632188e-29,1.7642637698896293e-21,1.74703428697157e-32,9.555177327388267e-29,-1.9316677770927596e-24,-3.423432830396874e-24,1.4483556214036795e-24,-1.9118010116145017e-23,3.1725125698767354e-34,1.2245475249149806e-33,1.6516404362198116e-41
1.946885022447548e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011943514483482207,0.4515118522642724,4.1903073644885306e-42,0.4567421020267575,1.2755775800892122e-18,2.3222976512188946e-26,2.83454424747231e-17,5.982430398419608e-29,-5.982745424919377e-34,6.155218364329131e-05,2.6449075869940233e-17,4.729492860580932e-24,2.2693469013342905e-18,2.999400157026354e-17,9.53652411777889e-12,3.381863134770737e-24,3.829003799309597e-22,4.2423406210517334e-19,2.0275186028830504e-27,4.514919858689595e-32,5.822859635777952e-32,2.154358411259935e-30,0.0001585103047326453,4.256091438996247e-15,1.0316241955705506e-25,7.377851123761548e-29,1.7788261800931763e-21,1.7662652768087964e-32,9.600750794817361e-29,1.985904274570209e-24,-3.4235220234161124e-24,1.4545507573813324e-24,-2.3024704858757188e-23,3.1969408540059185e-34,1.2339485185759485e-33,1.6706741121524724e-41
1.954414266652972e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011934359370174771,0.45151187471633764,4.22921928653374e-42,0.45674162181901046,1.2857741783977465e-18,2.3451303038842898e-26,2.846951917717769e-17,6.049662066956976e-29,-5.985259866946776e-34,6.150727951264299e-05,2.663740321951284e-17,4.726419989827418e-24,2.2746605588059023e-18,3.0197839146165574e-17,9.569012540220435e-12,3.407374680016273e-24,3.787838577586485e-22,4.239739421352216e-19,2.0422904370431606e-27,4.547971925246723e-32,5.845310181515018e-32,2.178569195390261e-30,0.0001589905124470895,4.270703842485034e-15,1.0378399105813256e-25,7.417125271721746e-29,1.793430093082192e-21,1.7856206339044078e-32,9.646270468636066e-29,-5.455520069710817e-25,-3.423556621833365e-24,1.4607411360432821e-24,-2.0484938762449636e-23,3.221454567737715e-34,1.243383582659561e-33,1.6898515501844953e-41
1.9619435108583956e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011925218845980487,0.45151189716154305,4.268301052578168e-42,0.4567411423475791,1.2959944677352572e-18,2.368070904950801e-26,2.859342934171267e-17,6.11733566326126e-29,-5.985417977461217e-34,6.14623891019149e-05,2.6826299756395377e-17,4.723351971953576e-24,2.2799297008022696e-18,3.040222508484347e-17,9.601474108898908e-12,3.432976839522732e-24,3.8226745015552e-22,4.237138377083771e-19,2.0571065571170883e-27,4.5810724969689493e-32,5.867686457286256e-32,2.202939117527588e-30,0.0001594699838459296,4.285305050428844e-15,1.0440649965851818e-25,7.456405384723372e-29,1.8080752797508057e-21,1.805099998658643e-32,9.691736132212458e-29,-9.460097362801963e-25,-3.4236119519092295e-24,1.4669267591942704e-24,-2.008473231632024e-23,3.2460570207448284e-34,1.2528530014812266e-33,1.709173285565934e-41
1.9694727550638194e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011916092862116667,0.4515119195991857,4.3075524333572555e-42,0.4567406636107271,1.3062382490606115e-18,2.3911193261801787e-26,2.871717343053383e-17,6.185450492043784e-29,-5.985190410184657e-34,6.141751381660924e-05,2.7015764607839785e-17,4.720288773675488e-24,2.285154544626288e-18,3.0607158531809356e-17,9.633908865422267e-12,3.4586711156105904e-24,3.834148192396044e-22,4.2345375710930167e-19,2.0719807614915208e-27,4.6143358784772703e-32,5.889988702456438e-32,2.227467927261182e-30,0.00015994872066554838,4.29989508065245e-15,1.0502994024060146e-25,7.495691146536585e-29,1.822761512129935e-21,1.82470314821387e-32,9.737147556884526e-29,1.3570178397788444e-24,-3.4236915823383616e-24,1.4731076287828184e-24,-2.2393127924516556e-23,3.2707476306212697e-34,1.2623570197461176e-33,1.72863984887539e-41
1.9770019992692432e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011906981370360856,0.4515119420285842,4.346973201689123e-42,0.4567401856067245,1.3165053243064325e-18,2.4142754387975677e-26,2.884075162263017e-17,6.254008083034144e-29,-5.984186133643397e-34,6.13726550193948e-05,2.7205796903154206e-17,4.717230362273031e-24,2.2903353072442522e-18,3.081263863526955e-17,9.666316851259294e-12,3.484458223742468e-24,3.8092006069376635e-22,4.2319370837292814e-19,2.086914371333937e-27,4.6477349124249383e-32,5.912217209504582e-32,2.2521561754077183e-30,0.00016042672463573474,4.3144739509212524e-15,1.0565430771222966e-25,7.53498224335467e-29,1.837488564022357e-21,1.8444304813748564e-32,9.782504526166264e-29,-6.193852133107842e-25,-3.423729003732688e-24,1.479283746896813e-24,-2.041888906866595e-23,3.2955248031082286e-34,1.2718955039914118e-33,1.7482517573337252e-41
1.984531243474667e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011897884323037358,0.4515119644490783,4.386563131219648e-42,0.45673970833384814,1.3267954963775348e-18,2.4375391135073793e-26,2.896416392215896e-17,6.323010613410363e-29,-5.983910896094077e-34,6.13278140313279e-05,2.739639577369308e-17,4.7141767056147154e-24,2.2954722052661273e-18,3.1018664546095515e-17,9.698698107733133e-12,3.510335924943935e-24,3.836476237952968e-22,4.229336993018937e-19,2.1019009380362057e-27,4.6812184955832924e-32,5.934372276956272e-32,2.277004645929725e-30,0.0001609039974797449,4.3290416789419335e-15,1.0627959700650585e-25,7.574278363077014e-29,1.852256210440298e-21,1.8642825887173855e-32,9.827806832606234e-29,-4.508389314401884e-25,-3.423786188181508e-24,1.4854551157592172e-24,-2.0584634773448622e-23,3.320389384076795e-34,1.2814681257392806e-33,1.768009521030048e-41
1.9920604876800907e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011888801673004227,0.4515119868600274,4.42632199508776e-42,0.45673923179038123,1.3371085691492783e-18,2.4609102205180092e-26,2.9087410478490016e-17,6.392459353319615e-29,-5.984898069334235e-34,6.12829921330384e-05,2.7587560352856343e-17,4.7111277724770316e-24,2.3005654549267306e-18,3.1225235417795624e-17,9.73105267604822e-12,3.536305893283664e-24,3.843591305654046e-22,4.2267373747247565e-19,2.1169400875268867e-27,4.7148437961150116e-32,5.956454175571039e-32,2.3020137961690725e-30,0.00016138054091436154,4.3435982823631395e-15,1.069058030815913e-25,7.613579195286689e-29,1.8670642270102193e-21,1.8842598098989882e-32,9.873054263254818e-29,9.47031915066959e-25,-3.423856820499173e-24,1.4916217377239037e-24,-2.1981035747550047e-23,3.345341459767741e-34,1.2910748868659273e-33,1.7879136545706961e-41
1.9995897318855145e-10,0.0005344628783687447,0.0915567593028733,0.0,0.001187973337364056,0.45151200926081103,4.466249566021259e-42,0.4567387559746133,1.3474443474658358e-18,2.4843886295422863e-26,2.921049146923111e-17,6.462354869376619e-29,-5.984878624165186e-34,6.123819056588145e-05,2.7779289776076486e-17,4.708083532362639e-24,2.305615272067721e-18,3.143235040648781e-17,9.763380597272506e-12,3.562368526656624e-24,3.8276881904761666e-22,4.2241383023461973e-19,2.1320324770052466e-27,4.7485878574809917e-32,5.978463159853295e-32,2.3271838301255327e-30,0.00016185635664995197,4.358143778776131e-15,1.0753292092051165e-25,7.652884431394943e-29,1.881912390027379e-21,1.9043622757936974e-32,9.918246602284197e-29,-5.823529237691288e-25,-3.423899974447141e-24,1.497783615271606e-24,-2.0452275849078728e-23,3.3703802825020763e-34,1.3007159706263559e-33,1.8079646803189723e-41
2.0071189760909382e-10,0.0005344628783687447,0.0915567593028733,0.0,0.001187067937883419,0.45151203165082743,4.5063456170723865e-42,0.4567382808848405,1.3578026371383817e-18,2.5079742097882883e-26,2.9333407075126083e-17,6.532697884707462e-29,-5.984430099208076e-34,6.119341053305594e-05,2.79715831808101e-17,4.705043955265681e-24,2.3106218721201382e-18,3.164000867087271e-17,9.795681912335318e-12,3.588521977187763e-24,3.849845911461628e-22,4.221539847189103e-19,2.147178704512824e-27,4.78242770024323e-32,6.000399491258093e-32,2.3525150081585003e-30,0.00016233144639052493,4.372678185715398e-15,1.081609455309655e-25,7.692193764347549e-29,1.8968004768027837e-21,1.9245901617157063e-32,9.963383639580676e-29,-1.9737652433598592e-25,-3.4239602570836775e-24,1.5039407510059871e-24,-2.083762152559353e-23,3.395506423334258e-34,1.3103913425806951e-33,1.8281631186611267e-41
2.014648220296362e-10,0.0005344628783687447,0.0915567593028733,0.0,0.0011861639642969707,0.4515120540294936,4.546609921915853e-42,0.4567378065193649,1.3681832449432064e-18,2.5316668299620692e-26,2.9456157514450475e-17,6.603489567824214e-29,-5.984655432729282e-34,6.114865320069131e-05,2.816443970653558e-17,4.702009011846645e-24,2.3155854700874807e-18,3.184820937220729e-17,9.827956662048113e-12,3.614767382261339e-24,3.85515577943074e-22,4.2189420784607224e-19,2.1623807950027353e-27,4.8164106372533053e-32,6.022263441749901e-32,2.3780077510110123e-30,0.00016280581183378672,4.3872015206592776e-15,1.0878987194513582e-25,7.731506888884311e-29,1.911728265768186e-21,1.944943773262667e-32,1.0008465168648575e-28,6.861115501400548e-25,-3.424025581433664e-24,1.5100931476498194e-24,-2.1721530852589666e-23,3.4207201437664418e-34,1.320100891048814e-33,1.848509485392261e-41
