Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(41),COX(42),CHOX(51),CH2O2X(43),CH3OX(38),CH3X(25),CH4(24),CH4X(158),SX(46),CH3O2X(40),SX(93)
3.046642233057338e-09,0.00299236199292705,0.0,0.0,0.0024568415373866035,0.7959155954828674,0.09999940596859298,0.09999999986790979,1.871744576019396e-12,2.392520606878427e-24,7.260009896158862e-16,6.871767046579055e-26,6.772431767130112e-40,0.0031947688092142717,1.6494259794886074e-14,1.1264128550651985e-16,1.0787718470423336e-16,5.939030807264095e-07,1.3020089201035868e-10,1.2508958425511375e-16,1.5472368098357032e-19,4.636621319831732e-22,1.3658814184181379e-21,5.741763421950173e-28,7.913896793084981e-32,4.594237331168628e-29,0.0024870201106556114,1.302076280997346e-10,6.8424937860729966e-15,4.1075152253527694e-22,6.3867440218699966e-27,5.499765138763736e-35,1.308707033030646e-34,2.626665751412404e-34,1.4609261897247436e-48,3.8235337838353767e-32,1.5083586593008163e-56
3.0538806598098447e-09,0.00299236199292705,0.0,0.0,0.0024550935073200525,0.7959152412374545,0.09999940639152691,0.09999999986799436,1.8798106980080746e-12,2.4126304607636473e-24,7.29001221793302e-16,6.946299994028245e-26,6.85724053735332e-40,0.003197557224574418,1.648233808395505e-14,1.1273913869793562e-16,1.0826664879442075e-16,5.934802475362245e-07,1.3010825176766627e-10,1.2541037491024511e-16,1.5482635828825703e-19,4.6406585616172705e-22,1.3740278333099016e-21,5.78375298870421e-28,7.95353795818834e-32,4.640740212974683e-29,0.002485980148380523,1.3011494917304831e-10,6.861581576447017e-15,4.121558939944438e-22,6.446795306097556e-27,5.532843511792069e-35,1.3215401074361973e-34,2.6517204152699697e-34,1.4741829198856716e-48,3.8426877572229934e-32,1.5285666641074732e-56
3.0611190865623513e-09,0.00299236199292705,0.0,0.0,0.002453352370437668,0.7959148917426686,0.09999940681279144,0.09999999986807857,1.88789139626727e-12,2.4328584772209675e-24,7.320060595716705e-16,7.021442774155616e-26,6.9428875146227194e-40,0.0032003413514810255,1.6470459322657358e-14,1.1283668515223995e-16,1.0865656267891295e-16,5.930590833661406e-07,1.3001597685844164e-10,1.2573121697130099e-16,1.5492883485990198e-19,4.644689575402218e-22,1.3822021805842944e-21,5.825938935327943e-28,7.993275797279065e-32,4.687585264074156e-29,0.002484937579705035,1.3002263593522078e-10,6.880676870828656e-15,4.1356161491578584e-22,6.507256941509182e-27,5.566029942234151e-35,1.3344643603173407e-34,2.6769446919936784e-34,1.4875294897858007e-48,3.8618884458232123e-32,1.5489922790519775e-56
3.068357513314858e-09,0.00299236199292705,0.0,0.0,0.0024516180664641367,0.7959145469478188,0.09999940723240121,0.0999999998681624,1.8959864019076827e-12,2.4532050555428737e-24,7.35015498507096e-16,7.09719878250439e-26,7.029378815402336e-40,0.0032031212091320573,1.645863183867049e-14,1.1293356029571293e-16,1.0904696498244809e-16,5.926395736176597e-07,1.2992406408921383e-10,1.2605211051129582e-16,1.550311116291102e-19,4.648714389078367e-22,1.3904044886446862e-21,5.868321701648425e-28,8.033110309285599e-32,4.734774065719378e-29,0.0024838924457211303,1.2993068518799082e-10,6.899779663603672e-15,4.1496868135793706e-22,6.568130697347513e-27,5.599324494282725e-35,1.347480198958199e-34,2.7023392634146815e-34,1.500966326765867e-48,3.881135849118689e-32,1.5696372873873874e-56
3.0755959400673645e-09,0.00299236199292705,0.0,0.0,0.002449890535743425,0.7959142068027459,0.09999940765037064,0.09999999986824584,1.904095244877456e-12,2.473670595423008e-24,7.380295341735554e-16,7.173571425225352e-26,7.116720585733445e-40,0.003205896816549506,1.6446854954729308e-14,1.1303068108794717e-16,1.0943784341699478e-16,5.92221703842244e-07,1.2983251029668455e-10,1.263730556005625e-16,1.5513318951826514e-19,4.652733030280967e-22,1.3986347858725495e-21,5.910901727802086e-28,8.073041493105743e-32,4.7823082023911823e-29,0.0024828447870773093,1.298390937659564e-10,6.918889949088599e-15,4.1637708937839767e-22,6.629418346224366e-27,5.63272723198179e-35,1.360588031446327e-34,2.727904812254015e-34,1.5144938594905188e-48,3.900429966577352e-32,1.5905034825755351e-56
3.082834366819871e-09,0.00299236199292705,0.0,0.0,0.0024481697192321756,0.7959138712578159,0.09999940806671409,0.09999999986832891,1.9122178501559475e-12,2.4942554969558426e-24,7.410481621627158e-16,7.250564119089181e-26,7.204919001312222e-40,0.0032086681925813498,1.6435122797625394e-14,1.1312751393754836e-16,1.0982916502517852e-16,5.918054597393676e-07,1.2974131235229159e-10,1.2669405230674922e-16,1.5523506944162562e-19,4.656745526392807e-22,1.4068931006273931e-21,5.953679454232795e-28,8.113069347605104e-32,4.8301892617985213e-29,0.00248179464398325,1.297478585362258e-10,6.9380077215313365e-15,4.177868350337246e-22,6.691121664119535e-27,5.666238219203941e-35,1.373788266674386e-34,2.7536420221208175e-34,1.528112517949921e-48,3.9197707976515743e-32,1.611592668321725e-56
3.0900727935723777e-09,0.00299236199292705,0.0,0.0,0.0024464555584931846,0.7959135402639156,0.09999940848144566,0.09999999986841164,1.9203544086207735e-12,2.5149601606363594e-24,7.440713780837536e-16,7.328180291498738e-26,7.293980267567408e-40,0.0032114353559034867,1.6423433355117628e-14,1.1322417285408935e-16,1.102209206138949e-16,5.913908271554359e-07,1.2965046715873746e-10,1.2701510069484102e-16,1.5533675230541612e-19,4.660751904547019e-22,1.4151794612465905e-21,5.9966553216889e-28,8.153193871615553e-32,4.878418834878052e-29,0.0024807420562144066,1.2965697639807341e-10,6.957132975111736e-15,4.1919791437971804e-22,6.753242430379552e-27,5.699857519654471e-35,1.387081314339228e-34,2.779551577510351e-34,1.541822733460568e-48,3.9391583417774464e-32,1.63290665860953e-56
3.0973112203248843e-09,0.00299236199292705,0.0,0.0,0.0024447479956889156,0.7959132137724462,0.09999940889457937,0.09999999986849399,1.9285050316468375e-12,2.5357849873597257e-24,7.470991775631748e-16,7.406423380501351e-26,7.383910619737971e-40,0.003214198325021676,1.641178889435578e-14,1.1332076787575357e-16,1.106131245557646e-16,5.909777920822945e-07,1.2955997165045475e-10,1.2733620082719588e-16,1.5543823900791854e-19,4.664752191629445e-22,1.4234938960451887e-21,6.039829771221753e-28,8.19341506393369e-32,4.926998515793667e-29,0.0024796870631165766,1.2956644428259373e-10,6.976265703942193e-15,4.206103234715839e-22,6.81578242771647e-27,5.733585196883396e-35,1.4004675849403607e-34,2.805634163802042e-34,1.5556249386665794e-48,3.95859259837405e-32,1.6544472777356514e-56
3.104549647077391e-09,0.00299236199292705,0.0,0.0,0.0024430469735750443,0.7959128917353182,0.09999940930612913,0.09999999986857598,1.936669658912584e-12,2.5567303784209623e-24,7.50131556244639e-16,7.485296834801014e-26,7.474716322950828e-40,0.003216957118273475,1.6400190795183135e-14,1.1341715027037034e-16,1.1100578689064618e-16,5.905663406553803e-07,1.2946982279373859e-10,1.276573527635743e-16,1.5553953043956434e-19,4.668746414281691e-22,1.4318364333157671e-21,6.083203244184114e-28,8.233732923319443e-32,4.975929901935988e-29,0.002478629703610399,1.2947625915235932e-10,6.995405902068226e-15,4.220240583640943e-22,6.878743442206584e-27,5.767421314288383e-35,1.413947489779384e-34,2.831890467257647e-34,1.5695195675410012e-48,3.9780735668427635e-32,1.6762163603447726e-56
3.1117880738298975e-09,0.00299236199292705,0.0,0.0,0.0024413524354941043,0.7959125741049464,0.09999940971610863,0.09999999986865761,1.9448481987663537e-12,2.5777967355146125e-24,7.531685097887833e-16,7.564804113770599e-26,7.566403672298569e-40,0.003219711753830133,1.6388637641056243e-14,1.1351340248238715e-16,1.1139890166605468e-16,5.901564591522e-07,1.293800175856195e-10,1.279785565611591e-16,1.5564062748302337e-19,4.672734598903906e-22,1.4402071013283288e-21,6.126776182228046e-28,8.274147448494582e-32,5.025214593921819e-29,0.0024775700161958226,1.2938641800108337e-10,7.0145535634690826e-15,4.2343911511175608e-22,6.942127263289175e-27,5.801365935108783e-35,1.4275214409602045e-34,2.8583211750194716e-34,1.5835070553868943e-48,3.997601246566556e-32,1.6982157514644357e-56
3.119026500582404e-09,0.00299236199292705,0.0,0.0,0.0024396643253692053,0.7959122608342433,0.09999941012453145,0.09999999986873888,1.9530406340204234e-12,2.5989844607344136e-24,7.562100338730507e-16,7.644948687463999e-26,7.658978992917206e-40,0.0032224622496984556,1.6377127673484727e-14,1.1360952340767558e-16,1.1179245906941093e-16,5.89748133990959e-07,1.2929055305400766e-10,1.282998122745729e-16,1.557415310132921e-19,4.676716771657395e-22,1.4486059283301737e-21,6.1705490273030725e-28,8.314658638141313e-32,5.074854195593557e-29,0.002476508038956518,1.2929691785328698e-10,7.03370868205831e-15,4.248554897689755e-22,7.005935683765205e-27,5.835419122420949e-35,1.441189851389075e-34,2.8849269751085155e-34,1.5975878388385327e-48,4.017175636909297e-32,1.7204473065399845e-56
3.1335033540874173e-09,0.00299236199292705,0.0,0.0,0.0024363071675459003,0.7959116471859566,0.09999941093676075,0.0999999998689004,1.969467033396976e-12,2.6417256259213577e-24,7.623067764547242e-16,7.807163652715577e-26,7.846818999195064e-40,0.003227950893586064,1.6354235096968713e-14,1.138012956742441e-16,1.1258088580983162e-16,5.889360990613095e-07,1.291126342840215e-10,1.2894247965472867e-16,1.559427609963973e-19,4.684663185025357e-22,1.4654881721765212e-21,6.25869620782035e-28,8.395971005371891e-32,5.175204559488415e-29,0.002474377365283036,1.291189288182929e-10,7.07204126613112e-15,4.276921770301888e-22,7.134833510902096e-27,5.903851448025277e-35,1.4688117056239656e-34,2.9386666087341973e-34,1.626031045759366e-48,4.0564645468074516e-32,1.765614382638879e-56
3.1479802075924305e-09,0.00299236199292705,0.0,0.0,0.0024329750628675592,0.7959110504235319,0.0999994117429229,0.09999999986906052,1.9859491412651827e-12,2.684957098702768e-24,7.684217497388342e-16,7.971969705067132e-26,8.038287546696711e-40,0.0032334231907713102,1.63315150568496e-14,1.1399249587416793e-16,1.1337107924641763e-16,5.88130129968066e-07,1.2893604331020746e-10,1.2958535529071494e-16,1.5614322723866488e-19,4.692585859000814e-22,1.4824833903738516e-21,6.347648327209065e-28,8.477670013623857e-32,5.276993888846802e-29,0.0024722379790984507,1.289422688472779e-10,7.110403604303445e-15,4.305340885870385e-22,7.265451333209127e-27,5.972718792472429e-35,1.4968163717642329e-34,2.9931148898043166e-34,1.654852708046607e-48,4.095940291040339e-32,1.8117326418892066e-56
3.1624570610974437e-09,0.00299236199292705,0.0,0.0,0.0024296675829954192,0.795910470187687,0.09999941254312175,0.09999999986921929,2.002487019193068e-12,2.7286821101651156e-24,7.745549197326544e-16,8.139394990698616e-26,8.233436326008105e-40,0.003238879279573907,1.6308967597938304e-14,1.141831227755503e-16,1.1416306493142137e-16,5.873301229680396e-07,1.287607574306423e-10,1.3022843952974284e-16,1.5634293647256938e-19,4.700484994546394e-22,1.4995918080691173e-21,6.437408931577481e-28,8.55975565078829e-32,5.380235130460363e-29,0.002470090170525611,1.2876691521234537e-10,7.148795645578452e-15,4.33381192887258e-22,7.397803613980665e-27,6.042021654545267e-35,1.5252071819010263e-34,3.0482773539261078e-34,1.6840563668168367e-48,4.135602863762732e-32,1.8588173064635934e-56
3.176933914602457e-09,0.00299236199292705,0.0,0.0,0.002426384308300529,0.7959099061266209,0.0999994133374589,0.09999999986937672,2.0190804441453386e-12,2.7729038977493978e-24,7.807062526963427e-16,8.309467827841127e-26,8.432317515879718e-40,0.003244319295854148,1.6286585582521697e-14,1.143731740788912e-16,1.1495682504899837e-16,5.865359764278706e-07,1.285867544049815e-10,1.3087173268028549e-16,1.5654189531590613e-19,4.70836078905316e-22,1.516813650032916e-21,6.527981571603287e-28,8.642227903992191e-32,5.48494128266029e-29,0.0024679342234348567,1.2859284564777183e-10,7.187217337964327e-15,4.362334583919174e-22,7.53190487016989e-27,6.111760530422427e-35,1.553987480925507e-34,3.104159550583724e-34,1.7136455845960284e-48,4.175452258760535e-32,1.9068837685820257e-56
3.19141076810747e-09,0.00299236199292705,0.0,0.0,0.0024231248276790377,0.7959093578958584,0.09999941412603393,0.09999999986953284,2.0357292019553607e-12,2.8176257052400564e-24,7.868757151378386e-16,8.482216707156986e-26,8.634983785718287e-40,0.0032497433730673746,1.6264363264827802e-14,1.1456266665863024e-16,1.157523226433799e-16,5.857475907792393e-07,1.2841401244469192e-10,1.3151523501277665e-16,1.5674011027435506e-19,4.716213436419777e-22,1.5341491406552925e-21,6.619369802468574e-28,8.725086759557434e-32,5.591125395288817e-29,0.002465770415574302,1.2842003834020472e-10,7.225668628492862e-15,4.390908535801736e-22,7.667769672344228e-27,6.181935913648885e-35,1.58316062651883e-34,3.1607670430772654e-34,1.7436239453549924e-48,4.215488469430918e-32,1.9559475916364274e-56
3.2058876216124833e-09,0.00299236199292705,0.0,0.0,0.0024198887383714393,0.7959088251580934,0.09999941490894443,0.09999999986968765,2.0524332328921026e-12,2.862850782753774e-24,7.930632738078689e-16,8.657670292117382e-26,8.841488298079165e-40,0.003255151642317162,1.6242300090003638e-14,1.1475159655189995e-16,1.165495445719254e-16,5.849648684748948e-07,1.2824251020356339e-10,1.3215894676030485e-16,1.5693758774398005e-19,4.724043127129757e-22,1.5515985039415452e-21,6.7115771837914195e-28,8.80833220296049e-32,5.698800569668265e-29,0.0024635990186974693,1.2824847191907084e-10,7.264149463237955e-15,4.41953346953927e-22,7.805412644639875e-27,6.252548295114179e-35,1.6127299891412757e-34,3.2181054084613e-34,1.773995054544201e-48,4.255711488762869e-32,2.0060245113165305e-56
3.2203644751174965e-09,0.00299236199292705,0.0,0.0,0.0024166756457856685,0.7959083075830408,0.09999941568628602,0.09999999986984118,2.0691925411368416e-12,2.9085823867281646e-24,7.9926889569505575e-16,8.835857419377514e-26,9.051884711159216e-40,0.0032605442324072564,1.6220395638314915e-14,1.1493996961415857e-16,1.1734849827719971e-16,5.841877139458915e-07,1.2807222676824612e-10,1.3280286811931163e-16,1.5713433401366763e-19,4.7318500483268905e-22,1.569161963508026e-21,6.804607279557577e-28,8.8919642187938e-32,5.807979958567499e-29,0.0024614202986882857,1.2807812544718869e-10,7.302659787334012e-15,4.4482090704231e-22,7.944848464715458e-27,6.323598163041253e-35,1.6426989520203304e-34,3.276180237482951e-34,1.804762539127903e-48,4.2961213093184936e-32,2.057130436737698e-56
3.2348413286225097e-09,0.00299236199292705,0.0,0.0,0.002413485163324084,0.7959078048472863,0.09999941645815232,0.09999999986999347,2.086007082128404e-12,2.9548237799103444e-24,8.054925480211355e-16,9.01680709914916e-26,9.266227181290196e-40,0.0032659212698922663,1.6198646429381428e-14,1.1512779320536056e-16,1.181491835987603e-16,5.834160335597256e-07,1.2790314164906944e-10,1.3344699925028383e-16,1.5733035526750426e-19,4.73963438388887e-22,1.586839742577985e-21,6.898463658051247e-28,8.97598279072811e-32,5.918676766165865e-29,0.0024592345156834584,1.2790897841158687e-10,7.341199544994266e-15,4.476935024060511e-22,8.086091863704778e-27,6.395086002976231e-35,1.6730709111385324e-34,3.3349971345197207e-34,1.8359300476180083e-48,4.336717923214825e-32,2.1092814515703494e-56
3.249318182127523e-09,0.00299236199292705,0.0,0.0,0.0024103169122143067,0.7959073166341434,0.09999941722463507,0.0999999998701445,2.1028767593903904e-12,3.0015782313453833e-24,8.117341982362792e-16,9.200548515570521e-26,9.484570365432446e-40,0.003271282879127117,1.617704842030646e-14,1.153150684323996e-16,1.1895158574215834e-16,5.826497355793041e-07,1.2773523477110993e-10,1.3409134027843433e-16,1.5752565758709364e-19,4.7473963144991095e-22,1.6046320639774592e-21,6.993149891783796e-28,9.060387901475902e-32,6.03090424801447e-29,0.0024570419241922202,1.27741010714528e-10,7.379768679528988e-15,4.505711016417568e-22,8.229157626168659e-27,6.46701229777369e-35,1.7038492752215237e-34,3.39456171751711e-34,1.8675012501070736e-48,4.377501322106137e-32,2.162493815170794e-56
3.263795035632536e-09,0.00299236199292705,0.0,0.0,0.002407170521343799,0.7959068426335107,0.0999994179858242,0.09999999987029433,2.1198014797035808e-12,3.0488490163646507e-24,8.179938140145166e-16,9.387111027073409e-26,9.706969423668881e-40,0.0032766291823152945,1.6155599334505894e-14,1.1550180108492533e-16,1.197556899568494e-16,5.81888730122873e-07,1.275684864654227e-10,1.347358912943721e-16,1.5772024695381542e-19,4.755136017716826e-22,1.622539150131213e-21,7.088669557421941e-28,9.145179532755959e-32,6.144675710994922e-29,0.0024548427732135445,1.2757420266473003e-10,7.41836713336356e-15,4.534536733860715e-22,8.374060590045904e-27,6.539377527580199e-35,1.7350374657260808e-34,3.4548796179259366e-34,1.8994798383009322e-48,4.418471497166805e-32,2.2167839637137534e-56
3.2782718891375493e-09,0.00299236199292705,0.0,0.0,0.0024040456270980315,0.795906382541736,0.09999941874180777,0.09999999987044299,2.136781177910864e-12,3.0966394165740373e-24,8.242713632492583e-16,9.576524166747674e-26,9.933480021699013e-40,0.0032819602995559486,1.6134297594238683e-14,1.1568799596043788e-16,1.205614899940954e-16,5.811329291248389e-07,1.2740287746046327e-10,1.3538065235476504e-16,1.57914129251028e-19,4.762853668045437e-22,1.6405612230587067e-21,7.185026235715191e-28,9.230357665258996e-32,6.260004513275493e-29,0.0024526373063509144,1.2740853496877873e-10,7.456994848056474e-15,4.563411863197135e-22,8.520815646603342e-27,6.612182169820094e-35,1.7666389168278002e-34,3.5159564806393044e-34,1.9318695255507994e-48,4.459628439074703e-32,2.272168511326351e-56
3.2927487426425625e-09,0.00299236199292705,0.0,0.0,0.0024009418732021757,0.7959059360614782,0.09999941949267212,0.09999999987059045,2.1538157993838965e-12,3.1449527198420806e-24,8.305668140489144e-16,9.768817642702884e-26,1.0164158333332979e-39,0.003287276348889867,1.6113140768451322e-14,1.1587365582770923e-16,1.2136898188874277e-16,5.803822462974128e-07,1.27238388873689e-10,1.3602562348299734e-16,1.5810731026621677e-19,4.770549436999339e-22,1.6586985043700962e-21,7.282223511421983e-28,9.31592227861434e-32,6.376904064264756e-29,0.002450425761924695,1.272439887227271e-10,7.495651764317167e-15,4.592336091714058e-22,8.669437740385052e-27,6.685426699183788e-35,1.7986570754084279e-34,3.5777979639292545e-34,1.9646740468847874e-48,4.5009721379950843e-32,2.328664251223474e-56
3.3072255961475757e-09,0.00299236199292705,0.0,0.0,0.0023978589105662393,0.7959055029015766,0.0999994202385018,0.09999999987073675,2.1709052803439307e-12,3.1937922202879686e-24,8.368801347326089e-16,9.964021338427154e-26,1.0399061042985433e-39,0.003292577446344369,1.6092125924422408e-14,1.1605878575804899e-16,1.2217815731642737e-16,5.796365970930904e-07,1.2707500220334805e-10,1.3667080466981895e-16,1.5829979569308933e-19,4.778223493169097e-22,1.676951215262277e-21,7.380264973235167e-28,9.401873351357713e-32,6.495387824562664e-29,0.002448208373082144,1.270805454038773e-10,7.534337822023743e-15,4.62130910721694e-22,8.819941869160646e-27,6.759111587616484e-35,1.8310954010429935e-34,3.6404097393831526e-34,1.9978971590389508e-48,4.542502583565002e-32,2.3862881568446046e-56
3.321702449652589e-09,0.00299236199292705,0.0,0.0,0.002394796397133606,0.7959050827769201,0.09999942097937968,0.09999999987088194,2.1880495484017048e-12,3.2431612182694415e-24,8.432112938259858e-16,1.0162165313143149e-25,1.0638245348169205e-39,0.003297863705977105,1.6071250606749576e-14,1.162433897401775e-16,1.2298900546802512e-16,5.788958986679687e-07,1.269126993204636e-10,1.3731619587398666e-16,1.5849159113361875e-19,4.785876002285063e-22,1.6953195765149704e-21,7.4791542137067965e-28,9.488210860899925e-32,6.615469305909095e-29,0.002445985367905108,1.2691818686274334e-10,7.573052960240551e-15,4.650330598066557e-22,8.972343083872747e-27,6.833237304306396e-35,1.863957365986824e-34,3.7037974918398266e-34,2.031542640487868e-48,4.584219764878189e-32,2.445057382992008e-56
