Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48)
7.156893254370925e-11,0.0006811613451670383,0.1557,0.0,0.0016884154999156653,0.6421252027138746,0.2019,0.0,0.0,1.6418871677545138e-38,0.0,6.739807021090218e-45,6.461716009016178e-74,8.289010557015089e-05,0.0,0.0,0.0,1.0014341518623413e-50,0.0,2.177291041809712e-43,0.0,0.0,7.58906043195727e-43,1.6387029638817008e-47,0.0,2.598057501562756e-46,0.0002333522333407782
7.19741547637973e-11,0.0006811613451670383,0.1557,0.0,0.0016871487296282314,0.6421239731995481,0.2019,0.0,0.0,1.6511811811736278e-38,0.0,6.878249993338804e-45,6.640009667240574e-74,8.296461749231978e-05,0.0,0.0,0.0,1.0170316374820939e-50,0.0,2.199600433012178e-43,0.0,0.0,7.670265453587286e-43,1.6584842758156373e-47,0.0,2.6513113014514053e-46,0.0002345444917060434
7.237937698388534e-11,0.0006811613451670383,0.1557,0.0,0.0016858852230462094,0.6421227459175103,0.2019,0.0,0.0,1.660475171845935e-38,0.0,7.018482637496877e-45,6.821951933259862e-74,8.303706658024412e-05,0.0,0.0,0.0,1.0327767015737516e-50,0.0,2.2220023215390888e-43,0.0,0.0,7.751855903810755e-43,1.6783617644291797e-47,0.0,2.7052501843639057e-46,0.00023573554920014081
7.278459920397339e-11,0.0006811613451670383,0.1557,0.0,0.0016846249456266885,0.6421215208491543,0.2019,0.0,0.0,1.6697691398116684e-38,0.0,7.160512489334278e-45,7.00758976927583e-74,8.31074847079196e-05,0.0,0.0,0.0,1.0486697934212157e-50,0.0,2.2444964433056945e-43,0.0,0.0,7.833831163209033e-43,1.6983350629262043e-47,0.0,2.7598769565551783e-46,0.00023692540849198638
7.318982142406143e-11,0.0006811613451670383,0.1557,0.0,0.0016833678632661034,0.6421202979761079,0.2019,0.0,0.0,1.679063085110774e-38,0.0,7.30434700570494e-45,7.196970333782267e-74,8.317590333595296e-05,0.0,0.0,0.0,1.0647113595460267e-50,0.0,2.267082534982776e-43,0.0,0.0,7.916190614175641e-43,1.7184038088397507e-47,0.0,2.8151943931866316e-46,0.00023811407222453792
7.359504364414948e-11,0.0006811613451670383,0.1557,0.0,0.0016821139422971796,0.6421190772802281,0.2019,0.0,0.0,1.6883570077829178e-38,0.0,7.449993565475479e-45,7.390140979510666e-74,8.324235351429013e-05,0.0,0.0,0.0,1.0809018437171045e-50,0.0,2.2897603339869238e-43,0.0,0.0,7.998933640890558e-43,1.7385676440019694e-47,0.0,2.8712052386914848e-46,0.00023930154301512484
7.400026586423752e-11,0.0006811613451670383,0.1557,0.0,0.001680863149485786,0.6421178587436022,0.2019,0.0,0.0,1.6976509078674877e-38,0.0,7.597459470453374e-45,7.587149251400233e-74,8.330686588503321e-05,0.0,0.0,0.0,1.0972416869604108e-50,0.0,2.3125295784710895e-43,0.0,0.0,8.082059629294954e-43,1.758826214512838e-47,0.0,2.9279122071398556e-46,0.00024048782345577503
7.440548808432557e-11,0.0006811613451670383,0.1557,0.0,0.0016796154520277136,0.6421166423485442,0.2019,0.0,0.0,1.706944785403597e-38,0.0,7.746751946314148e-45,7.788042884592215e-74,8.336947068534104e-05,0.0,0.0,0.0,1.113731327568536e-50,0.0,2.3353900073154027e-43,0.0,0.0,8.165567967066389e-43,1.7791791707077226e-47,0.0,2.9853179826034136e-46,0.00024167291611353943
7.481071030441361e-11,0.0006811613451670383,0.1557,0.0,0.001678370817545372,0.6421154280775945,0.2019,0.0,0.0,1.7162386404300876e-38,0.0,7.897878143527052e-45,7.992869802448467e-74,8.343019775040823e-05,0.0,0.0,0.0,1.1303712011102133e-50,0.0,2.358341360118242e-43,0.0,0.0,8.24945804359443e-43,1.799626167123836e-47,0.0,3.0434252195193815e-46,0.00024285682353081416
7.521593252450166e-11,0.0006811613451670383,0.1557,0.0,0.0016771292140844165,0.6421142159135165,0.2019,0.0,0.0,1.725532472985535e-38,0.0,8.050845138278679e-45,8.201678114594229e-74,8.348907651651779e-05,0.0,0.0,0.0,1.1471617404397662e-50,0.0,2.3813833771875636e-43,0.0,0.0,8.333729249956752e-43,1.8201668624657006e-47,0.0,3.102236543053683e-46,0.00024403954822565984
7.56211547445897e-11,0.0006811613451670383,0.1557,0.0,0.0016758906101103134,0.6421130058392962,0.2019,0.0,0.0,1.7348262831082505e-38,0.0,8.205659933394054e-45,8.414516114985083e-74,8.354613602416225e-05,0.0,0.0,0.0,1.1641033757064847e-50,0.0,2.404515799532465e-43,0.0,0.0,8.418380978895637e-43,1.840800919569645e-47,0.0,3.1617545494630498e-46,0.0002452210926921188
7.602637696467775e-11,0.0006811613451670383,0.1557,0.0,0.0016746549745048354,0.6421117978381393,0.2019,0.0,0.0,1.7441200708362844e-38,0.0,8.362329459254734e-45,8.631432279997955e-74,8.360140492122944e-05,0.0,0.0,0.0,1.181196534363945e-50,0.0,2.4277383688550016e-43,0.0,0.0,8.503412624794948e-43,1.8615280053674192e-47,0.0,3.2219818064558977e-46,0.00024640145940052927
7.64315991847658e-11,0.0006811613451670383,0.1557,0.0,0.0016734222765625098,0.6421105918934695,0.2019,0.0,0.0,1.753413836207431e-38,0.0,8.520860574713429e-45,8.852475266546148e-74,8.365491146624762e-05,0.0,0.0,0.0,1.198441641179258e-50,0.0,2.451050827542229e-43,0.0,0.0,8.588823583657488e-43,1.8823477908490006e-47,0.0,3.2829208535518124e-46,0.00024758065079783696
7.683682140485384e-11,0.0006811613451670383,0.1557,0.0,0.0016721924859870044,0.6421093879889267,0.2019,0.0,0.0,1.7627075792592286e-38,0.0,8.681260068004756e-45,9.077693910218235e-74,8.370668353168598e-05,0.0,0.0,0.0,1.2158391182422697e-50,0.0,2.474452918658473e-43,0.0,0.0,8.674613253082842e-43,1.903259951024619e-47,0.0,3.3445742024394616e-46,0.00024875866930790377
7.724204362494189e-11,0.0006811613451670383,0.1557,0.0,0.001670965572887473,0.6421081861083648,0.2019,0.0,0.0,1.7720013000289683e-38,0.0,8.843534657651734e-45,9.307137223440802e-74,8.375674860730671e-05,0.0,0.0,0.0,1.2333893849746936e-50,0.0,2.4979443859378317e-43,0.0,0.0,8.760781032245577e-43,1.9242641648860867e-47,0.0,3.4069443373328004e-46,0.0002499355173318145
7.764726584502993e-11,0.0006811613451670383,0.1557,0.0,0.001669741507774851,0.6421069862358504,0.2019,0.0,0.0,1.7812949985536903e-38,0.0,9.007690993367576e-45,9.540854393664813e-74,8.380513380356393e-05,0.0,0.0,0.0,1.2510928581391981e-50,0.0,2.521524973776883e-43,0.0,0.0,8.847326321873913e-43,1.945360115367491e-47,0.0,3.4700337153253993e-46,0.00025111119724817964
7.805248806511798e-11,0.0006811613451670383,0.1557,0.0,0.0016685202615581121,0.6421057883556595,0.2019,0.0,0.0,1.790588674870194e-38,0.0,9.173735656952495e-45,9.778894781575537e-74,8.385186585504647e-05,0.0,0.0,0.0,1.268949951848436e-50,0.0,2.5451944272276164e-43,0.0,0.0,8.934248524228782e-43,1.966547489305281e-47,0.0,3.533844766742768e-46,0.00025228571141343607
7.845771028520602e-11,0.0006811613451670383,0.1557,0.0,0.0016673018055404895,0.6421045924522761,0.2019,0.0,0.0,1.7998823290150354e-38,0.0,9.341675163185112e-45,1.002130791932593e-73,8.389697112395981e-05,0.0,0.0,0.0,1.286961077574026e-50,0.0,2.5689524919905604e-43,0.0,0.0,9.021547043083301e-43,1.987825977397813e-47,0.0,3.59837989549254e-46,0.00025345906216214483
7.886293250529407e-11,0.0006811613451670383,0.1557,0.0,0.0016660861114156638,0.6421033985103911,0.2019,0.0,0.0,1.809175961024536e-38,0.0,9.511515960708204e-45,1.0268143508793222e-73,8.394047560364455e-05,0.0,0.0,0.0,1.3051266441554842e-50,0.0,2.5927989144081233e-43,0.0,0.0,9.10922128370264e-43,2.0091952741644127e-47,0.0,3.663641479412393e-46,0.0002546312518072861
7.926815472538211e-11,0.0006811613451670383,0.1557,0.0,0.0016648731512639168,0.6421022065148986,0.2019,0.0,0.0,1.81846957093478e-38,0.0,9.683264432908428e-45,1.0519451419858664e-73,8.39824049221271e-05,0.0,0.0,0.0,1.3234470578091107e-50,0.0,2.6167334414581198e-43,0.0,0.0,9.197270652824306e-43,2.0306550779039896e-47,0.0,3.729631870615581e-46,0.0002558022826405504
7.967337694547016e-11,0.0006811613451670383,0.1557,0.0,0.0016636628975482655,0.6421010164508947,0.2019,0.0,0.0,1.827763158781622e-38,0.0,9.85692689878977e-45,1.0775281688710208e-73,8.402278434570005e-05,0.0,0.0,0.0,1.3419227221368323e-50,0.0,2.640755820747499e-43,0.0,0.0,9.285694558638795e-43,2.0522050906532444e-47,0.0,3.796353395833984e-46,0.00025697215693262846
8.00785991655582e-11,0.0006811613451670383,0.1557,0.0,0.0016624553231105695,0.6420998283036753,0.2019,0.0,0.0,1.837056724600687e-38,0.0,1.003250961384046e-44,1.1035684516168009e-73,8.406163878252833e-05,0.0,0.0,0.0,1.360554038135e-50,0.0,2.6648658005062527e-43,0.0,0.0,9.374492410770673e-43,2.0738450181445447e-47,0.0,3.86380835675854e-46,0.0002581408769334967
8.048382138564625e-11,0.0006811613451670383,0.1557,0.0,0.0016612504011676154,0.6420986420587343,0.2019,0.0,0.0,1.8463502684273758e-38,0.0,1.0210018770893038e-44,1.1300710266032462e-73,8.40989927862786e-05,0.0,0.0,0.0,1.3793414042031463e-50,0.0,2.689063129581507e-43,0.0,0.0,9.463663620259982e-43,2.0955745697634642e-47,0.0,3.931999030377005e-46,0.0002593084448727004
8.08890436057343e-11,0.0006811613451670383,0.1557,0.0,0.001660048105307192,0.6420974577017607,0.2019,0.0,0.0,1.8556437902968672e-38,0.0,1.0389460500977433e-44,1.1570409463454757e-73,8.413487055976847e-05,0.0,0.0,0.0,1.398285216152705e-50,0.0,2.7133475574317967e-43,0.0,0.0,9.553207599544094e-43,2.1173934585060633e-47,0.0,4.0009276693088975e-46,0.000260474862959634
8.129426582582234e-11,0.0006811613451670383,0.1557,0.0,0.0016588484094841422,0.6420962752186371,0.2019,0.0,0.0,1.8649372902441198e-38,0.0,1.0570840874166725e-44,1.1844832793329639e-73,8.416929595863336e-05,0.0,0.0,0.0,1.4173858672156908e-50,0.0,2.7377188341215047e-43,0.0,0.0,9.643123762439872e-43,2.1393014009359483e-47,0.0,4.0705965021376e-46,0.0002616401333838187
8.210471026599843e-11,0.0006811613451670383,0.1557,0.0,0.0016564567155810546,0.6420939158184252,0.2019,0.0,0.0,1.8835242245106654e-38,0.0,1.0939441530370726e-44,1.2408055379301637e-73,8.423388334125072e-05,0.0,0.0,0.0,1.4560592467646424e-50,0.0,2.7867209372742273e-43,0.0,0.0,9.824070301128145e-43,2.1833833306918102e-47,0.0,4.212163545602266e-46,0.0002639672399042891
8.291515470617452e-11,0.0006811613451670383,0.1557,0.0,0.0016540751182877232,0.6420915637489492,0.2019,0.0,0.0,1.9021110715024103e-38,0.0,1.1315868112603766e-44,1.2990786638314532e-73,8.429293897572822e-05,0.0,0.0,0.0,1.4953646374453056e-50,0.0,2.8360674514712577e-43,0.0,0.0,1.0006498573796708e-42,2.2278181612470875e-47,0.0,4.356717521141347e-46,0.0002662897815631432
8.372559914635061e-11,0.0006811613451670383,0.1557,0.0,0.0016517034220526034,0.6420892189040188,0.2019,0.0,0.0,1.9206978314914263e-38,0.0,1.170016707151241e-44,1.3593437641379113e-73,8.434664158531407e-05,0.0,0.0,0.0,1.535305093132069e-50,0.0,2.88575639850917e-43,0.0,0.0,1.0190403938909873e-42,2.2726037491225906e-47,0.0,4.504275425297734e-46,0.000268607775188677
8.45360435865267e-11,0.0006811613451670383,0.1557,0.0,0.00164934143681601,0.6420868811803364,0.2019,0.0,0.0,1.9392845047465495e-38,0.0,1.20923839609616e-44,1.421642186854138e-73,8.439516469379443e-05,0.0,0.0,0.0,1.5758836272502865e-50,0.0,2.935785809399772e-43,0.0,0.0,1.037578177541766e-42,2.317738003751183e-47,0.0,4.654853900863257e-46,0.0002709212373167904
8.53464880267028e-11,0.0006811613451670383,0.1557,0.0,0.0016469889778830543,0.642084550477429,0.2019,0.0,0.0,1.9578710915334658e-38,0.0,1.2492563463156863e-44,1.4860155162627843e-73,8.443867674440874e-05,0.0,0.0,0.0,1.6171032130462858e-50,0.0,2.9861537242296746e-43,0.0,0.0,1.056262748227105e-42,2.3632188860802654e-47,0.0,4.808469246738997e-46,0.0002732301841991314
8.615693246687889e-11,0.0006811613451670383,0.1557,0.0,0.0016446458657970407,0.6420822266975799,0.2019,0.0,0.0,1.976457592114797e-38,0.0,1.290074941322592e-44,1.5525055684252663e-73,8.447734121849967e-05,0.0,0.0,0.0,1.658966783855763e-50,0.0,3.0368581920282112e-43,0.0,0.0,1.075093647795758e-42,2.409044407183433e-47,0.0,4.965137427582774e-46,0.00027553463181105423
8.696737690705498e-11,0.0006811613451670383,0.1557,0.0,0.0016423119262135133,0.6420799097457639,0.2019,0.0,0.0,1.9950440067501793e-38,0.0,1.3316984823248122e-44,1.6211543868062958e-73,8.451131675368837e-05,0.0,0.0,0.0,1.70147723337066e-50,0.0,3.087897270643303e-43,0.0,0.0,1.094070420005657e-42,2.455212626872418e-47,0.0,5.1248740832394134e-46,0.00027783459585939267
8.777782134723107e-11,0.0006811613451670383,0.1557,0.0,0.0016399869897751533,0.6420775995295794,0.2019,0.0,0.0,2.0136303356963476e-38,0.0,1.3741311905709675e-44,1.6920042380233317e-73,8.454075726139918e-05,0.0,0.0,0.0,1.744637415904576e-50,0.0,3.1392690266250934e-43,0.0,0.0,1.1131926104814066e-42,2.501721652320527e-47,0.0,5.2876945379451736e-46,0.00028013009179004216
8.858826578740716e-11,0.0006811613451670383,0.1557,0.0,0.001637670891987693,0.6420752959591829,0.2019,0.0,0.0,2.0322165792072089e-38,0.0,1.4173772096372539e-44,1.765097607719461e-73,8.456581204354887e-05,0.0,0.0,0.0,1.7884501466567806e-50,0.0,3.1909715351170754e-43,0.0,0.0,1.1324597666737158e-42,2.5485696366986215e-47,0.0,5.45361380930168e-46,0.0002824211347953529
8.939871022758325e-11,0.0006811613451670383,0.1557,0.0,0.0016353634730970458,0.6420729989472246,0.2019,0.0,0.0,2.0508027375339217e-38,0.0,1.4614406076556748e-44,1.840477196555195e-73,8.458662590821293e-05,0.0,0.0,0.0,1.832918201974972e-50,0.0,3.2430028797541427e-43,0.0,0.0,1.1518714378206659e-42,2.5957547778231417e-47,0.0,5.622646617019419e-46,0.00028470773982133563
9.020915466775934e-11,0.0006811613451670383,0.1557,0.0,0.001633064577967803,0.6420707084087834,0.2019,0.0,0.0,2.0693888109249673e-38,0.0,1.5063253794838577e-44,1.9181859163146912e-73,8.460333928410731e-05,0.0,0.0,0.0,1.8780443196168712e-50,0.0,3.295361152567079e-43,0.0,0.0,1.1714271749107365e-42,2.643275316820922e-47,0.0,5.794807391431776e-46,0.0002869899215746846
9.101959910793543e-11,0.0006811613451670383,0.1557,0.0,0.0016307740559632225,0.6420684242613037,0.2019,0.0,0.0,2.0879747996262224e-38,0.0,1.5520354488163709e-44,1.9982668861234514e-73,8.461608833375214e-05,0.0,0.0,0.0,1.9238311990107342e-50,0.0,3.3480444538931136e-43,0.0,0.0,1.1911265306475271e-42,2.691129536811638e-47,0.0,5.970110281779429e-46,0.0002892676945296197
9.174899910409391e-11,0.0006811613451670383,0.1557,0.0,0.0016287196242110275,0.6420663739264688,0.2019,0.0,0.0,2.1047021172487543e-38,0.0,1.593883327793886e-44,2.0724038348771366e-73,8.462428216827108e-05,0.0,0.0,0.0,1.9656065421582524e-50,0.0,3.3957357610211987e-43,0.0,0.0,1.2089783764185607e-42,2.734482245858551e-47,0.0,6.130580866422947e-46,0.0002913139324472957
9.247839910025239e-11,0.0006811613451670383,0.1557,0.0,0.0016266717525031881,0.6420643286463299,0.2019,0.0,0.0,2.1214293666453792e-38,0.0,1.636405584266766e-44,2.148529116085228e-73,8.462946530615135e-05,0.0,0.0,0.0,2.0079211724449124e-50,0.0,3.4436874358573567e-43,0.0,0.0,1.2269458686143191e-42,2.7781026837026755e-47,0.0,6.293617739911348e-46,0.00029335662101725497
9.320779909641087e-11,0.0006811613451670383,0.1557,0.0,0.0016246303399049633,0.6420622883653723,0.2019,0.0,0.0,2.1381565479902017e-38,0.0,1.6796049387879177e-44,2.226674580003989e-73,8.463172858732671e-05,0.0,0.0,0.0,2.0507769791496556e-50,0.0,3.491898110485209e-43,0.0,0.0,1.2450286845890548e-42,2.8219896808555266e-47,0.0,6.4592306645425495e-46,0.0002953957703343043
9.393719909256935e-11,0.0006811613451670383,0.1557,0.0,0.0016225952881441196,0.6420602530294807,0.2019,0.0,0.0,2.1548836614557846e-38,0.0,1.7234840701374757e-44,2.3068722041276036e-73,8.463116032574236e-05,0.0,0.0,0.0,2.0941758270471723e-50,0.0,3.5403664222476216e-43,0.0,0.0,1.263226502743791e-42,2.8661420922122134e-47,0.0,6.627429237484017e-46,0.00029743139035673247
9.466659908872783e-11,0.0006811613451670383,0.1557,0.0,0.0016205665015451033,0.6420582225859046,0.2019,0.0,0.0,2.171610707213186e-38,0.0,1.7680456164063583e-44,2.3891540912458627e-73,8.462784637163193e-05,0.0,0.0,0.0,2.1381195565591271e-50,0.0,3.589091013708367e-43,0.0,0.0,1.2815390025098038e-42,2.9105587963663343e-47,0.0,6.7982228950245655e-46,0.00029946349090985907
9.539599908488631e-11,0.0006811613451670383,0.1557,0.0,0.0016185438869643122,0.6420561969832244,0.2019,0.0,0.0,2.1883376854319941e-38,0.0,1.8132921760487494e-44,2.4735524675543783e-73,8.462187017278938e-05,0.0,0.0,0.0,2.1826099839049343e-50,0.0,3.638070532616181e-43,0.0,0.0,1.299965864332865e-42,2.9552386948573913e-47,0.0,6.971620916704295e-46,0.00030149208168949294
9.612539908104479e-11,0.0006811613451670383,0.1557,0.0,0.0016165273537264138,0.6420541761713174,0.2019,0.0,0.0,2.2050645962803637e-38,0.0,1.8592263089062222e-44,2.560099680811089e-73,8.461331283487388e-05,0.0,0.0,0.0,2.227648901252158e-50,0.0,3.687303631870815e-43,0.0,0.0,1.3185067696581459e-42,3.0001807114757363e-47,0.0,7.147632429333413e-46,0.0003035171722653068
9.685479907720327e-11,0.0006811613451670383,0.1557,0.0,0.0016145168135617539,0.6420521601013258,0.2019,0.0,0.0,2.221791439925049e-38,0.0,1.9058505372034712e-44,2.6488281985389085e-73,8.460225318071039e-05,0.0,0.0,0.0,2.2732380768665264e-50,0.0,3.736788969491041e-43,0.0,0.0,1.3371614009157773e-42,3.045383791651861e-47,0.0,7.326266410899757e-46,0.0003055387720841302
9.758419907336174e-11,0.0006811613451670383,0.1557,0.0,0.0016125121805448887,0.6420501487256227,0.2019,0.0,0.0,2.2385182165314376e-38,0.0,1.9531673465152668e-44,2.7397706062745362e-73,8.4588767808548e-05,0.0,0.0,0.0,2.3193792552615727e-50,0.0,3.7865252085845505e-43,0.0,0.0,1.3559294415070563e-42,3.090846901734546e-47,0.0,7.507531694363588e-46,0.0003075568904731579
9.831359906952022e-11,0.0006811613451670383,0.1557,0.0,0.0016105133710342743,0.6420481419977826,0.2019,0.0,0.0,2.2552449262635824e-38,0.0,2.0011791867043656e-44,2.8329596058631456e-73,8.457293114924556e-05,0.0,0.0,0.0,2.366074157347889e-50,0.0,3.836511017319685e-43,0.0,0.0,1.3748105757912984e-42,3.1365690282975195e-47,0.0,7.691436971338539e-46,0.00030957153664307456
9.90429990656787e-11,0.0006811613451670383,0.1557,0.0,0.001608520303613116,0.642046139872548,0.2019,0.0,0.0,2.2719715692842334e-38,0.0,2.0498884728313446e-44,2.9284280137971504e-73,8.455481552238002e-05,0.0,0.0,0.0,2.4133244805820023e-50,0.0,3.886745068898875e-43,0.0,0.0,1.393804489073295e-42,3.1825491776222184e-47,0.0,7.877990795662631e-46,0.00031158271969109846
9.977239906183718e-11,0.0006811613451670383,0.1557,0.0,0.0016065328990313725,0.6420441423058006,0.2019,0.0,0.0,2.2886981457548676e-38,0.0,2.0992975860372127e-44,3.0262087595970765e-73,8.453449119127686e-05,0.0,0.0,0.0,2.4611318991149123e-50,0.0,3.937226041533645e-43,0.0,0.0,1.4129108675913494e-42,3.2287863750296022e-47,0.0,8.067201586862604e-46,0.0003135904486039451
9.999999999999999e-11,0.0006811613451670383,0.1557,0.0,0.001605913899106388,0.6420435199142345,0.2019,0.0,0.0,2.2939174693069068e-38,0.0,2.1148587637478306e-44,3.05719867737181e-73,8.452770790904342e-05,0.0,0.0,0.0,2.4761639583975064e-50,0.0,3.953028390176948e-43,0.0,0.0,1.4188957674191042e-42,3.243266631630892e-47,0.0,8.126787854300538e-46,0.0003142162318111628
1.0050179905799566e-10,0.0006811613451670383,0.1557,0.0,0.001604551080148919,0.6420421492545311,0.2019,0.0,0.0,2.3054246558357196e-38,0.0,2.1494088743990187e-44,3.12633488423304e-73,8.451202641696003e-05,0.0,0.0,0.0,2.5094980639402687e-50,0.0,3.98795261842108e-43,0.0,0.0,1.4321293985058697e-42,3.275279664141933e-47,0.0,8.259077633512533e-46,0.00031559473226071527
1.0123119905415414e-10,0.0006811613451670383,0.1557,0.0,0.0016025747718798739,0.6420401606768091,0.2019,0.0,0.0,2.3221510996858108e-38,0.0,2.2002246537591935e-44,3.2288395385857804e-73,8.448748751101422e-05,0.0,0.0,0.0,2.5584246030422004e-50,0.0,4.03892348772167e-43,0.0,0.0,1.4514597698884886e-42,3.322028106469177e-47,0.0,8.453627096489562e-46,0.00031759557943570623
1.0196059905031262e-10,0.0006811613451670383,0.1557,0.0,0.0016006039011380907,0.6420381765317554,0.2019,0.0,0.0,2.3388774774629763e-38,0.0,2.2517472085293535e-44,3.333755981946265e-73,8.446093888735474e-05,0.0,0.0,0.0,2.6079131215428063e-50,0.0,4.0901373425384506e-43,0.0,0.0,1.4709016707116977e-42,3.369030780856939e-47,0.0,8.650858012129634e-46,0.00031959299880114894
1.026899990464711e-10,0.0006811613451670383,0.1557,0.0,0.0015986383967838175,0.6420361967795141,0.2019,0.0,0.0,2.355603789323893e-38,0.0,2.3039787924683194e-44,3.441117580552704e-73,8.443244311290499e-05,0.0,0.0,0.0,2.6579652018492976e-50,0.0,4.1415928808973686e-43,0.0,0.0,1.4904547908389845e-42,3.4162867826331107e-47,0.0,8.850778295282297e-46,0.0003215869989298722
1.0341939904262958e-10,0.0006811613451670383,0.1557,0.0,0.0015966781895715141,0.6420342213812238,0.2019,0.0,0.0,2.372330035424105e-38,0.0,2.3569216294351765e-44,3.550957806163693e-73,8.440206095718523e-05,0.0,0.0,0.0,2.7085824038008006e-50,0.0,4.193288805728773e-43,0.0,0.0,1.510118821015439e-42,3.463795223268359e-47,0.0,9.05339574226777e-46,0.00032357758829789534
1.0414879903878806e-10,0.0006811613451670383,0.1557,0.0,0.0015947232120988245,0.6420322502989929,0.2019,0.0,0.0,2.3890562159180546e-38,0.0,2.4105779141189514e-44,3.663310234666237e-73,8.436985144081842e-05,0.0,0.0,0.0,2.7597662648148014e-50,0.0,4.245223824849968e-43,0.0,0.0,1.5298934528588066e-42,3.511555230076749e-47,0.0,9.258718033742466e-46,0.0003255647752869515
1.0487819903494654e-10,0.0006811613451670383,0.1557,0.0,0.0015927733987566933,0.6420302834958719,0.2019,0.0,0.0,2.4057823309590995e-38,0.0,2.464949812744241e-44,3.778208544717552e-73,8.43358718829584e-05,0.0,0.0,0.0,2.811518300033277e-50,0.0,4.297396650948736e-43,0.0,0.0,1.5497783788509823e-42,3.559565945168303e-47,0.0,9.466752737470414e-46,0.0003275485681869428
1.0560759903110502e-10,0.0006811613451670383,0.1557,0.0,0.0015908286856806178,0.6420283209358282,0.2019,0.0,0.0,2.4225083806995417e-38,0.0,2.520039463752958e-44,3.895686516419561e-73,8.430017794764774e-05,0.0,0.0,0.0,2.8638400024684487e-50,0.0,4.349806001567783e-43,0.0,0.0,1.5697732923299346e-42,3.607826525039212e-47,0.0,9.677507311001198e-46,0.0003295289751983291
1.063369990272635e-10,0.0006811613451670383,0.1557,0.0,0.0015888890107030303,0.6420263625837214,0.2019,0.0,0.0,2.439234365290654e-38,0.0,2.575848978464935e-44,4.01577803002505e-73,8.42628236891132e-05,0.0,0.0,0.0,2.91673284314821e-50,0.0,4.402450599090041e-43,0.0,0.0,1.589877887481994e-42,3.6563361407764364e-47,0.0,9.890989104265184e-46,0.0003315060044344508
1.0706639902342197e-10,0.0006811613451670383,0.1557,0.0,0.0015869543133067952,0.6420244084052786,0.2019,0.0,0.0,2.455960284882697e-38,0.0,2.632380441716673e-44,4.1385170646744444e-73,8.42238615960087e-05,0.0,0.0,0.0,2.970198271261193e-50,0.0,4.455329170724744e-43,0.0,0.0,1.6100918593345504e-42,3.705093976816072e-47,0.0,1.0107205362083063e-45,0.00033347966392379026
1.0779579901958045e-10,0.0006811613451670383,0.1557,0.0,0.001585024534579809,0.6420224583670707,0.2019,0.0,0.0,2.4726861396249455e-38,0.0,2.6896359124764733e-44,4.2639376971621286e-73,8.418334263461731e-05,0.0,0.0,0.0,3.0242377143014854e-50,0.0,4.508440448494239e-43,0.0,0.0,1.6304149037491268e-42,3.7540992300611474e-47,0.0,1.0326163226583262e-45,0.00033544996161216824
1.0852519901573893e-10,0.0006811613451670383,0.1557,0.0,0.0015830996171706882,0.64202051243649,0.2019,0.0,0.0,2.489411929665712e-38,0.0,2.747617424440655e-44,4.3920741007313435e-73,8.414131629102353e-05,0.0,0.0,0.0,3.078852578212979e-50,0.0,4.5617831692214904e-43,0.0,0.0,1.6508467174147674e-42,3.8033511109440297e-47,0.0,1.0547869739545107e-45,0.0003374169053648826
1.0925459901189741e-10,0.0006811613451670383,0.1557,0.0,0.0015811795052455384,0.6420185705817255,0.2019,0.0,0.0,2.5061376551523616e-38,0.0,2.8063269866113577e-44,4.522960543896686e-73,8.409783061226986e-05,0.0,0.0,0.0,3.134044247533371e-50,0.0,4.615356074518168e-43,0.0,0.0,1.6713869978417648e-42,3.8528488423171826e-47,0.0,1.077233184466998e-45,0.0003393805029687861
1.0998399900805589e-10,0.0006811613451670383,0.1557,0.0,0.0015792641444457775,0.6420166327717427,0.2019,0.0,0.0,2.522863316231339e-38,0.0,2.8657665838501417e-44,4.656631389293291e-73,8.405293224650937e-05,0.0,0.0,0.0,3.1898140855377837e-50,0.0,4.669157910773345e-43,0.0,0.0,1.6920354433557557e-42,3.9025916572349474e-47,0.0,1.0999556389757891e-45,0.0003413407621343075
1.1071339900421437e-10,0.0006811613451670383,0.1557,0.0,0.0015773534818470086,0.6420146989762618,0.2019,0.0,0.0,2.5395889130481843e-38,0.0,2.925938177413417e-44,4.7931210925517317e-73,8.400666648216992e-05,0.0,0.0,0.0,3.2461634343820135e-50,0.0,4.723187429142705e-43,0.0,0.0,1.7127917530920767e-42,3.952578801098351e-47,0.0,1.1229550128812961e-45,0.0003432976904974162
1.1144279900037285e-10,0.0006811613451670383,0.1557,0.0,0.0015754474659189185,0.6420127691657357,0.2019,0.0,0.0,2.5563144457475543e-38,0.0,2.986843705475641e-44,4.932464201197809e-73,8.395907728614401e-05,0.0,0.0,0.0,3.303093615245409e-50,0.0,4.777443385538232e-43,0.0,0.0,1.733655626990361e-42,4.0028095318814686e-47,0.0,1.1462319724100809e-45,0.00034525129562153184
