Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
2.446998412476699e-20,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869698066586,0.45154262835607617,1.7271891139063033e-32,0.4569006123410263,2.741127366438479e-64,5.193764102363596e-75,1.6926058970337565e-47,5.31547398794574e-106,3.6134771619851655e-142,3.800692617209901e-14,2.7808598295398343e-20,8.699478448638208e-48,1.510159334529962e-59,2.7808598295381076e-20,6.430457353263262e-16,4.430042646837727e-49,4.897743186880637e-34,4.897743177315268e-34,5.492719169989722e-59,2.909787498406377e-70,3.141663172977959e-90,7.603811039405136e-81,3.957037772852786e-110,3.9245055652309693e-175,4.7508657716078245e-15
4.8941295903167793e-20,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869697632554,0.4515426283560524,6.909037586267861e-32,0.45690061234102564,8.772419723261977e-63,1.6621598145700378e-73,3.3857786534212165e-47,1.3774314570204027e-103,3.744133580064998e-139,7.601591446068108e-14,5.56187053833975e-20,6.960017539753813e-47,2.416430527964796e-58,5.561870538332839e-20,1.2861263558546648e-15,3.5442584556198064e-48,1.9591769980429287e-33,1.9591769903901487e-33,8.751709532486008e-58,4.712984414875838e-69,2.03528720209103e-88,6.0842710522277734e-80,1.2838383072940375e-108,8.132794609174626e-172,9.501989307966943e-15
9.788391945996939e-20,0.00048144307504249394,0.0915567593028733,0.0,0.001416886969676449,0.4515426283560049,2.7636712614888837e-31,0.45690061234102436,2.807304250810301e-61,5.319159907834309e-72,6.779249799884449e-47,3.610909269817065e-101,3.922740668784179e-136,1.520338910285226e-13,1.1123891955258038e-19,5.5681879262254656e-46,3.86642935904029e-57,1.1123891955230403e-19,2.5722875844466175e-15,2.835496504007036e-47,7.836867464207873e-33,7.8368674029837e-33,1.398831678801866e-56,7.723411214503892e-68,1.3339075428044963e-86,4.872928684478224e-79,4.567025145687312e-107,1.7041418955376364e-168,1.9004236380092595e-14
1.9576916657357257e-19,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869695028359,0.45154262835590986,1.1054797499737893e-30,0.4569006123410218,8.983581436619714e-60,1.7021709335988047e-70,1.3680203889319383e-46,9.67665929054923e-99,4.1980132882176976e-133,3.040698441269153e-13,2.2247934786368476e-19,4.4546198626912356e-45,6.186399498191947e-56,2.224793478625793e-19,5.144609991771627e-15,2.2684331019781544e-46,3.134778898467337e-32,3.134778849487224e-32,2.2375693504539675e-55,1.2941252007739953e-66,8.937331777014511e-85,3.9326948295399786e-78,2.6934961108590127e-105,3.647418589140809e-165,3.800873052197356e-14
3.9153966080077894e-19,0.00048144307504249394,0.0915567593028733,0.0,0.00141688696915561,0.4515426283557198,4.421941489806055e-30,0.45690061234101664,2.8747792659379314e-58,5.447010619956007e-69,2.9306314087795215e-46,2.698672524788826e-96,4.669389015586918e-130,6.081417501745395e-13,4.449602043768474e-19,3.5637236396654993e-44,9.898329568976007e-55,4.449602043724255e-19,1.0289254606986067e-14,1.8147608450735918e-45,1.2539179564466464e-31,1.2539179172622467e-31,3.579886985008955e-54,2.2573630918747357e-65,6.232104552720369e-83,3.3656397149877877e-77,4.313347130039429e-103,8.1137975420829e-162,7.601771879625414e-14
7.830806492551917e-19,0.00048144307504249394,0.0915567593028733,0.0,0.001416886968461158,0.4515426283553397,1.7687810931580744e-29,0.4569006123410064,9.199346476242455e-57,1.743053586367303e-67,8.974587349701654e-46,8.042257377053903e-94,5.540315241464618e-127,1.2162855616731428e-12,8.899219169669889e-19,2.85098991656667e-43,1.5837400734518022e-53,8.899219169493011e-19,2.0578543039672704e-14,1.451814427673229e-44,5.015684735730294e-31,5.015684422253873e-31,5.727692363680326e-53,4.2093807525576206e-64,4.644105323142298e-81,4.097065516865779e-76,1.1738730053383179e-100,1.9253795915595725e-158,1.5203569530688996e-13
1.5661626261640172e-18,0.00048144307504249394,0.0915567593028733,0.0,0.001416886967072254,0.45154262835457953,7.075133361061318e-29,0.4569006123409858,2.9437991292236853e-55,5.577787820156467e-66,6.776232859286556e-45,2.639214287712174e-91,7.227299860744059e-124,2.432573182283768e-12,1.779845340402536e-18,2.280796183174663e-42,2.533990351883887e-52,1.779845340331785e-18,4.1157116714077485e-14,1.161453852702338e-43,2.0062765689204024e-30,2.0062763181387968e-30,9.16410673891137e-52,8.647295759050936e-63,3.811296653178151e-79,1.226674196561327e-74,3.807046276228133e-98,5.023095101152857e-155,3.0407164817646007e-13
3.132326579981668e-18,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869642944462,0.4515426283530592,2.830055137269498e-28,0.45690061234094465,9.420169174918205e-54,1.7848947449458845e-64,9.32535827042059e-44,9.727816649369343e-89,1.0583151525664437e-120,4.865148413958694e-12,3.559692180294689e-18,1.824638403276363e-41,4.054390703832599e-51,3.559692180011684e-18,8.231425129901701e-14,9.291640222500582e-43,8.025112366034386e-30,8.025110359779956e-30,1.466198441287622e-50,1.9954964096820623e-61,3.513167394210102e-77,6.734339237331437e-73,1.3994194390117147e-95,1.4710321345695865e-151,6.081435533087943e-13
6.26465448761697e-18,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869587388305,0.45154262835001846,1.1320224096034254e-27,0.4569006123408623,3.0144552425709857e-52,5.711667573482599e-63,1.4617258649426648e-42,4.011506406894891e-86,4.782745888728422e-117,9.730298839123219e-12,7.119385832163226e-18,1.4597109161415882e-40,6.48703372047275e-50,7.119385831031203e-18,1.6462846941344742e-13,7.43331619214389e-42,3.2100467573588334e-29,3.2100451523551533e-29,2.3457301694924977e-49,5.15096534439196e-60,3.622899702385286e-75,4.220640536209965e-71,5.761911842239945e-93,1.3292730177390267e-147,1.2162873611462393e-12
1.2529310302887574e-17,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869476275999,0.45154262834393705,4.5280903168173124e-27,0.4569006123406977,9.64625341584579e-51,1.827734436018482e-61,2.3326962980531923e-41,1.805604958774217e-83,8.615613110286585e-114,1.946059953671083e-11,1.423877302423723e-17,1.167768187639919e-39,1.0379272630186906e-48,1.4238773019709142e-17,3.2925670142076526e-13,5.946654965435073e-41,1.2840195394312453e-28,1.2840182554290366e-28,3.752567474960875e-48,1.4507691110968632e-58,4.077556773766922e-73,2.6940268640315633e-69,2.590827779203672e-90,4.789890037408533e-144,2.4325749671122355e-12
2.5058621933428785e-17,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869254051397,0.45154262833177417,1.8112362376174658e-26,0.4569006123403684,3.0867972680871355e-49,5.848752193655569e-60,3.731103730943527e-40,8.607167984364658e-81,1.642950270635013e-110,3.892120032091912e-11,2.8477546961733014e-17,9.342133357042546e-39,1.6606888907012911e-47,2.8477546943620644e-17,6.585123485512432e-13,4.757325426735544e-40,5.136083625078206e-28,5.136073353076111e-28,6.00218457878961e-47,4.3263978210360496e-57,4.859946396623088e-71,1.7235555428809663e-67,1.2343110360772258e-87,1.8267836531291156e-140,4.865150140208653e-12
3.7587933563969996e-17,0.00048144307504249394,0.0915567593028733,0.0,0.0014168869031826812,0.4515426283196113,3.848877046354741e-26,0.4569006123400391,1.4750734612572316e-48,2.798148436917226e-59,1.4224437404671447e-39,7.426088332972217e-80,1.0448286347694704e-109,5.838180049415886e-11,4.271632045257658e-17,2.7681183934273387e-38,6.331386411604969e-47,4.271632041408781e-17,9.8776717879958e-13,1.4123311818672309e-39,1.091418651661184e-27,1.0914156021121144e-27,2.2879941108557858e-46,2.0391152886819385e-56,3.230904713067586e-70,9.835227416866544e-67,1.0648654825666322e-86,1.3441106027924472e-139,7.297725274469497e-12
6.264655682505242e-17,0.00048144307504249394,0.0915567593028733,0.0,0.0014168868587377697,0.4515426282952855,1.0641012901504156e-25,0.45690061233938056,2.220747415224366e-47,4.21944268208386e-58,1.1697113894737807e-38,1.5076607391569282e-77,1.5964750297016018e-106,9.730299839675467e-11,7.11938656476552e-17,1.2954081658803306e-37,5.206560842612247e-46,7.119386554124506e-17,1.6462735717837894e-12,6.615659166343895e-39,3.0174574083524394e-27,3.017443123548975e-27,1.880468563722909e-45,2.992250310601683e-55,1.6977448241686526e-68,2.7576568768846218e-65,2.16145223681531e-84,3.550629618528495e-136,1.2162875387648923e-11
8.51993177600266e-17,0.00048144307504249394,0.0915567593028733,0.0,0.0014168868187373542,0.45154262827339237,1.8948490990326122e-25,0.45690061233878787,8.093943247451562e-47,1.5392755039317554e-57,3.4115098110357367e-38,1.1268702638825323e-76,1.9139619284633597e-105,1.3233207453501886e-10,9.682365488008196e-17,2.9856587781659e-37,1.518521432325258e-45,9.682365469059705e-17,2.2389266861275928e-12,1.5266308383213063e-38,5.3732051075499235e-27,5.373172143632057e-27,5.4831830434288373e-45,1.0843404602198723e-54,9.095322978464616e-68,1.2285909199853395e-64,1.6154693237144776e-83,4.4048890511551757e-135,1.6541510364031736e-11
1.0775207869500077e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168867787369436,0.4515426282514992,2.9578861345030585e-25,0.4569006123381952,2.168789585902143e-46,4.127435398605692e-57,7.806200703277733e-38,4.764601279938126e-76,7.830826549957366e-105,1.6736114858375844e-10,1.2245344258497064e-16,5.743601978464999e-37,3.4746844363778275e-45,1.2245344228918202e-16,2.8315770067959417e-12,2.9394358854048507e-38,8.387660912592894e-27,8.38759744218557e-27,1.2543039855433467e-44,2.8962018743503837e-54,3.13660145647642e-67,3.762091144811306e-64,6.830572310649284e-83,2.1172017578476669e-134,2.0920145207597964e-11
1.3030483962997496e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168867387365379,0.45154262822960606,4.2403449524802315e-25,0.4569006123376025,4.979439313673115e-46,9.482759720935034e-57,1.5437333265729643e-37,1.7347867523787523e-75,4.0755825333449444e-104,2.0239022065871069e-10,1.4808322884693793e-16,9.757685166070986e-37,6.871463385044612e-45,1.4808322842290343e-16,3.4242246885532045e-12,4.997764769847044e-38,1.2024339080827318e-26,1.2024231164970897e-26,2.4798787621517e-44,6.632851236385912e-54,9.250972031260207e-67,9.830063796296347e-64,2.486989709287941e-82,1.0928931914627256e-133,2.529877992570486e-11
1.7541036149992332e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168866587357374,0.4515426281858197,7.305649900522985e-25,0.45690061233641716,1.7928873493865782e-45,3.419326051119195e-56,4.3180999617551574e-37,1.7198527782178953e-74,9.614682077122743e-103,2.7244836030739377e-10,1.9934279808031728e-16,2.1539644641502053e-36,1.9220831650505054e-44,1.9934279734975226e-16,4.609514034112601e-12,1.105011438910108e-37,2.0716672038845047e-26,2.0716433433245522e-26,6.934246620396697e-44,2.3811209359979776e-53,5.554505767199041e-66,4.547456875637771e-63,2.4654645626098057e-81,2.5473417682029494e-132,3.405604907581101e-11
2.2051588336987168e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168865787349539,0.45154262814203333,1.118202697214675e-24,0.4569006123352318,4.778882193575728e-45,9.124180331712326e-56,9.668953583272497e-37,7.93408449337005e-74,5.94326870667704e-102,3.42506492660062e-10,2.506023619800735e-16,4.030061028518902e-36,4.3038888325293205e-44,2.5060236086187076e-16,5.7947936252792226e-12,2.07022498492956e-37,3.17090181363351e-26,3.1708571108195893e-26,1.5521726244005453e-43,6.33811628830598e-53,1.983208409856015e-65,1.40876930617877e-62,1.1373928275723823e-80,1.760580314110459e-131,4.281331776216852e-11
2.6562140523982003e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168864987341896,0.4515426280982471,1.5924489258269055e-24,0.4569006123340465,1.1031317265556478e-44,2.1082527770300614e-55,1.9104093525613252e-36,3.0102679318541274e-73,3.1372930047420206e-101,4.1256461722177926e-10,3.018619201844405e-16,6.813728710020675e-36,8.503743880995627e-44,3.0186191859199154e-16,6.980062800514326e-12,3.5036612412345225e-37,4.515739994790153e-26,4.515664339104661e-26,3.0657309413664582e-43,1.461756426682374e-52,5.97241651013065e-65,3.7233041770676835e-62,4.3154230553959e-80,9.746241646355758e-131,5.15705859533225e-11
3.5583244897971675e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168863387327179,0.4515426280106744,2.80564720959237e-24,0.4569006123316759,4.941748928152591e-44,9.46094740325365e-55,6.096300421086009e-36,7.295484793234051e-72,1.6685338416551108e-99,5.526808425329405e-10,4.0438101918608565e-16,1.6182910029589998e-35,2.713664110793255e-43,4.043810163804384e-16,9.350569316771432e-12,8.332149141096571e-37,7.956077963137735e-26,7.955898043909806e-26,9.772302292101867e-43,6.538762783605501e-52,5.727872650237889e-64,2.370132989891458e-61,1.0460184016327997e-78,9.031868996171863e-129,6.908512082211618e-11
4.460434927196135e-16,0.00048144307504249394,0.0915567593028733,0.0,0.001416886178731322,0.45154262792310174,4.370686279729715e-24,0.45690061232930534,1.4805511244392739e-43,2.8368338506705326e-54,1.4703572447921518e-35,4.524230461330315e-71,1.3507422699572459e-98,6.927970361929943e-10,5.069000950506413e-16,3.1582878958980636e-35,6.5451201701533754e-43,5.069000906799549e-16,1.1721033520218965e-11,1.627238318713281e-36,1.2394188687604476e-25,1.2393837312655836e-25,2.35472468145953e-42,1.957597050340468e-51,2.534841755928039e-63,8.639733554843599e-61,6.487382335408516e-78,8.408133478986865e-128,8.65996536791824e-11
6.264655801994069e-16,0.00048144307504249394,0.0915567593028733,0.0,0.0014168858587287588,0.4515426277479566,8.556988373138218e-24,0.4569006123245643,8.71746067812184e-43,1.6719251398533986e-53,5.862836252902403e-35,1.5002929581263652e-69,1.0713823862717148e-96,9.730293284935556e-10,7.119381773223899e-16,8.825883623300354e-35,2.6098453270234428e-42,7.119381687654014e-16,1.6461834908138695e-11,4.5504760377348825e-36,2.426580490266702e-25,2.4264822315190754e-25,9.365981931913607e-42,1.1513609527858641e-50,3.395126418583977e-62,7.533691504503802e-60,2.1522453722652872e-76,1.1545190257738471e-125,1.2162871335412357e-10
9.873097551589936e-16,0.00048144307504249394,0.0915567593028733,0.0,0.001416885218724544,0.4515426273976664,2.1154641691595235e-23,0.45690061231508283,9.716644299231812e-42,1.8647868357395838e-52,3.8509529055016385e-34,1.5024813226724388e-67,2.4677573720596265e-94,1.533493532982731e-09,1.122014064026627e-15,3.550164195598412e-34,1.7143581141842608e-41,1.1220140428719855e-15,2.5942929614230723e-11,1.8312960747130778e-35,5.999160894663038e-25,5.998765475034551e-25,6.116949132538282e-41,1.2818966850767402e-49,1.1099237283665891e-60,1.4188481786375058e-58,2.1577482336488274e-74,5.2810275730881864e-123,1.9168680854638002e-10
1.7089981050781673e-15,0.00048144307504249394,0.0915567593028733,0.0,0.0014168839387197643,0.45154262669708684,6.325078183895168e-23,0.4569006122961219,1.7205802769126248e-40,3.303207788159508e-51,3.695802981103726e-33,3.0714694315906644e-65,1.771786404289273e-91,2.65442042129456e-09,1.9421647260383854e-15,1.9054929918851386e-33,1.6454938171115158e-40,1.9421646627876036e-15,4.49030868696088e-11,9.831946503099943e-35,1.7937981807637477e-24,1.793585902000179e-24,5.800747531615231e-40,2.268051943945552e-48,6.596243853830182e-59,4.568816516291333e-57,4.420914022643659e-72,7.569415171115672e-120,3.318029022968763e-10
3.1523748049165148e-15,0.00048144307504249394,0.0915567593028733,0.0,0.0014168813787248029,0.4515426252959312,2.1504650820217355e-22,0.456900612258208,4.0167592581836844e-39,7.713212253209686e-50,4.4850367122382817e-32,9.446059007662894e-63,1.9085361522252875e-88,4.896268113954615e-09,3.582461604485311e-15,1.229020433019497e-32,1.9973883701745867e-39,3.582461389438803e-15,8.281527432477166e-11,6.342839924875024e-34,6.099389024195736e-24,6.098019769422386e-24,6.874624766229761e-39,5.292542385460641e-47,5.510103129755821e-57,2.0183955709527552e-55,1.3657414741317495e-69,1.630260630040594e-116,6.120347032621915e-10
4.5957515047548626e-15,0.00048144307504249394,0.0915567593028733,0.0,0.001416878818749304,0.4515426238947801,4.569800831312447e-22,0.456900612220305,2.1197813601193818e-38,4.070882744161932e-49,1.8289448909844391e-31,1.0083367486967587e-61,2.5528360981698213e-87,7.138107692989411e-09,5.222752555525038e-15,3.6584083055257313e-32,8.146372941478666e-39,5.222752098544954e-15,1.207166277845799e-10,1.8882991432941072e-33,1.2962548952125792e-23,1.2958473098053521e-23,2.767397651404167e-38,2.792844573766415e-46,4.342371327983526e-56,1.3309954922083457e-54,1.4594950555310917e-68,2.3967228589034243e-115,8.922659888484038e-10
6.03912820459321e-15,0.00048144307504249394,0.0915567593028733,0.0,0.0014168762587932675,0.4515426224936336,7.890512714893714e-22,0.4569006121824128,7.304494805767271e-38,1.402897120284828e-48,5.110154454271126e-31,6.78510591412799e-61,2.9928485571949697e-86,9.379939156071684e-09,6.863037579205201e-15,8.064982275884208e-32,2.2764960567271084e-38,6.8630367901539306e-15,1.5860715016764762e-10,4.1632393725583524e-33,2.2383926498999284e-23,2.2374941314047652e-23,7.640218150760144e-38,9.623618657936539e-46,2.1626314378863474e-55,5.608549864640164e-54,9.829153459179211e-68,2.8691515955716094e-114,1.1724967590587364e-09
7.482504904431557e-15,0.00048144307504249394,0.0915567593028733,0.0,0.0014168736988566934,0.4515426210924917,1.2112597738238674e-21,0.4569006121445314,1.982601322449988e-37,3.8081222015426434e-48,1.1569812559425604e-30,3.5097664079921785e-60,2.5997186705627737e-85,1.162176250080053e-08,8.503316675578753e-15,1.5054620571459259e-31,5.155040489318083e-38,8.50331546431898e-15,1.9648684449733893e-10,7.772240104311372e-33,3.4364190245506714e-23,3.4347418078054593e-23,1.7094332656102946e-37,2.6121074984452914e-45,8.25566868228529e-55,1.8245318281706336e-53,5.0882451741145995e-67,2.5939685658358215e-113,1.452727013896844e-09
1.0369258304108252e-14,0.00048144307504249394,0.0915567593028733,0.0,0.0014168685790419274,0.4515426182902216,2.326087526057947e-21,0.4569006120688013,9.467928122668406e-37,1.8189490471758268e-47,4.065627354733643e-30,6.255019114873661e-59,1.1058909471178093e-83,1.610538482630314e-08,1.1783857086607883e-14,3.902831534039359e-31,1.8121383264501221e-37,1.1783854760520355e-14,2.722137602128238e-10,2.015361020656471e-32,6.600385125719565e-23,6.596037128694876e-23,5.864281251778925e-37,1.2475490706615604e-44,7.504227714073035e-54,1.2054830703804211e-52,9.084369310862546e-66,1.2957043943868798e-111,2.013185977470415e-09
