Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2*(37)
4.1659749237125136e-16,0.0024393115802153024,0.11111111111111112,0.0,0.007178891701232337,0.2222222220231942,0.222222221554791,0.22222222221689755,0.2222222209738876,1.2127001100640948e-46,1.0166182013510194e-37,3.9525545216306586e-65,9.435322330545898e-84,3.1844490760070033e-10,2.302648619614794e-16,4.1839341627934965e-18,1.248334605171651e-09,6.67431506608393e-10,5.3244247323673834e-12,6.119536170481054e-28,5.033522401837422e-27,5.033407060175436e-27,4.529519755755644e-42,8.225864490073945e-44,1.4372175920815285e-56,7.867330057805603e-62,5.810761643307781e-72,1.0062566729847874e-112,3.980561908290861e-11
7.768980268298852e-16,0.0024393115802153024,0.11111111111111112,0.0,0.007178889729922382,0.22222222185106186,0.22222222097755331,0.22222222221229282,0.22222221989425842,2.9501359089885095e-45,8.41712129263458e-37,1.325408660071269e-62,1.4164375151844315e-80,5.93856556733033e-10,4.2941273251429106e-16,7.802469658863814e-18,2.327963802966652e-09,1.2446693862293888e-09,9.928979441879211e-12,4.069049384444148e-27,1.749657768230078e-26,1.7495810774775628e-26,5.723194856775685e-41,2.0084546640475584e-42,1.2942676742296428e-54,6.238544637837525e-60,1.950668718579495e-69,3.0197407154026004e-109,7.423209001358663e-11
1.4974990957471528e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178885787336575,0.22222222150679755,0.22222221982307847,0.2222222222030843,0.22222221773503217,8.212142990697899e-44,1.0969592929348887e-35,5.403601810536834e-60,2.180142362473654e-77,1.144679400579542e-09,8.277081418019602e-16,1.5039534572191894e-17,4.487190065872745e-09,2.399144641696512e-09,1.9137105847691636e-11,2.9592018070422834e-26,6.50002253924986e-26,6.49946485431004e-26,8.121572105670228e-40,5.592413423321509e-41,1.3696474769558513e-52,6.197994630431673e-58,7.970263455874161e-67,9.295710681180343e-106,1.4308500268086313e-10
2.2181001646644204e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178881844796239,0.22222222116253354,0.22222221866860428,0.22222222219387708,0.22222221557584876,4.52812129804858e-43,4.640795521411802e-35,6.0177121025586485e-59,2.989428162522311e-76,1.695501638529992e-09,1.22600310638598e-15,2.227659131829037e-17,6.646373485774235e-09,3.553619225468834e-09,2.834392169588569e-11,9.142823149283577e-26,1.4260999104335045e-25,1.425927617853072e-25,3.473394713660512e-39,3.083667142261346e-40,1.1302452847083032e-51,5.0654792919944436e-57,8.880683718953764e-66,1.3980616447449808e-104,2.1193787642299924e-10
3.659302302498956e-15,0.0024393115802153024,0.11111111111111112,0.0,0.00717887395985197,0.2222222204740066,0.22222221635965794,0.22222222217546658,0.22222221125761044,5.924943706607431e-42,3.4920885290261585e-34,9.320470030851335e-57,2.126763035938296e-73,2.7971442967035647e-09,2.022591684240131e-15,3.67506798398372e-17,1.0964611800891712e-08,5.8625663779669335e-09,4.675362267497394e-11,4.108321276539593e-25,3.881685125866538e-25,3.8809110537568114e-25,2.640624647579069e-38,4.034928054034078e-39,4.806773660989674e-50,2.131403471039385e-55,1.3808462907083607e-63,1.8147661412439778e-101,3.496435071341044e-10
4.956384226550038e-15,0.0024393115802153024,0.11111111111111112,0.0,0.0071788668635576255,0.22222221985433352,0.2222222142816085,0.2222222221589016,0.22222220737134246,2.3294895848398785e-41,1.0872439936534093e-33,7.9123683817825095e-56,3.021245641185175e-72,3.788620616819738e-09,2.7395198502853326e-15,4.9777330673971547e-17,1.4850879769751492e-08,7.940616518091813e-09,6.331787328933076e-11,9.896685595546658e-25,7.121738543520031e-25,7.11987406802427e-25,8.25971266787741e-38,1.5863993929875891e-38,2.8565499277933807e-49,1.2642873026808503e-54,1.1728112714498347e-62,2.631785148064767e-100,4.735784416544541e-10
6.25346615060112e-15,0.0024393115802153024,0.11111111111111112,0.0,0.00717885976741059,0.22222221923466154,0.22222221220356123,0.22222222214234089,0.2222222034852133,6.79188039398758e-41,2.643794249408978e-33,3.9691824926082365e-55,1.84822219625127e-71,4.780094973713004e-09,3.4564465230153855e-15,6.280395361577991e-17,1.8737008940461297e-08,1.0018664482040748e-08,7.987788061063565e-11,1.9509058349424384e-24,1.1337859561808372e-24,1.1334184610910966e-24,2.016697263256402e-37,4.6253206170416585e-38,1.122389927050127e-48,4.9907744731090305e-54,5.8920939744403175e-62,1.8630414609165314e-99,5.975132500642087e-10
7.550548074652202e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178852671410853,0.22222221861499067,0.22222221012551618,0.2222222221257844,0.22222219959922287,1.6443719336350987e-40,5.4583327402669805e-33,1.6457559466780805e-54,1.1199347118607431e-70,5.771567367340921e-09,4.173371683844382e-15,7.583054815860317e-17,2.2622999317687108e-08,1.2096710269854479e-08,9.64336456703038e-11,3.3883124447441584e-24,1.6530270964985048e-24,1.6523889106073812e-24,4.180784752711806e-37,1.1198294469989761e-37,3.628716891584398e-48,1.6179252230181506e-53,2.4451337092012886e-61,1.1606421204265975e-98,7.214479323657943e-10
8.847629998703284e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178845575558413,0.2222222179953209,0.22222220804747328,0.22222222210923218,0.2222221957133713,3.4908448319983884e-40,1.0082580878346284e-32,5.834020582609676e-54,5.649341840556169e-70,6.763037797659248e-09,4.890295313400708e-15,8.885711377436422e-17,2.6508850906291893e-08,1.4174753881575474e-08,1.1298516954309595e-10,5.399620852982292e-24,2.2699204874074853e-24,2.268903594005284e-24,7.754447228742888e-37,2.377291157043608e-37,1.00322079939768e-47,4.486765436878012e-53,8.67425948027482e-61,6.096788179783245e-98,8.453824885617396e-10
1.1441793846805448e-14,0.0024393115802153024,0.11111111111111112,0.0,0.007178831384295396,0.22222221675598472,0.22222220389139402,0.2222222220761404,0.2222221879420844,1.1981919637135932e-39,2.7314370763984497e-32,5.450019995336148e-53,9.999322181791297e-69,8.745972768208386e-09,6.324137909184412e-15,1.1491015632981066e-16,3.428013773508703e-08,1.8330834576891615e-08,1.4607549758323877e-10,1.149463518679083e-23,3.79674726257597e-24,3.794583024788025e-24,2.1182902200470397e-36,8.159775758339709e-37,5.58561807532212e-47,2.51775680958535e-52,8.116341602313752e-60,1.22494616780979e-96,1.093251222645781e-09
