Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
1.9640515725473518e-11,0.00048144307504249394,0.1557,0.0,0.0013444832263438294,0.6423750705179878,0.2018721736783117,-1.3688466409211547e-54,-6.066438969311722e-76,4.087860130824058e-24,-4.962229868264527e-71,-2.6066651069862357e-18,1.5472804092649033e-30,3.929587961225137e-05,-4.4316106796003654e-66,-9.880994733925833e-77,-2.212549886314763e-78,2.7826321688289184e-05,-2.2964409894962624e-61,2.1258692339663975e-16,-4.2442535466382045e-70,-3.807084802676391e-70,-3.9539735919517117e-75,2.6166961351225987e-18,-9.954048008655681e-21,-1.2196866572497838e-85,-3.1948841254881557e-23,-1.3688468705696854e-54,5.281542205494101e-06
1.975483056208191e-11,0.00048144307504249394,0.1557,0.0,0.0013440989249609587,0.6423749422585757,0.20187201595161847,-1.3435119127516498e-54,-6.361454561504066e-76,4.1504778385655586e-24,-5.224601782090663e-71,-2.5442860251114428e-18,1.7918467476053397e-30,3.949251016766717e-05,-4.4025719392225813e-66,-1.0083208882513715e-76,-2.3261830362972157e-78,2.798404838151465e-05,-2.3263474195920303e-61,2.1667397480768195e-16,-4.359075494964346e-70,-3.904964218300736e-70,-4.1657242368870947e-75,2.562374720211963e-18,-1.8001086199787634e-20,-1.309397664859582e-85,-3.2293872885650996e-23,-1.3435121453907944e-54,5.311486339718909e-06
1.9869145398690304e-11,0.00048144307504249394,0.1557,0.0,0.0013437151153710622,0.6423748142264242,0.2018718582708311,-1.3109080336671126e-54,-6.663737662262868e-76,4.215502961016543e-24,-5.495126942269712e-71,-2.1370485742337553e-18,3.916171289420359e-30,3.968870346964789e-05,-4.367050146301381e-66,-1.02720336654381e-76,-2.4430900053452127e-78,2.814172916886977e-05,-2.3540468953219074e-61,2.2252646272006146e-16,-4.472403036623501e-70,-4.001220972525685e-70,-4.3842694611389126e-75,2.1740906779554125e-18,-3.69431569081216e-20,-1.404108417996551e-85,-3.254195113249649e-23,-1.3109082690761695e-54,5.341421840267695e-06
1.9983460235298697e-11,0.00048144307504249394,0.1557,0.0,0.0013433317981400858,0.6423746864218396,0.20187170063589152,-1.2586397752799093e-54,-6.973073117986275e-76,4.2734666610309736e-24,-5.773767088350658e-71,-1.9794749956442267e-18,5.017350857716016e-30,3.9884458883159735e-05,-4.3257978220930667e-66,-1.0442963255569504e-76,-2.5632346786440982e-78,2.8299364108454932e-05,-2.3793046170593675e-61,2.271643422429265e-16,-4.584268497554905e-70,-4.0959427768975674e-70,-4.609582174059962e-75,1.931421932315274e-18,4.816325824348427e-20,-1.5039906818319308e-85,-3.2795983347831534e-23,-1.2586400132146969e-54,5.371348718139975e-06
2.009777507190709e-11,0.00048144307504249394,0.1557,0.0,0.0013429489738226576,0.6423745588451227,0.20187154304674151,-1.2103887057644628e-54,-7.288980383723918e-76,4.328558747387773e-24,-6.060496047813715e-71,-2.23000543874998e-18,3.801438979710925e-30,4.007977578440999e-05,-4.278576902023346e-66,-1.0598854927824725e-76,-2.686578449701098e-78,2.8456953258426147e-05,-2.4018692377094015e-61,2.2978009747785243e-16,-4.6930368246558934e-70,-4.187526944700176e-70,-4.841656362714875e-75,2.2025545020102734e-18,2.7572451212279195e-20,-1.60921207994368e-85,-3.315709180546281e-23,-1.2103889459556657e-54,5.401266984347725e-06
2.0212089908515484e-11,0.00048144307504249394,0.1557,0.0,0.0013425666429621131,0.6423744314965689,0.20187138550332295,-1.1771925810451971e-54,-7.610865154000153e-76,4.388542441946742e-24,-6.355221109166391e-71,-2.4330256600192443e-18,2.7087084791069205e-30,4.02746535608252e-05,-4.226209339479016e-66,-1.0743995400852125e-76,-2.813050225054971e-78,2.8614496676987682e-05,-2.4219828832641933e-61,2.32681777494623e-16,-4.7973800800194535e-70,-4.2746565756364354e-70,-5.080451187394846e-75,2.4500987569811444e-18,-1.693998054767664e-20,-1.7199391970340638e-85,-3.354501440329333e-23,-1.177192823247712e-54,5.4311766499151235e-06
2.0326404745123877e-11,0.00048144307504249394,0.1557,0.0,0.0013421848060905317,0.6423743043764678,0.20187122800557755,-1.1447962228789703e-54,-7.938405709687193e-76,4.452423376887458e-24,-6.657722362177371e-71,-2.3824474345112857e-18,3.1016430015813306e-30,4.04690916110142e-05,-4.1662112244836153e-66,-1.0878934016738162e-76,-2.942532031677332e-78,2.877199442241227e-05,-2.4392114018992305e-61,2.3690990918127184e-16,-4.8984527528658435e-70,-4.3584983047070806e-70,-5.325812062487315e-75,2.3798102498522067e-18,2.7820800394211117e-21,-1.8363389518134297e-85,-3.3877605560308576e-23,-1.1447964668042772e-54,5.461077725878306e-06
2.044071958173227e-11,0.00048144307504249394,0.1557,0.0,0.0013418034637287608,0.6423741774851035,0.20187107055344689,-1.1024403442913632e-54,-8.271335731498279e-76,4.516342351749238e-24,-6.967836162341676e-71,-2.114235759593183e-18,4.829208222054256e-30,4.066308934474155e-05,-4.1030374718483913e-66,-1.1002562796331732e-76,-3.074933208401588e-78,2.8929446553040375e-05,-2.4544610396718422e-61,2.422755186490078e-16,-4.995890894727515e-70,-4.438715600389542e-70,-5.577623591358329e-75,2.0993526435200543e-18,1.504026594655447e-20,-1.9585731725584096e-85,-3.4131408582624146e-23,-1.1024405897415708e-54,5.490970223285112e-06
2.0555034418340663e-11,0.00048144307504249394,0.1557,0.0,0.0013414226163864455,0.6423740508227546,0.20187091314687264,-1.0427211984294784e-54,-8.609577091352762e-76,4.575774383903777e-24,-7.285243733847681e-71,-1.9779587305021975e-18,5.833613439688704e-30,4.0856646182900993e-05,-4.026861918849998e-66,-1.1114617798880905e-76,-3.2101013643684705e-78,2.9086853127279764e-05,-2.4655350104491253e-61,2.470098337561307e-16,-5.0912668744817654e-70,-4.516899225242337e-70,-5.835618724628888e-75,1.952271367917933e-18,2.5857654960221577e-20,-2.0868007924244074e-85,-3.438045761119601e-23,-1.0427214449870067e-54,5.520854153194834e-06
2.0669349254949056e-11,0.00048144307504249394,0.1557,0.0,0.0013410422645620528,0.6423739243896938,0.20187075578579633,-9.672777342711284e-55,-8.952658111570797e-76,4.631961276129157e-24,-7.609983825310473e-71,-1.8551237762789634e-18,6.812902919082276e-30,4.104976155749774e-05,-3.9448091678064586e-66,-1.1208691370923554e-76,-3.348030174675857e-78,2.924421420358619e-05,-2.4733822532175577e-61,2.517189691702366e-16,-5.1807998659557854e-70,-4.589349716731508e-70,-6.099868755059876e-75,1.8761568728687395e-18,-2.08488108923794e-20,-2.2211718369025108e-85,-3.4597774051560436e-23,-9.672779816132989e-55,5.5507295266779675e-06
2.078366409155745e-11,0.00048144307504249394,0.1557,0.0,0.001340662408742905,0.6423737981861886,0.20187059847015945,-9.108360842421264e-55,-9.300218386381354e-76,4.690924461130371e-24,-7.941419983044172e-71,-2.0568843429855353e-18,5.4122717040526385e-30,4.124243491161086e-05,-3.844179675443653e-66,-1.1294687078161677e-76,-3.488419853337208e-78,2.9401529840482142e-05,-2.475672824458918e-61,2.548312308502329e-16,-5.266814613972616e-70,-4.6583666513580766e-70,-6.369825318653928e-75,2.039528818007979e-18,1.7555402770490946e-20,-2.3618396342715181e-85,-3.4944996662247906e-23,-9.108363318132535e-55,5.580596354815966e-06
2.0897978928165842e-11,0.00048144307504249394,0.1557,0.0,0.0013402830494052005,0.6423736722125007,0.20187044119990338,-8.251643185518341e-55,-9.651715925417991e-76,4.747920057275484e-24,-8.279979470620813e-71,-1.8939190463302293e-18,6.704328799959723e-30,4.143466569938163e-05,-3.7357801467780013e-66,-1.1349640480357155e-76,-3.6314345233718814e-78,2.9558800096523683e-05,-2.4734962020998586e-61,2.598375508746512e-16,-5.34504561415266e-70,-4.719854562232109e-70,-6.645947378930577e-75,1.937311950993473e-18,-4.317843888158214e-20,-2.5089412162975222e-85,-3.5143971485043486e-23,-8.251645659051904e-55,5.610454648700987e-06
2.1012293764774235e-11,0.00048144307504249394,0.1557,0.0,0.0013399041870140612,0.6423735464688866,0.20187028397496956,-8.28040807433394e-55,-1.0006187634368978e-75,4.8181509793422786e-24,-8.624189258478918e-71,-2.293396665372043e-18,3.273347834621779e-30,4.1626453385955e-05,-3.63000576223096e-66,-1.1411700092441905e-76,-3.776389359762394e-78,2.9716025030358037e-05,-2.4710228301328415e-61,2.6202928705037825e-16,-5.419256307863362e-70,-4.7774201828258543e-70,-6.926922396746455e-75,2.2159587678189543e-18,7.766988663116207e-20,-2.6626333908070454e-85,-3.5656058235708566e-23,-8.280410545393076e-55,5.640304419435648e-06
2.111517711772179e-11,0.00048144307504249394,0.1557,0.0,0.0013395636361268543,0.6423734334965545,0.2018701425112311,-8.796699762234493e-55,-1.0327997516648388e-75,4.888631724986779e-24,-8.938876240515695e-71,-2.9547817411988976e-18,-2.142714253830279e-30,4.179868301915963e-05,-3.5275195101881886e-66,-1.146525301817376e-76,-3.908541387298309e-78,2.9857488768816286e-05,-2.466553672219608e-61,2.6248262924576787e-16,-5.488720332376126e-70,-4.832019122471499e-70,-7.184039548473801e-75,2.9090906378927266e-18,4.5939197858135314e-20,-2.806691087045879e-85,-3.6291260996628623e-23,-8.796702228823442e-55,5.66716193498783e-06
2.1218060470669346e-11,0.00048144307504249394,0.1557,0.0,0.001339223488457659,0.6423733207109643,0.20187000108411335,-9.456178285037486e-55,-1.0652596356539593e-75,4.9636044255237194e-24,-9.259206197643724e-71,-3.3403764733600558e-18,-5.240404092396839e-30,4.1970552941650074e-05,-3.4508662034908496e-66,-1.1493913914860176e-76,-4.0427421486221583e-78,2.999891588661429e-05,-2.4664268162323912e-61,2.643740439849231e-16,-5.563271034972648e-70,-4.8919294456127476e-70,-7.446077408580121e-75,3.3598951295744214e-18,-1.9257190128813032e-20,-2.9562651387715464e-85,-3.687018261722102e-23,-9.456180751498813e-55,5.694012563897648e-06
2.13209438236169e-11,0.00048144307504249394,0.1557,0.0,0.0013388837443226293,0.6423732081122916,0.20186985969357335,-9.848754626613273e-55,-1.0979549839318476e-75,5.039247845192357e-24,-9.585496329994617e-71,-3.262193872792916e-18,-4.893641541203921e-30,4.214206278631174e-05,-3.372570633218191e-66,-1.1513439415196276e-76,-4.1791165325646106e-78,3.014030642659508e-05,-2.4651411698067832e-61,2.686792008109873e-16,-5.643805449681497e-70,-4.9580094234903055e-70,-7.713301135273685e-75,3.3066204864742065e-18,-4.415332656656562e-20,-3.111464690273184e-85,-3.728855565834702e-23,-9.84875709178817e-55,5.720856314279656e-06
2.1423827176564456e-11,0.00048144307504249394,0.1557,0.0,0.001338544404030724,0.6423730957007082,0.20186971833956824,-1.0014510907140361e-54,-1.1308544240351875e-75,5.110819302677451e-24,-9.91842939959756e-71,-2.9781120206401183e-18,-2.4184922735200972e-30,4.231321219318359e-05,-3.350517823071451e-66,-1.1505433421564574e-76,-4.317953922945547e-78,3.0281660431644438e-05,-2.4740900101269482e-61,2.740678836118462e-16,-5.7248623600934466e-70,-5.024904642557038e-70,-7.986306712064877e-75,2.9698103052958964e-18,8.584982441941692e-21,-3.2724029117244423e-85,-3.7587356085760124e-23,-1.0014513381263879e-54,5.747693194254659e-06
2.152671052951201e-11,0.00048144307504249394,0.1557,0.0,0.0013382054678837234,0.6423729834763825,0.2018695770220552,-9.873928393060308e-55,-1.1638489707021228e-75,5.1782622708958605e-24,-1.025699042086868e-70,-2.700740933416759e-18,-4.903929116352651e-31,4.2484000809444954e-05,-3.274219484338611e-66,-1.1554440181441767e-76,-4.458771471684111e-78,3.042297794467991e-05,-2.4727898129693528e-61,2.7946313945077787e-16,-5.808254198578251e-70,-5.094058321010612e-70,-8.264157146808507e-75,2.695955364400605e-18,5.081938093162573e-21,-3.439232794545589e-85,-3.7845301396674085e-23,-9.873930865882869e-55,5.7745232119495646e-06
2.1629593882459566e-11,0.00048144307504249394,0.1557,0.0,0.0013378669361762486,0.6423728714394789,0.20186943574099123,-9.903118393540239e-55,-1.197159843854307e-75,5.244299079171659e-24,-1.0602458524475744e-70,-2.781966469554843e-18,-3.959054374156046e-31,4.2654428289397005e-05,-3.3056397292799843e-66,-1.1524889042551687e-76,-4.602198530432006e-78,3.056425900865224e-05,-2.490213909544681e-61,2.830331088489375e-16,-5.884593584221207e-70,-5.1566387847444845e-70,-8.548064931737309e-75,2.7683133560724057e-18,1.396155376756166e-20,-3.612032774572458e-85,-3.820707550632665e-23,-9.903120883787208e-55,5.801346375497246e-06
2.173247723540712e-11,0.00048144307504249394,0.1557,0.0,0.0013375288091957778,0.6423727595901588,0.20186929449633334,-1.0285166314059953e-54,-1.230682879729191e-75,5.315953614012019e-24,-1.0954674166457398e-70,-3.1087047045580145e-18,-1.3307404082617679e-30,4.282449429444974e-05,-3.460881233580306e-66,-1.143202409071513e-76,-4.7481251785658365e-78,3.070550366653261e-05,-2.530229598272377e-61,2.8535149759633793e-16,-5.955683693008275e-70,-5.2142963308552855e-70,-8.83795846649129e-75,3.099513778368038e-18,9.508655571839275e-21,-3.790925761086487e-85,-3.870300910524633e-23,-1.0285168844324162e-54,5.828162693036383e-06
2.1835360588354676e-11,0.00048144307504249394,0.1557,0.0,0.0013371910872226665,0.64237264792858,0.20186915328803856,-1.0594904433686028e-54,-1.2640745287290523e-75,5.392504153536405e-24,-1.1311804039107374e-70,-3.2464769575184606e-18,-1.479421870360955e-30,4.2994198493101427e-05,-3.5326643375616976e-66,-1.1483590951980006e-76,-4.895632287264879e-78,3.0846711961315094e-05,-2.55761093004578e-61,2.886910030094329e-16,-6.034486796550568e-70,-5.279052536112836e-70,-9.132141201138736e-75,3.2494587920967865e-18,-2.653671819495107e-21,-3.9760913168633905e-85,-3.9176500256189256e-23,-1.0594906991332286e-54,5.854972172711339e-06
2.193824394130223e-11,0.00048144307504249394,0.1557,0.0,0.0013368537705301725,0.642372536454896,0.20186901211606387,-1.0539484381094187e-54,-1.2975701953779919e-75,5.467317965888008e-24,-1.167365064013656e-70,-3.1187280102517733e-18,-7.022879820534384e-31,4.316354056091285e-05,-3.4314194917130903e-66,-1.1708618839520953e-76,-5.044708604523649e-78,3.0987883936030505e-05,-2.5557913569681663e-61,2.934638401707234e-16,-6.124100170261882e-70,-5.353873995958297e-70,-9.430337091690092e-75,3.1198472069801895e-18,-7.767319599488203e-22,-4.167649074419527e-85,-3.9535753592229325e-23,-1.053948693691986e-54,5.881774822672007e-06
2.2041127294249786e-11,0.00048144307504249394,0.1557,0.0,0.001336516859384473,0.6423724251692579,0.20186887098036613,-1.0132554757411806e-54,-1.331534061190624e-75,5.538261894377168e-24,-1.2041177018516548e-70,-2.7899039885222318e-18,9.614438225263672e-31,4.333252018049094e-05,-3.228518675395068e-66,-1.1987234242662448e-76,-5.195891008824778e-78,3.112901963374077e-05,-2.5353519185408752e-61,2.9932586749335644e-16,-6.218674665145501e-70,-5.433430954142354e-70,-9.733410658934863e-75,2.7907048802684336e-18,-4.413429225177874e-22,-4.3656803854784775e-85,-3.978221350319041e-23,-1.013255729279601e-54,5.9085706510736605e-06
2.214401064719734e-11,0.00048144307504249394,0.1557,0.0,0.0013361803540446857,0.6423723140718124,0.20186872988090235,-9.788448633907584e-55,-1.3665572503899352e-75,5.605776103047994e-24,-1.241624901818057e-70,-2.655574166073565e-18,1.3372617512731959e-30,4.3501137041467166e-05,-3.0662018162664717e-66,-1.2114922900843972e-76,-5.350186543060133e-78,3.12701190975425e-05,-2.518871107494618e-61,3.042152655562917e-16,-6.306828141252461e-70,-5.5072803145325056e-70,-1.0043040222827057e-74,2.650737394095886e-18,5.214864877493491e-21,-4.5702338014547103e-85,-4.005703465129998e-23,-9.788451152809354e-55,5.935359666076829e-06
2.2246894000144897e-11,0.00048144307504249394,0.1557,0.0,0.0013358442547628845,0.642372203162703,0.2018685888176293,-9.31204401477943e-55,-1.40202902646425e-75,5.671178196501903e-24,-1.2798430806455718e-70,-2.520004228511812e-18,2.413656417003744e-30,4.366939084048796e-05,-2.9858193551039303e-66,-1.2122909089522086e-76,-5.507199769251145e-78,3.141118237054598e-05,-2.5136004825982443e-61,3.0913318404208066e-16,-6.387798307434139e-70,-5.5746420646316636e-70,-1.0358965937486645e-74,2.5246972703914053e-18,-4.29834374076755e-21,-4.781464605451052e-85,-4.030414388797947e-23,-9.312046528409775e-55,5.962141875847143e-06
2.2349777353092452e-11,0.00048144307504249394,0.1557,0.0,0.0013355085617841249,0.6423720924420702,0.20186844779050397,-8.39404557357537e-55,-1.4373947508967053e-75,5.7328914366263304e-24,-1.3186646828720143e-70,-2.247864195129196e-18,5.0693993264684386e-30,4.383728128118783e-05,-2.919146299127304e-66,-1.2127482863317253e-76,-5.666275924749069e-78,3.155220949588891e-05,-2.5082007300497724e-61,3.147873404605323e-16,-6.463576589742142e-70,-5.6370967483874896e-70,-1.0680283507619911e-74,2.2518005099740183e-18,-3.526683114795558e-21,-4.999536299130631e-85,-4.0460057441154676e-23,-8.394048081805302e-55,5.988917288555196e-06
2.2452660706040007e-11,0.00048144307504249394,0.1557,0.0,0.0013351732753464636,0.6423719819100496,0.2018683067994831,-7.305702965729468e-55,-1.4727995813724838e-75,5.7946569611431695e-24,-1.3580646699554556e-70,-1.905450242122597e-18,8.280304484695676e-30,4.4004808074167666e-05,-2.8707889927239707e-66,-1.211184482430301e-76,-5.827349568044924e-78,3.169320051673876e-05,-2.5037254470610133e-61,3.2083747729326166e-16,-6.53077672054699e-70,-5.6912978725151384e-70,-1.1006803104440825e-74,1.9143860211297887e-18,-8.511083942823298e-21,-5.224549268466704e-85,-4.058624508941631e-23,-7.30570546948363e-55,6.0156859123764015e-06
2.2555544058987562e-11,0.00048144307504249394,0.1557,0.0,0.0013348383956809816,0.6423718715667753,0.20186816584452352,-5.993600668103844e-55,-1.5082631661049424e-75,5.851771478313485e-24,-1.3979702924687141e-70,-1.7039532627331407e-18,1.0180896464655913e-29,4.417197093697579e-05,-2.7334093692038217e-66,-1.215708749247361e-76,-5.990109055868067e-78,3.1834155476290636e-05,-2.481861737744933e-61,3.2619962469316094e-16,-6.590808045129737e-70,-5.738363536966732e-70,-1.1337822034986393e-74,1.696288886572676e-18,8.107349034569845e-21,-5.456613656734494e-85,-4.0710315642541513e-23,-5.9936031499929256e-55,6.042447755490869e-06
2.2658427411935117e-11,0.00048144307504249394,0.1557,0.0,0.0013345039230118006,0.6423717614123761,0.20186802492558203,-5.048181556741751e-55,-1.5445140222105967e-75,5.91342376978368e-24,-1.4384342632997965e-70,-1.595101632376147e-18,1.0948364281612323e-29,4.433876959409139e-05,-2.670954091707814e-66,-1.202653498891397e-76,-6.155017170107042e-78,3.1975074417757714e-05,-2.468984812355987e-61,3.31117901303826e-16,-6.633984568303567e-70,-5.769458783236487e-70,-1.16739538050267e-74,1.6045766814687155e-18,-9.011766859175024e-21,-5.695765376167292e-85,-4.09072559864437e-23,-5.048184025753281e-55,6.069202826083232e-06
2.2761310764882672e-11,0.00048144307504249394,0.1557,0.0,0.0013341698575561076,0.6423716514469784,0.20186788404261544,-3.983581819845506e-55,-1.5801558419884106e-75,5.9700393968649476e-24,-1.4792185335037584e-70,-1.756376688608558e-18,9.551932080609223e-30,4.450520377689984e-05,-2.434281717312947e-66,-1.2108031617975327e-76,-6.320578738618854e-78,3.211595738438083e-05,-2.425959719812711e-61,3.3467503901242474e-16,-6.6765814599924e-70,-5.799647901242131e-70,-1.2012965302765348e-74,1.740633894395942e-18,1.622966369054523e-20,-5.942178795891898e-85,-4.114270691397608e-23,-3.98358424582958e-55,6.095951132342543e-06
2.2864194117830227e-11,0.00048144307504249394,0.1557,0.0,0.0013338361995241764,0.6423715416707049,0.2018677431955804,-2.8112268204118832e-55,-1.615207920249311e-75,6.024274105406291e-24,-1.520261948881501e-70,-2.0794833332367074e-18,6.931983577706708e-30,4.467127322367634e-05,-2.006852895015959e-66,-1.2391074554938861e-76,-6.486537428333043e-78,3.225680441941716e-05,-2.349058003988715e-61,3.3742120115719007e-16,-6.721408671413716e-70,-5.83187273336779e-70,-1.2354309459503348e-74,2.0670514899968806e-18,1.2943729362592558e-20,-6.195935804552858e-85,-4.140649028079873e-23,-2.8112291694899666e-55,6.122692682462113e-06
2.2967077470777782e-11,0.00048144307504249394,0.1557,0.0,0.0013335029491193858,0.6423714320836748,0.20186760238443366,-1.9418480305966402e-55,-1.6515020334083842e-75,6.0867871065902365e-24,-1.561759095414446e-70,-2.207649315220401e-18,5.9217786714802506e-30,4.483697767956445e-05,-1.7148340579789365e-66,-1.2316218402294564e-76,-6.654345339461964e-78,3.2397615566139757e-05,-2.287101128436859e-61,3.4121460497463855e-16,-6.750208459831397e-70,-5.849753860054053e-70,-1.2700012478745423e-74,2.214865314729546e-18,-6.6816128846557915e-21,-6.456987550744709e-85,-4.1676265757047204e-23,-1.9418503177149276e-55,6.149427484639377e-06
2.3069960823725337e-11,0.00048144307504249394,0.1557,0.0,0.0013331701065382488,0.6423713226860038,0.201867461609132,-1.383942015075173e-55,-1.688950108875823e-75,6.157348231521481e-24,-1.6037244293258318e-70,-2.1050729499153145e-18,6.867034098213146e-30,4.500231689654951e-05,-1.687649131424028e-66,-1.1766292812072042e-76,-6.824037047630572e-78,3.2538390867849554e-05,-2.2610851779563036e-61,3.462467202123924e-16,-6.756587948768609e-70,-5.847377025373829e-70,-1.3050442527770241e-74,2.1057114333898163e-18,-8.427850915359066e-23,-6.725361750490233e-85,-4.1935616389258014e-23,-1.383944276177239e-55,6.176155547075763e-06
2.3172844176672892e-11,0.00048144307504249394,0.1557,0.0,0.0013328376719704282,0.6423712134778045,0.20186732086963194,-8.760742820408203e-56,-1.72615796147609e-75,6.230799610806465e-24,-1.6459787614706663e-70,-1.8213082751988515e-18,9.320927737730428e-30,4.516729063343986e-05,-1.819117613026726e-66,-1.1036792040375159e-76,-6.994377805336001e-78,3.267913036786963e-05,-2.2578015894284253e-61,3.522592901082878e-16,-6.747306941827996e-70,-5.830617023336184e-70,-1.3404000431459655e-74,1.8226316933180014e-18,-7.506364071147671e-22,-7.001163178023757e-85,-4.215270832829668e-23,-8.760765398606123e-56,6.202876877976543e-06
2.3275727529620448e-11,0.00048144307504249394,0.1557,0.0,0.001332505645598765,0.6423711044591855,0.20186718016589025,-2.1903403841652516e-56,-1.7609142429301858e-75,6.299994639393362e-24,-1.6882491194541404e-70,-1.746836314119964e-18,1.003393147324926e-29,4.533189865584284e-05,-1.8664709775229144e-66,-1.0650624273472451e-76,-7.163455737294062e-78,3.2819834109549685e-05,-2.2427220078158036e-61,3.5721465298337767e-16,-6.73768282697306e-70,-5.813123399035115e-70,-1.375819655047407e-74,1.7309061461525014e-18,1.6524541043782462e-20,-7.284520300162839e-85,-4.239571578127285e-23,-2.1903628115720865e-56,6.229591485550708e-06
2.3378610882568003e-11,0.00048144307504249394,0.1557,0.0,0.001332174027599294,0.642370995630253,0.20186703949786353,9.419539959097856e-56,-1.7942065519709024e-75,6.362540133544999e-24,-1.7304880409731615e-70,-1.5894303144803532e-18,1.1527870876763026e-29,4.5496140736152996e-05,-1.7714272725188315e-66,-1.0542488642662585e-76,-7.331403582932851e-78,3.296050213624353e-05,-2.205528420669328e-61,3.626445087848321e-16,-6.728205606715463e-70,-5.7953559219978425e-70,-1.4112481920903547e-74,1.6071847687708624e-18,-1.7137750132638652e-20,-7.575447592397515e-85,-4.25385278702685e-23,9.419517903636402e-56,6.2562993780108156e-06
2.3481494235515558e-11,0.00048144307504249394,0.1557,0.0,0.001331842818141269,0.6423708869911087,0.20186689886550846,2.7913113541506514e-55,-1.8275866387107432e-75,6.417542373539622e-24,-1.7727522964001073e-70,-1.2173822402613122e-18,1.51449382057755e-29,4.5660016653522074e-05,-1.5983764675078356e-66,-1.041733103311414e-76,-7.498987943941605e-78,3.310113449132598e-05,-2.1516228955970914e-61,3.692466272506392e-16,-6.709190797112538e-70,-5.768444004295253e-70,-1.446741475255211e-74,1.2318290208153268e-18,-1.3808519492726557e-20,-7.873885622792178e-85,-4.2522104831193245e-23,2.7913092025117623e-55,6.2830005635728715e-06
2.3584377588463113e-11,0.00048144307504249394,0.1557,0.0,0.001331512017387191,0.6423707785418519,0.20186675826878156,4.941212199229528e-55,-1.8606475441031603e-75,6.47027224385198e-24,-1.8149501525825704e-70,-6.825849649163838e-19,1.9842125020055515e-29,4.5823526193836114e-05,-1.375921067652629e-66,-1.0293247347136586e-76,-7.665675808866501e-78,3.3241731218193385e-05,-2.0861112817230556e-61,3.7674479216308886e-16,-6.674890358016473e-70,-5.7267749071708564e-70,-1.4822249643553288e-74,7.265519513382703e-19,-4.3305997228186073e-20,-8.179813361652775e-85,-4.2420263617018784e-23,4.941210113104478e-55,6.309695050456187e-06
2.3687260941410668e-11,0.00048144307504249394,0.1557,0.0,0.0013311816254928264,0.6423706702825774,0.20186661770763953,7.258962681259235e-55,-1.8938951113943488e-75,6.5184299222515726e-24,-1.8570674037593984e-70,-5.078722901658844e-19,2.1963185115847514e-29,4.59866691496916e-05,-1.1612987947468333e-66,-9.979118259113554e-77,-7.831571202363979e-78,3.338229236026794e-05,-2.012546888671666e-61,3.823788774066495e-16,-6.619018471921666e-70,-5.664679552681622e-70,-1.517713282108328e-74,4.622822683169683e-19,4.627618840305003e-20,-8.493140063919687e-85,-4.239172053454251e-23,7.258960668700721e-55,6.3363828468832324e-06
2.3790144294358223e-11,0.00048144307504249394,0.1557,0.0,0.0013308516426072288,0.642370562213378,0.2018664771820388,9.536653939755684e-55,-1.9259009392869885e-75,6.5651549397679714e-24,-1.898891571515928e-70,-6.215883538178837e-19,2.166130660220547e-29,4.614944532038188e-05,-9.227043609632288e-67,-9.674289317862482e-77,-7.995279057443405e-78,3.3522817960976074e-05,-1.9283549721850295e-61,3.8651363938754583e-16,-6.542440313010227e-70,-5.58272478840603e-70,-1.5530263935959448e-74,5.972459230119539e-19,2.5056507939410717e-20,-8.813857797554326e-85,-4.2449311392212896e-23,9.536652011391474e-55,6.363063961079517e-06
2.3893027647305778e-11,0.00048144307504249394,0.1557,0.0,0.001330522068872764,0.6423704543343419,0.201866336691936,1.1489773017716511e-54,-1.956154747467477e-75,6.618075623420378e-24,-1.9402170510507815e-70,-7.733160460240389e-19,2.0604670959684705e-29,4.631185451187175e-05,-6.349369460031505e-67,-9.488998376885717e-77,-8.155746923131421e-78,3.366330806375484e-05,-1.8330718611842617e-61,3.904905029975494e-16,-6.448587228323117e-70,-5.484080224991417e-70,-1.5879809120448887e-74,7.871283513679629e-19,-1.3068709485707793e-20,-9.141913147308241e-85,-4.257549966182353e-23,1.1489771184638292e-54,6.389738401273451e-06
2.3995911000253333e-11,0.00048144307504249394,0.1557,0.0,0.001330192904425134,0.642370346645555,0.20186619623728771,1.3443491908549724e-54,-1.9846864310953527e-75,6.67523787148347e-24,-1.980918032806052e-70,-5.728927399965278e-19,2.1717781416719837e-29,4.6473896536773396e-05,-2.8661639415644707e-67,-9.419418450742876e-77,-8.312450659789286e-78,3.3803762712053076e-05,-1.7249330784257747e-61,3.9639117215165525e-16,-6.339882484362393e-70,-5.371219628441391e-70,-1.6224687128983933e-74,6.802046098897706e-19,-1.0653762604905933e-19,-9.477186691191254e-85,-4.261238787010507e-23,1.3443490183613764e-54,6.416406175696201e-06
