Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186)
8.801772833874601e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013505087208000011,0.45130984209232494,9.696418236636975e-39,0.4569006123354942,4.381144981288163e-19,2.116303283707478e-28,3.131068027380707e-14,1.0137291122421723e-28,1.709210950753624e-39,6.20471967497337e-05,8.226510575558643e-21,1.1837265762665091e-21,3.47340811120534e-19,7.947006811216923e-19,5.500821985732978e-12,1.6484871760400872e-22,5.4030883881328296e-24,1.4210256063116423e-15,1.622950900724458e-26,3.269348410498222e-31,7.176686821247268e-32,4.9556921510034105e-30,0.00020176266536823414,7.590172808315455e-20,3.1391437820935857e-31,-5.707353178609881e-20,1.3788292006261754e-24,5.704449116872297e-20,2.970277634871694e-26,9.511911324071215e-26,2.2071866190059356e-24,1.1165917855702292e-39,1.6767878472534783e-83,3.5568285083069704e-25,4.3155237311884567e-32,1.8944315727192963e-31,2.028477319465854e-34
8.831564084007394e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013498859569040195,0.4513092249316876,9.785759804234235e-39,0.45690061233547696,4.400920219454665e-19,2.1445072039340223e-28,3.146639560804006e-14,1.0322499456796596e-28,1.8349294426996718e-39,6.205840323369446e-05,8.277852372941578e-21,1.1829688147342368e-21,3.4841281394686105e-19,7.977993867985017e-19,5.517923744689181e-12,1.6625350637084772e-22,5.410052323878417e-24,1.4210292032535983e-15,1.643774850269158e-26,3.3130928755745782e-31,7.211038893512603e-32,5.046031599783835e-30,0.00020237422276336947,7.625746322723365e-20,3.184973023899528e-31,5.47783038137447e-20,3.8385871394149395e-25,-5.480785106442391e-20,2.984728655521127e-26,9.608889601329081e-26,2.217650529435467e-24,1.1307646814638434e-39,1.7141588952826997e-83,3.593045779610715e-25,4.346812624338737e-32,1.9070271259654645e-31,2.0689755121765217e-34
8.861355334140187e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013492640299505245,0.4513086083894496,9.87554462632696e-39,0.4569006123354597,4.420710899339659e-19,2.172956104436299e-28,3.162213890203044e-14,1.051021406754664e-28,1.7009895515089464e-39,6.206917263038506e-05,8.329329769875439e-21,1.1822203386873813e-21,3.4948218341051813e-19,8.008971425003576e-19,5.535017254347249e-12,1.6766396247657103e-22,5.41698210615355e-24,1.4210326858553994e-15,1.664773563316922e-26,3.3572148778862435e-31,7.245374198423992e-32,5.1375891882873524e-30,0.0002029853803028626,7.661297782470079e-20,3.2312541276216703e-31,2.1479541463321154e-20,6.267579571591946e-25,-2.1507818121142762e-20,2.99917080924465e-26,9.706357016907544e-26,2.2281161371921382e-24,1.1450580582657818e-39,1.7522011511526895e-83,3.629445040717129e-25,4.3781825073967445e-32,1.9196560668362431e-31,1.8404712358395913e-34
8.89114658427298e-11,0.0005485282325552088,0.0915567593028733,0.0,0.00134864293423925,0.4513079924625273,9.965772780925165e-39,0.45690061233544244,4.440516975896441e-19,2.2016508369011025e-28,3.1777909053213504e-14,1.0700455507661154e-28,1.5036424938299744e-39,6.207951017374735e-05,8.380942570637942e-21,1.1814810297641651e-21,3.5054892204329234e-19,8.039939459495841e-19,5.552102525489275e-12,1.6908007664492352e-22,5.42387806838625e-24,1.4210360556515861e-15,1.6859476194271472e-26,3.4017156162155658e-31,7.279692471403361e-32,5.2303749656967826e-30,0.00020359613845336258,7.696826912041061e-20,3.2779891845756812e-31,5.613620818025311e-21,6.656313273109103e-25,-5.639668455626668e-21,3.013603983645511e-26,9.804312776765536e-26,2.2385833688598173e-24,1.159472400316772e-39,1.7909236813586632e-83,3.6660259875469597e-25,4.409633086368015e-32,1.9323183200472627e-31,1.5602464145389052e-34
8.920937834405773e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013480226641304324,0.4513073771478684,1.0056444342919388e-38,0.45690061233542517,4.460338404139192e-19,2.2305922493087473e-28,3.193370497223997e-14,1.0893243833524372e-28,1.8128311483996056e-39,6.208942104062288e-05,8.432690572314583e-21,1.1807507672944093e-21,3.516130324143128e-19,8.07089794902506e-19,5.569179568824897e-12,1.7050183956768713e-22,5.430740540932694e-24,1.421039314153114e-15,1.707297595504317e-26,3.446596282869021e-31,7.313993451639925e-32,5.324398990166526e-30,0.00020420649767872483,7.732333439783395e-20,3.3251802806750886e-31,-2.357282471029558e-19,3.1449559220221718e-24,2.3569626839913496e-19,3.028028067905448e-26,9.902756081444927e-26,2.2490521519044712e-24,1.1740081911594634e-39,1.8303356322462652e-83,3.7027883140025957e-25,4.441164068471026e-32,1.945013810027485e-31,1.8181199624382197e-34
8.950729084538566e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013474032140424602,0.4513067624424518,1.0147559384118235e-38,0.456900612335408,4.480175139068453e-19,2.2597811859407236e-28,3.208952558283056e-14,1.1088600481916785e-28,2.27162138147426e-39,6.209891035095582e-05,8.48457359085294e-21,1.180029417442723e-21,3.5267451712204966e-19,8.101846871490563e-19,5.586248394992066e-12,1.7192924190533283e-22,5.437569851078602e-24,1.4210424628470336e-15,1.7288240658036735e-26,3.4918580636943483e-31,7.348276882060387e-32,5.4196713638819375e-30,0.00020481645844003992,7.767817097862198e-20,3.372829496417698e-31,8.13773000904483e-21,1.0711743314810842e-24,-8.172805648300776e-21,3.042442952766695e-26,1.0001686126198724e-25,2.2595224146644765e-24,1.1886659135357041e-39,1.870446230291158e-83,3.739731712016179e-25,4.472775162129928e-32,1.9577424609302006e-31,2.2207721361932505e-34
8.98052033467136e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013467845784525608,0.4513061483432873,1.0239117973285358e-38,0.4569006123353908,4.500027135616645e-19,2.2892184873874916e-28,3.2245369821632505e-14,1.1286546988468017e-28,2.4870273527462695e-39,6.210798316852203e-05,8.53659144328388e-21,1.1793168619428537e-21,3.537333787883264e-19,8.1327862051238705e-19,5.603309014557794e-12,1.7336227428765861e-22,5.444366323062525e-24,1.4210455031974691e-15,1.750527601937003e-26,3.537502138185284e-31,7.382542509254033e-32,5.516202208700101e-30,0.00020542602119566223,7.803277622216999e-20,3.4209389068717193e-31,-1.403103194852733e-20,1.4041657447862177e-24,1.399319209014013e-20,3.0568485305141865e-26,1.0101102101116343e-25,2.2699940863410448e-24,1.2034460493839023e-39,1.911264782376674e-83,3.7768558715966108e-25,4.504466076984077e-32,1.9705041966424093e-31,2.3456837387935505e-34
9.010311584804153e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013461667518967378,0.4513055348474151,1.0331120176175975e-38,0.4569006123353736,4.519894348722425e-19,2.3189049905566006e-28,3.240123663807741e-14,1.148710448672105e-28,2.370546570600438e-39,6.211664450152914e-05,8.588743940775632e-21,1.1786129903332492e-21,3.547896200651738e-19,8.163715928484872e-19,5.620361438018889e-12,1.7480092731442284e-22,5.451130278111879e-24,1.4210484366462351e-15,1.7724087728786435e-26,3.583529679443946e-31,7.416790083468655e-32,5.614001656446106e-30,0.00020603518640123806,7.838714752519745e-20,3.4695105816698916e-31,1.855542408257037e-20,1.0276027653016217e-24,-1.859158358788903e-20,3.0712446949579986e-26,1.0201003191247398e-25,2.2804670969887425e-24,1.2183490798364419e-39,1.9528006760699978e-83,3.814160480876005e-25,4.536236523908057e-32,1.9832989407928466e-31,2.12111580317899e-34
9.040102834936946e-11,0.0005485282325552088,0.0915567593028733,0.0,0.001345549728969391,0.4513049219519056,1.0423566055573072e-38,0.4569006123353564,4.539776733393354e-19,2.3488415286807063e-28,3.255712499424099e-14,1.1690293538106137e-28,2.2601292862388172e-39,6.212489930315484e-05,8.64103088628019e-21,1.1779176899913248e-21,3.5584324364049785e-19,8.1946360204580655e-19,5.6374056758027136e-12,1.7624519155596716e-22,5.457862034457147e-24,1.4210512646133062e-15,1.7944681449714026e-26,3.6299418542359787e-31,7.451019358538122e-32,5.71307984547473e-30,0.0002066439545097346,7.874128232131892e-20,3.51854658496787e-31,-1.5255909766063128e-20,1.2884991746623604e-24,1.5220740447826424e-20,3.085631341415986e-26,1.0301388576723288e-25,2.2909413775061355e-24,1.2333754852171458e-39,1.9950633798971765e-83,3.851645226155319e-25,4.568086214993958e-32,1.9961266167633477e-31,1.9147520756373316e-34
9.069894085069739e-11,0.0005485282325552088,0.0915567593028733,0.0,0.001344933504321892,0.45130430965385937,1.0516455671323194e-38,0.4569006123353392,4.559674244669574e-19,2.379028931325943e-28,3.2713033864703555e-14,1.1896135061073897e-28,2.2703918395099284e-39,6.213275247190076e-05,8.693452087433217e-21,1.177230840742695e-21,3.5689425223389656e-19,8.2255464602488355e-19,5.654441738267922e-12,1.7769505755383705e-22,5.46456190734569e-24,1.4210539884968127e-15,1.8167062819327217e-26,3.6767398230383115e-31,7.485230091861253e-32,5.8134469378914075e-30,0.00020725232597146786,7.909517808063368e-20,3.568048975427751e-31,8.316671332744635e-21,1.0686938224773305e-24,-8.351732578132792e-21,3.1000083666965674e-26,1.040225743287785e-25,2.3014168596264806e-24,1.2485257450387908e-39,2.038062443616862e-83,3.8893097919496263e-25,4.6000148635661813e-32,2.0089871476969084e-31,1.8472326179861886e-34
9.099685335202532e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013443180726619526,0.4513036979504064,1.0609789080371881e-38,0.456900612335322,4.579586837556137e-19,2.409468024400287e-28,3.286896223641176e-14,1.210465042809312e-28,2.2262423401180163e-39,6.21402088520839e-05,8.746007357905988e-21,1.1765523272024961e-21,3.579426485893696e-19,8.256447227379721e-19,5.671469635705182e-12,1.791505158213912e-22,5.471230209058336e-24,1.4210566096734075e-15,1.8391237448608297e-26,3.723924740055896e-31,7.519422044341954e-32,5.915113121133641e-30,0.0002078603012341303,7.944883230930953e-20,3.618019806203559e-31,2.800913917058124e-20,8.574614234308469e-25,-2.804353188984241e-20,3.1143756690816687e-26,1.0503608930365743e-25,2.3118934759085007e-24,1.263800338000671e-39,2.0818074984925874e-83,3.9271538610325245e-25,4.632022184176872e-32,2.021880456507388e-31,1.7301383610114481e-34
9.129476585335325e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013437034287535456,0.4513030868387064,1.0703566336798602e-38,0.45690061233530477,4.599514467041417e-19,2.440159630161968e-28,3.302490910854171e-14,1.2315860991701595e-28,1.9932793732025697e-39,6.214727323442277e-05,8.798696510833898e-21,1.17588204180316e-21,3.589884354766217e-19,8.287338301686769e-19,5.688489378337895e-12,1.806115568444003e-22,5.4778672489328476e-24,1.4210591294988647e-15,1.8617210922409304e-26,3.771497753235033e-31,7.553594980358437e-32,6.018088598808689e-30,0.00020846788074281822,7.98022425491637e-20,3.668461124922287e-31,9.896440869887126e-20,5.392790906869742e-26,-9.899549477592754e-20,3.1287331483098426e-26,1.0605442235278314e-25,2.3223711597272622e-24,1.279199741986228e-39,2.1263082575634562e-83,3.965177114479644e-25,4.664107892598244e-32,2.034806465889374e-31,1.4168678217734182e-34
9.159267835468118e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013430895674170296,0.45130247631594794,1.0797787491851457e-38,0.45690061233528767,4.61945708815374e-19,2.471104567228254e-28,3.318087349236318e-14,1.2529787394601864e-28,1.9753005325029183e-39,6.21539503566554e-05,8.85151934924833e-21,1.1752198831815021e-21,3.600316156961659e-19,8.318219663315873e-19,5.705500976322911e-12,1.8207817108164741e-22,5.4844733333970135e-24,1.4210615493087076e-15,1.8844988799516545e-26,3.8194600043969707e-31,7.587748667712122e-32,6.1223835775141074e-30,0.00020907506494005905,8.015540637726848e-20,3.719374973674853e-31,-1.086374573619643e-19,2.0278483076725793e-24,1.0860461308654663e-19,3.1430807055595034e-26,1.0707756509259524e-25,2.3328498452651073e-24,1.29472443406071e-39,2.171574515913869e-83,4.0033792317121116e-25,4.6962717058492e-32,2.0477650983245367e-31,1.334866636320828e-34
9.189059085600911e-11,0.0005485282325552088,0.0915567593028733,0.0,0.001342476483527575,0.4513018663793484,1.0892452593981421e-38,0.4569006123352705,4.639414655969166e-19,2.50230365058412e-28,3.333685441110544e-14,1.2746450666052042e-28,2.3215657747872692e-39,6.2160244903859e-05,8.904475681297091e-21,1.1745657396669839e-21,3.610721920795603e-19,8.349091292719218e-19,5.72250443975124e-12,1.8355034896551394e-22,5.491048765974957e-24,1.4210638704181353e-15,1.9074576612714037e-26,3.8678126291284647e-31,7.621882877614365e-32,6.228008287151113e-30,0.00020968185426583852,8.050832140554343e-20,3.7707633889896018e-31,-4.460479110378219e-20,1.6005463494381576e-24,4.4568677744018096e-20,3.1574182434324355e-26,1.08105509096187e-25,2.3433294675027063e-24,1.3103748904688954e-39,2.21761615094162e-83,4.041759890538882e-25,4.728513342188606e-32,2.0607562760911177e-31,1.6303786648787627e-34
9.218850335733704e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013418641720143332,0.451301257026154,1.0987561688876082e-38,0.45690061233525336,4.659387125553281e-19,2.5337576915912054e-28,3.3492850899824455e-14,1.2965872546145736e-28,2.6952414916699493e-39,6.216616150889284e-05,8.957565324750155e-21,1.1739194965901656e-21,3.621101674830835e-19,8.379953170651716e-19,5.739499778648748e-12,1.8502808090255967e-22,5.497593847296021e-24,1.4210660941222439e-15,1.9305979868849054e-26,3.916556756886819e-31,7.655997384606651e-32,6.334972986781248e-30,0.00021028824915762722,8.08609852803625e-20,3.822628401827084e-31,-1.1429028318159422e-20,1.4834142445610692e-24,1.1389031265632777e-20,3.1717456659374614e-26,1.0913824589441734e-25,2.3538099622101946e-24,1.3261515866328767e-39,2.2644431226243298e-83,4.0803187671984476e-25,4.7608325210994967e-32,2.0737799212735744e-31,1.940327390552972e-34
9.248641585866497e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013412526278605533,0.451300648253639,1.1083114819493123e-38,0.4569006123352362,4.679374451934853e-19,2.565467497996767e-28,3.364886200527078e-14,1.318807480888572e-28,2.761348660106004e-39,6.21717047530096e-05,9.01078809761149e-21,1.1732810510350213e-21,3.6314554478460123e-19,8.410805278167472e-19,5.756487002976842e-12,1.865113572740953e-22,5.504108875132492e-24,1.4210682216966733e-15,1.9539204048897594e-26,3.965693511058632e-31,7.690091966545147e-32,6.443287951688375e-30,0.00021089425005040642,8.121339568215648e-20,3.874972037571207e-31,1.1149736891012822e-20,1.303278495078746e-24,-1.1190269503220269e-20,3.186062878474212e-26,1.101757669770072e-25,2.3642912659383666e-24,1.3420549971498857e-39,2.3120654737848494e-83,4.1190555363999844e-25,4.7932289632906784e-32,2.08683595577071e-31,1.9222303735433176e-34
9.27843283599929e-11,0.0005485282325552088,0.0915567593028733,0.0,0.0013406418461036683,0.4513000400591058,1.1179112026093485e-38,0.45690061233521906,4.699376590169323e-19,2.597433873942591e-28,3.380488678575918e-14,1.3413078621971358e-28,2.65130050810043e-39,6.217687916645713e-05,9.064143809240348e-21,1.1726503081683936e-21,3.641783268893769e-19,8.441647596616326e-19,5.773466122633162e-12,1.8800016843674768e-22,5.510594144422732e-24,1.421070254398214e-15,1.9774254608029647e-26,4.015224008952869e-31,7.724166404555758e-32,6.552963461143404e-30,0.00021149985737669506,8.156555032501468e-20,3.9277963160023087e-31,-5.950842100050727e-21,1.407855693894711e-24,5.911381776741684e-21,3.200369787817058e-26,1.1121806379361925e-25,2.3747733160099722e-24,1.3580855957901524e-39,2.3604933303554315e-83,4.157969871363857e-25,4.8257023907106454e-32,2.099924301302803e-31,1.7253087554672548e-34
