Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48)
7.559274955905084e-22,0.0006811613451670383,0.0915567593028733,0.0,0.0020046578388234126,0.4515426283560973,4.0240666940867047e-81,0.4569006123410269,1.9947588006911013e-70,9.886525783116493e-84,2.951844460542217e-45,1.6299601628472824e-115,2.854840379421963e-157,1.240901265243222e-15,8.728140447494285e-39,8.623289973594495e-51,1.7574148943804884e-62,8.728140447502909e-39,6.502107215525463e-19,3.8329974652634155e-56,2.2735088786044513e-42,2.9877290568076075e-36,9.263244503567862e-74,1.3844778511918938e-96,7.325915140023626e-81,2.2798354266737557e-109,1.9389082269440492e-15
1.512511748344866e-21,0.0006811613451670383,0.0915567593028733,0.0,0.0020046578388202294,0.45154262835609477,1.6106753797025653e-80,0.4569006123410269,6.391108801364792e-69,3.167594017782021e-82,5.906253512378039e-45,4.181324665934616e-113,2.9323164113399144e-154,2.4828806375752215e-15,3.4935307966575424e-38,6.903875308318335e-50,2.8151361846969973e-61,3.493530796664446e-38,1.3009863519065971e-18,3.0687285040235035e-55,9.099960183689841e-42,1.1958702473826036e-35,1.483843915583468e-72,8.875051209385901e-95,5.866673650876893e-80,7.30639534166353e-108,3.879500996217343e-15
3.025680253853581e-21,0.0006811613451670383,0.0915567593028733,0.0,0.002004657838813863,0.45154262835608966,6.444799521343843e-80,0.4569006123410269,2.046416646424652e-67,1.0142554273891053e-80,1.1815071617593859e-44,1.0715247048837107e-110,3.0072882822329952e-151,4.966839382223413e-15,1.3978673710126148e-37,5.5251984752515815e-49,4.5068375711908036e-60,1.3978673710181399e-37,2.60253761081282e-18,2.455915314092201e-54,3.641169185423536e-41,4.785038682631654e-35,2.375530935425833e-71,5.684642504004851e-93,4.6957166504228846e-79,2.3397989066156585e-106,7.76068653474833e-15
6.0520172648710115e-21,0.0006811613451670383,0.0915567593028733,0.0,0.00200465783880113,0.4515426283560794,2.5783394709063268e-79,0.4569006123410269,6.550552938908301e-66,3.2466180208570024e-79,2.363270785273889e-44,2.7445188219282162e-108,3.0818181307206256e-148,9.934756871456577e-15,5.592379711739753e-37,4.420998250950456e-48,7.2130367864770785e-59,5.592379711783962e-37,5.205640121417749e-18,1.9651051745597073e-53,1.4567046026343636e-40,1.9143270560349083e-34,3.8019541708911954e-70,3.639646340080492e-91,3.7575245714412147e-78,7.490248718458506e-105,1.55230576117479e-14
1.2104691286905873e-20,0.0006811613451670383,0.0915567593028733,0.0,0.0020046578387756643,0.4515426283560589,1.0314197334946329e-78,0.4569006123410269,2.0965001470660467e-64,1.039077733284919e-77,4.726798071849234e-44,7.027778028473463e-106,3.156986625094422e-145,1.9870591849670017e-14,2.237133937870743e-36,3.537134424838545e-47,1.154253725633171e-57,2.2371339379061142e-36,1.0411845113797543e-17,1.572233067641663e-52,5.827291279672426e-40,7.657931434336422e-34,6.084009840418776e-69,2.3298449200208867e-89,3.006400103874115e-77,2.3975659702085165e-103,3.104779976549741e-14
2.4210039330975595e-20,0.0006811613451670383,0.0915567593028733,0.0,0.002004657838724733,0.45154262835601794,4.1258470440219287e-78,0.4569006123410269,6.709317648430815e-63,3.325303645631723e-76,9.453853277779405e-44,1.7993414904659553e-103,3.233368341167726e-142,3.9742261805085357e-14,8.948899828173423e-36,2.829841876524293e-46,1.8469404951042002e-56,8.948899828456406e-36,2.082425498323687e-17,1.2578456168750084e-51,2.3310102718214212e-39,3.0632972200933943e-33,9.73512004123863e-68,1.4912504222776155e-87,2.405272218120935e-76,7.679034184954594e-102,6.209728407199795e-14
4.8420735419115036e-20,0.0006811613451670383,0.0915567593028733,0.0,0.00200465783862287,0.45154262835593595,1.6503731244016874e-77,0.4569006123410269,2.1470643995635775e-61,1.0641372668994379e-74,1.8907973814410896e-43,4.606601958800795e-101,3.3112774532786074e-139,7.948560171186985e-14,3.579632713804565e-35,2.2639272370716468e-45,2.955213227881319e-55,3.5796327140309567e-35,4.1649074260834506e-17,1.0062995006445761e-50,9.324222072575334e-39,1.2253438176580598e-32,1.5576748182595937e-66,9.544466979357857e-86,1.9242792325800074e-75,2.4730400192440287e-100,1.241962526810051e-13
9.684212759539392e-20,0.0006811613451670383,0.0915567593028733,0.0,0.0020046578384191435,0.451542628355772,6.601583006089886e-77,0.45690061234102686,6.870738483748514e-60,3.4052990292310284e-73,3.781637688638708e-43,1.1793233066178215e-98,3.390893353040381e-136,1.5897228150925403e-13,1.4318676148789982e-34,1.811163283894597e-44,4.728430487886646e-54,1.4318676150601137e-34,8.329871097090572e-17,8.050477497509342e-50,3.729719796065497e-38,4.9014251295585e-32,2.492321849469954e-65,6.108588613979089e-84,1.5394533297595376e-74,8.31417109536928e-99,2.4839418988304354e-13
1.9368491194795169e-19,0.0006811613451670383,0.0915567593028733,0.0,0.002004657838011691,0.4515426283554441,2.6407213664794204e-76,0.45690061234102675,2.1986574990967643e-58,1.0897024459621183e-71,7.56357750286652e-43,3.0190915957369466e-96,3.4723233459121125e-133,3.179456410392834e-13,5.727499300123879e-34,1.4489392242430348e-43,7.565568473371857e-53,5.727499301572813e-34,1.6659797701055278e-16,6.440397735411611e-49,1.4918899276326244e-37,1.9605800230458753e-31,3.987741151839061e-64,3.909514135708689e-82,1.2316113555510742e-73,3.685240072092113e-97,4.96790064223217e-13
3.8737048065306724e-19,0.0006811613451670383,0.0915567593028733,0.0,0.002004657837196786,0.45154262835478837,1.0565303795683949e-75,0.4569006123410266,7.035737887256147e-57,3.4870406699559663e-70,1.513160434373763e-42,7.72881002702678e-94,3.5556311012680047e-130,6.35892359840386e-13,2.2910053135952325e-33,1.1591548172569207e-42,1.2104999658850366e-51,2.29100531475438e-33,3.331964795678702e-16,5.152297508345964e-48,5.9675302559626e-37,7.8423400298155615e-31,6.380382734350617e-63,2.5020637788774696e-80,9.855473875757741e-73,3.802428133378033e-95,9.93581812647951e-13
7.747416180632983e-19,0.0006811613451670383,0.0915567593028733,0.0,0.002004657835566976,0.45154262835347686,4.233779602878447e-75,0.45690061234102625,2.251441543209731e-55,1.115840370434665e-68,3.0334013544611066e-42,1.9785184330388658e-91,3.6408436497597747e-127,1.2717857964067666e-12,9.164031044774813e-33,9.273252273529274e-42,1.9368155845745521e-50,9.164031054048037e-33,6.663933665946413e-16,4.1217865768482145e-47,2.3869794344405003e-36,3.1369399955712598e-30,1.0208532891695513e-61,1.6012732555390638e-78,7.900758864244955e-72,7.931822904008299e-93,1.9871653084749654e-12
1.5494838928837605e-18,0.0006811613451670383,0.0915567593028733,0.0,0.0020046578323073554,0.4515426283508538,1.7180016191727243e-74,0.4569006123410256,7.204621588975548e-54,3.5705953698988906e-67,6.180052121135667e-42,5.064685084045511e-89,3.7279394394545044e-124,2.543572665396229e-12,3.665613258622411e-32,7.418607287418642e-41,3.09894442594875e-49,3.665613266040986e-32,1.3327866682970595e-15,3.2973396438699003e-46,9.547638207635506e-36,1.2547767918492978e-29,1.633334268217307e-60,1.0247491385138952e-76,6.425475015074255e-71,1.9727522080119217e-90,3.974332296039183e-12
3.0989684425246847e-18,0.0006811613451670383,0.0915567593028733,0.0,0.002004657825788115,0.45154262834560766,7.655647524717646e-74,0.45690061234102425,2.3054802796774454e-52,1.1425284226769313e-65,1.417205723118118e-41,1.2963905767355369e-86,3.8168104408521746e-121,5.087146386801955e-12,1.4662445776986847e-31,5.934887976414032e-40,4.9584290077748564e-48,1.4662445836335462e-31,2.66557138230008e-15,2.6377254169562506e-45,3.818828056883349e-35,5.019108729769893e-29,2.6132312186804994e-59,6.557537535687444e-75,5.811698822253555e-70,5.03113676061547e-88,7.94866625480837e-12
6.1979375418065335e-18,0.0006811613451670383,0.0915567593028733,0.0,0.002004657812749634,0.45154262833511544,5.569904487556982e-73,0.4569006123410216,7.377538975718293e-51,3.655690357953222e-64,5.733533016854504e-41,3.3178908813965147e-84,1.0434081727209907e-117,1.0174293763320591e-11,5.86496970817002e-31,4.747911174182167e-39,7.933857003258459e-47,5.86496975564892e-31,5.331133252720213e-15,2.1099451628937228e-44,1.5273487777730573e-34,2.0076437844869677e-28,4.180834969882312e-58,4.1957225503903905e-73,8.946001623508513e-69,1.287043436677658e-85,1.5897334106909754e-11
1.2395875740370231e-17,0.0006811613451670383,0.0915567593028733,0.0,0.0020046577866726727,0.45154262831413094,1.0252426682253018e-71,0.45690061234101625,2.3608127470674567e-49,1.1695641841448247e-62,5.78530108431001e-40,8.489348674380484e-82,1.0683034889534163e-114,2.0348588251186384e-11,2.345980441873853e-30,3.798329151684466e-38,1.2695351718953435e-45,2.3459804798569763e-30,1.0662226763387905e-14,1.6875796446762286e-43,6.1079351243157914e-34,8.030575563939541e-28,6.688262100012725e-57,2.683852107167953e-71,3.465430107818027e-67,3.292915494393965e-83,3.1794669549364554e-11
2.4791752137497626e-17,0.0006811613451670383,0.0915567593028733,0.0,0.002004657734518753,0.45154262827216196,2.977925735805451e-70,0.4569006123410056,7.554600844292611e-48,3.7409636925960364e-61,8.578811120875643e-39,2.170996687655784e-79,1.0923089817215586e-111,4.0697176166230523e-11,9.383861118236957e-30,3.0386632384203832e-37,2.0316336072968684e-44,9.383861422101954e-30,2.132429286540122e-14,1.3494619721389805e-42,2.4420074142867543e-33,3.212230183438161e-27,1.0697786624600868e-55,1.7158625260546167e-69,2.0368847425388393e-65,8.420973316793947e-81,6.358933938728239e-11
3.7187628534625025e-17,0.0006811613451670383,0.0915567593028733,0.0,0.002004657682364836,0.451542628230193,1.3865356954317597e-69,0.45690061234099494,3.534212879514338e-47,1.74984862229991e-60,3.2482843534255503e-38,1.6652990575600343e-78,6.598324560570024e-111,6.104576302058509e-11,1.9940615437926805e-29,8.688677413657575e-37,7.746256369058472e-44,1.994061630679077e-29,3.1986238049460986e-14,3.8577691131526915e-42,5.187841087815639e-33,6.82598897021316e-27,4.078055303016346e-55,9.788435790182778e-69,1.1552465555954911e-64,6.459445022018539e-80,9.53840081782085e-11
4.958350493175242e-17,0.0006811613451670383,0.0915567593028733,0.0,0.0020046576302109207,0.451542628188224,4.309273257257015e-69,0.4569006123409843,1.1401545161814056e-46,5.644320046349634e-60,8.720039190790436e-38,8.741390152340585e-78,6.471813483176199e-110,8.139434881424795e-11,3.401620331047691e-29,1.832693638013881e-36,2.0843764265948466e-43,3.4016205143162626e-29,4.2648062316935075e-14,8.135665329780299e-42,8.847818492621147e-33,1.1644333805289969e-26,1.0971099527628804e-54,3.828492598904942e-68,4.506237238673522e-64,3.390653249628268e-79,1.2717867592214287e-10
7.437525772600721e-17,0.0006811613451670383,0.0915567593028733,0.0,0.0020046575259030953,0.4515426281042861,2.118746277399828e-68,0.45690061234096296,6.275808615657891e-46,3.1060160664451637e-59,3.5220416647940103e-37,1.4830920555250957e-76,3.6580032635841116e-108,1.2209151791218687e-10,7.04257414554106e-29,5.005654338182582e-36,8.432279083697346e-43,7.042574646104357e-29,6.397142707230339e-14,2.2215276529171082e-41,1.8312675690486933e-32,2.410811283494787e-26,4.436642407834717e-54,3.204913124992944e-67,3.764669042916356e-63,5.752688787635743e-78,1.907680089527864e-10
9.9167010520262e-17,0.0006811613451670383,0.0915567593028733,0.0,0.002004657421595278,0.45154262802034817,6.6434058565513645e-68,0.45690061234094165,2.0140658908832664e-45,9.966531350989507e-59,9.536247381655822e-37,7.971365939221677e-76,2.717228049385294e-107,1.6278868310956287e-10,1.1977495226374494e-28,1.0473502505531201e-35,2.284386275442247e-42,1.1977496273720326e-28,8.529434718562588e-14,4.6472404905864e-41,3.113708869787357e-32,4.100158346244522e-26,1.2016528788044132e-53,1.2590947612723435e-66,1.478646621593201e-62,3.0919716392479365e-77,2.543573381332684e-10
1.239587633145168e-16,0.0006811613451670383,0.0915567593028733,0.0,0.0020046573172874697,0.45154262793641026,1.7072598361650303e-67,0.45690061234092033,5.2626738287237766e-45,2.6038364189172456e-58,2.1419024403197262e-36,3.3418219959712675e-75,1.6470848203872613e-106,2.0348584412774987e-10,1.8298783007604544e-28,1.9066609667486815e-35,5.132540208829103e-42,1.8298784914257572e-28,1.0661679090590127e-13,8.458494893210287e-41,4.7558054586376177e-32,6.264115148554608e-26,2.699259222213911e-53,3.952419217472923e-66,4.641639444163701e-62,1.2962419256702028e-76,3.179466631885776e-10
1.7354226890302639e-16,0.0006811613451670383,0.0915567593028733,0.0,0.0020046571086718796,0.45154262776853443,9.628565520217699e-67,0.4569006123408777,2.943949855327253e-44,1.455778916838148e-57,8.304819808960579e-36,8.888781348784978e-74,1.0291959046292106e-104,2.8488015336394797e-10,3.5187360577210514e-28,5.034146257162324e-35,1.9912346959043982e-41,3.5187365611336436e-28,1.4926021930504065e-13,2.232119043052656e-40,9.139433050594174e-32,1.2045669692556953e-25,1.0464523534731673e-52,3.5910363340581676e-65,4.222882170833673e-61,3.447823415613265e-75,4.451253006645602e-10
2.7270928008004555e-16,0.0006811613451670383,0.0915567593028733,0.0,0.002004656691440806,0.45154262743278295,1.0779247971396139e-65,0.45690061234079243,3.127451285481927e-43,1.5445846477985429e-56,5.341051472580118e-35,5.021017158853291e-72,1.4517859179192963e-102,4.476687209482411e-10,8.584361179919881e-28,1.946623711201899e-34,1.2819280143944073e-40,8.584363126536255e-28,2.3454127598582643e-13,8.620456121081736e-40,2.2265514077899147e-31,2.938777707660244e-25,6.726093615512633e-52,6.641879628355223e-64,7.839917725156017e-60,1.9475769143856037e-73,6.994825253870932e-10
3.718762912570647e-16,0.0006811613451670383,0.0915567593028733,0.0,0.0020046562742098754,0.45154262709703163,4.555942890236205e-65,0.45690061234070717,1.3199590096696324e-42,6.514145960407061e-56,1.7625904802811452e-34,3.810458535410489e-71,1.496391972481574e-101,6.104572206226482e-10,1.5902326740469042e-27,4.831032993715367e-34,4.2333922731744624e-40,1.5902331571484908e-27,3.198145930076307e-13,2.1371910905803932e-39,4.119212429026736e-31,5.444183654119698e-25,2.2186334134297914e-51,3.5085439192039926e-63,4.14882584800582e-59,1.4780196092812747e-72,9.538396830794827e-10
5.702103136111031e-16,0.0006811613451670383,0.0915567593028733,0.0,0.0020046554397484422,0.45154262642552906,4.206854398312429e-64,0.45690061234053664,1.211763846282406e-41,5.965025697680884e-55,1.007665811196572e-33,1.6889027237071612e-69,2.082101746488744e-99,9.360340162976155e-10,3.7292188032282385e-27,1.7546351879000168e-33,2.4247948925018093e-39,3.72922055785812e-27,4.903380186715108e-13,7.742810603404485e-39,9.63222526028324e-31,1.2767881001660672e-24,1.2666622766878674e-50,5.298051630790825e-62,6.30873982862081e-58,6.5510034887657e-71,1.462553797434546e-09
9.668783583191797e-16,0.0006811613451670383,0.0915567593028733,0.0,0.0020046537708272865,0.45154262508252524,6.865586151897043e-63,0.4569006123401957,1.9111058016824627e-40,9.356975247535045e-54,8.853528570538728e-33,1.5733137310372248e-67,4.906360200652909e-97,1.587186792929788e-09,1.0708037986523906e-26,8.768190007867263e-33,2.1389272090430193e-38,1.0708046754697015e-26,8.312920612384069e-13,3.848200083836993e-38,2.749506840245657e-30,3.6666643628826405e-24,1.1097815842248186e-49,1.4805512476394535e-60,1.790768976035371e-56,6.102658174355581e-69,2.4799812220399995e-09
1.760214447735333e-15,0.0006811613451670383,0.0915567593028733,0.0,0.0020046504329918223,0.45154262239652243,1.5510942097247507e-61,0.4569006123395142,4.206202158767006e-39,2.037558028381623e-52,1.024266252241078e-31,2.284697583681255e-65,2.8215656961764303e-94,2.8894890870895257e-09,3.546337927931833e-26,5.435489291342157e-32,2.4944623769326636e-37,3.546343363422892e-26,1.5128291053814915e-12,2.359834326953955e-37,9.001231790702137e-30,1.2146883302837747e-23,1.277149565403844e-48,5.933574945890169e-59,7.400159399958499e-55,8.862035153593698e-67,4.514832854894945e-09
3.3468866265676394e-15,0.0006811613451670383,0.0915567593028733,0.0,0.0020046437573482813,0.4515426170245363,4.147588152932956e-60,0.4569006123381526,1.109273364163199e-37,5.268757224002686e-51,1.3823733588752616e-30,4.1429545365114233e-63,1.8507687765249213e-91,5.494080636693214e-09,1.2812101721485197e-25,3.808563069598989e-31,3.4206901419165856e-36,1.2812139807306984e-25,2.874420526439359e-12,1.620719038790745e-36,3.183667198846146e-29,4.390903582168536e-23,1.708683708672158e-47,2.8342461870564136e-57,3.742487587266419e-53,1.607003873906336e-64,8.584523255252375e-09
4.933558805399946e-15,0.0006811613451670383,0.0915567593028733,0.0,0.0020046370817412558,0.451542611652576,2.2123448478595116e-59,0.456900612336793,6.036438589814718e-37,2.842337162753594e-50,5.8196195476240154e-30,3.9193341090521714e-62,2.3064130462596273e-90,8.09865479832324e-09,2.7825078971887847e-25,1.1635601988199394e-30,1.453720273834742e-35,2.782519532893298e-25,4.234037007905501e-12,4.888317878303576e-36,6.801148012822425e-29,9.54066324094344e-23,7.16071192513025e-47,1.885579583548437e-56,2.541494402291642e-52,1.5202660315980627e-63,1.2654196501880236e-08
6.520230984232253e-15,0.0006811613451670383,0.0915567593028733,0.0,0.0020046304061707497,0.4515426062806415,7.546972640520681e-59,0.45690061233543533,2.1216511605121246e-36,9.901303428130455e-50,1.6556538790102275e-29,2.3288165900008263e-61,2.3947837431680326e-89,1.0703211567750613e-08,4.857729786827632e-25,2.6014536078380158e-30,4.1761585789957877e-35,4.857755801694499e-25,5.591681270395379e-12,1.0804313703824158e-35,1.1699079009495022e-28,1.6663943947859982e-22,2.0290007948228652e-46,7.973179085025654e-56,1.0941852157694227e-51,9.033231525273105e-63,1.6723852594870816e-08
8.10690316306456e-15,0.0006811613451670383,0.0915567593028733,0.0,0.0020046237306367625,0.45154260090873294,2.017370152324074e-58,0.4569006123340797,5.839628861993472e-36,2.7004844129043746e-49,3.792978525896104e-29,1.0560694850812057e-60,1.7909892114593106e-88,1.330775094059842e-08,7.506052922850639e-25,4.9002503501589736e-30,9.665084683715651e-35,7.506101926177711e-25,6.947356122365393e-12,2.013323185416848e-35,1.7831585988324324e-28,2.5760722002066226e-22,4.6318272203714224e-46,2.58755617599787e-55,3.6146798809128655e-51,4.096386429360574e-62,2.0793491534314647e-08
1.1280247520729172e-14,0.0006811613451670383,0.0915567593028733,0.0,0.0020046103796783525,0.4515425901649932,9.327518027259093e-58,0.4569006123313742,2.840567894996175e-35,1.2886387733645018e-48,1.3522060719062007e-28,1.3652574797018386e-59,5.2422061072618085e-87,1.8516777480319014e-08,1.4518957987911523e-24,1.284330360651491e-29,3.521430152070216e-34,1.4519086424235668e-24,9.652807986595925e-12,5.174056792152699e-35,3.367302111009522e-28,4.987468243248509e-22,1.642596272156716e-45,1.6759053743534947e-54,2.434816272098061e-50,5.295712428715202e-61,2.893271795289056e-08
1.4453591878393786e-14,0.0006811613451670383,0.0915567593028733,0.0,0.002004597028866038,0.45154257942135695,2.942460703916913e-57,0.4569006123286766,9.180164429177242e-35,4.106234588161707e-48,3.5308337385887044e-28,7.506439481875208e-59,4.200858973770979e-86,2.3725734382365252e-08,2.3814642909559617e-24,2.6642575724562664e-29,9.371171384513283e-34,2.381490934455123e-24,1.2350415057624754e-11,1.0548132866216421e-34,5.408131933135249e-28,8.188235410241646e-22,4.2761428660733367e-45,6.406708759038424e-54,9.58821722514339e-50,2.9116869569827306e-60,3.7071875758318746e-08
1.76269362360584e-14,0.0006811613451670383,0.0915567593028733,0.0,0.0020045836781998317,0.4515425686778241,7.503234322667532e-57,0.4569006123259868,2.3746941303581742e-34,1.0486276560760696e-47,7.674426122747177e-28,3.0154997287818747e-58,2.3941585994265559e-85,2.8934621609762196e-08,3.5386198129375316e-24,4.803494826436761e-29,2.0747651748977153e-33,3.538667850010847e-24,1.5040200916715663e-11,1.8718353123943164e-34,7.888294536314403e-28,1.2178353493226741e-21,9.281781776679779e-45,1.8958708400125748e-53,2.9162684790793043e-49,1.1696904649231977e-59,4.521096495134569e-08
2.0800280593723012e-14,0.0006811613451670383,0.0915567593028733,0.0,0.0020045703276797464,0.45154255793439485,1.6677925272637408e-56,0.4569006123233048,5.326403427149213e-34,2.3226234912300223e-47,1.4762797373636832e-27,1.0218761589451095e-57,1.1098173580702327e-84,3.414343912584626e-08,4.922679579842977e-24,7.874253634099378e-29,4.066855200068093e-33,4.922758326676425e-24,1.772218886643964e-11,3.023873423249554e-34,1.0798384272159297e-27,1.695780224148652e-21,1.7859082349354156e-44,4.787156386769137e-53,7.570789321490513e-49,3.9637929431290203e-59,5.3349985532709876e-08
2.542859362394626e-14,0.0006811613451670383,0.0915567593028733,0.0,0.002004550856249074,0.45154254226532164,4.584380708630756e-56,0.4569006123194071,1.469953154966564e-33,6.285589069055515e-47,3.304160527609932e-27,5.526240344073785e-57,9.499972134217637e-84,4.174035847062721e-08,7.346781349172745e-24,1.4365697016693833e-28,9.379842260572897e-33,7.346925016451573e-24,2.1619925687213482e-11,5.411328945179795e-34,1.5805293185666793e-27,2.534372811945455e-21,4.0125009239746916e-44,1.5530943402949189e-52,2.5884516418133187e-48,2.1436051863644504e-58,6.522059912310797e-08
3.005690665416951e-14,0.0006811613451670383,0.0915567593028733,0.0,0.0020045313851292977,0.45154252659646854,1.0690186700726273e-55,0.45690061231552587,3.420744359999428e-33,1.4383240306681629e-46,6.467713068400475e-27,2.147479881078606e-56,5.107381653287172e-83,4.933712933915242e-08,1.0250124842532495e-23,2.3709553714480168e-28,1.8903363963891143e-32,1.0250361959515441e-23,2.5501191823021007e-11,8.783066035732638e-34,2.1701589864988414e-27,3.540862407886761e-21,7.903825671536275e-44,4.0691082154347694e-52,7.133460396838938e-48,8.33003119615429e-58,7.709106676559907e-08
