Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419),SX(631),C2HOX(645)
4.9643945858285704e-11,0.0005470875304427673,0.1557,0.0,0.0013767054640774904,0.6422004189189577,0.2019,6.799875095582692e-82,5.920644107096687e-49,6.980326665903893e-38,4.656536193572359e-77,2.0683165600207213e-39,7.68124793539463e-68,6.75841139163615e-05,1.3668618382154669e-40,2.3423976248006948e-50,5.503346334344159e-49,4.241604877606192e-40,3.386066945835707e-80,1.5904986139693914e-32,6.48803885032722e-83,1.0554506277283087e-84,6.6855868270936575e-37,1.424154560054455e-41,1.2571884053027187e-90,9.827193506695164e-41,0.00016578902408243915,7.733975103656454e-83,1.0766296583572065e-42,1.0081858392116598e-19,-2.0765746477696248e-24,-9.987112827984346e-20,9.204304826976395e-84,4.32639427767388e-84,1.040197250509693e-24,5.369370773436471e-29,1.6984357938510008e-35,1.5654499926129524e-83,1.8238595216413848e-42,7.298504366201196e-42,-9.427337566637864e-54,-1.0602163793857002e-55,-2.5218703422590013e-57,-1.2381082790226321e-64,-3.565294684706485e-47,-2.1298296119603753e-52,-6.513615874684953e-55,-1.3630522969292743e-54,-6.686938710195573e-53
4.986290426257918e-11,0.0005470875304427673,0.1557,0.0,0.001375949206597484,0.6421997065768088,0.2019,7.169520321550606e-82,6.136139752830977e-49,7.028060367506787e-38,4.882525612277499e-77,2.1336161647650893e-39,8.013207745277866e-68,6.767194457841616e-05,1.4100143760568815e-40,2.4108279772245234e-50,5.701646837252167e-49,4.32892059195504e-40,3.5684437097822135e-80,1.6164516543832983e-32,6.786833625638894e-83,1.1063662140177964e-84,6.838589040957712e-37,1.458990878132984e-41,1.3251792253843137e-90,1.013728494367643e-40,0.00016645745090043335,8.119076746713915e-83,1.1085620125844558e-42,-9.841108805754207e-21,-1.0012968381240794e-24,1.0779718319480898e-20,9.662851817382053e-84,4.57341355271513e-84,1.0474678229351961e-24,5.433798141532058e-29,1.7192229045807074e-35,1.654828757796633e-83,1.859152215287545e-42,7.427685424946832e-42,-9.638645227736578e-54,-1.0249770943201728e-55,9.864122894791624e-58,-1.2721523446443008e-64,-3.4111913857614545e-47,-2.2140337051876375e-52,-6.863659959037303e-55,-1.3575026725158965e-54,-6.965446353657813e-53
5.008186266687265e-11,0.0005470875304427673,0.1557,0.0,0.0013751945692951793,0.6421989952748729,0.2019,7.557125387525005e-82,6.358244081199839e-49,7.076163297726971e-38,5.1183337891277715e-77,2.2005949826110817e-39,8.357840711599577e-68,6.775861531133892e-05,1.454276559682367e-40,2.480874026018371e-50,5.905943484722338e-49,4.417609331203824e-40,3.7596192214738e-80,1.6427009046501552e-32,7.102229564187455e-83,1.1594763941628094e-84,6.994276413991035e-37,1.4944817183476625e-41,1.3964716062641735e-90,1.0455344109538322e-40,0.00016712541746976086,8.521345561580631e-83,1.1412631945520742e-42,-6.438916213277744e-20,-5.004795155773284e-25,6.533730106662053e-20,1.0141533658384282e-83,4.833039086143042e-84,1.0547477027808233e-24,5.498674436312542e-29,1.7401582313363202e-35,1.7487687122474592e-83,1.8949199972217804e-42,7.558450420524736e-42,-9.856724271668012e-54,-1.081132486769119e-55,-3.4144357341758566e-57,-1.2826391445446946e-64,-3.6284659041774497e-47,-2.297510471362125e-52,-6.994772624059248e-55,-1.3441878559745806e-54,-7.242010484313223e-53
5.030082107116613e-11,0.0005470875304427673,0.1557,0.0,0.001374441541261123,0.6421982850072625,0.2019,7.963521762418749e-82,6.5871203240949736e-49,7.124639869768576e-38,5.3643367699717816e-77,2.269285792639791e-39,8.715566201899061e-68,6.784413615877118e-05,1.4996700484983105e-40,2.55256432953934e-50,6.116381210172838e-49,4.507685855171023e-40,3.959920432634302e-80,1.6692482107052477e-32,7.48060671979056e-83,1.2148644000303452e-84,7.152680884212605e-37,1.5306329732344394e-41,1.4711801224938474e-90,1.078152632347599e-40,0.00016779292465640585,8.941455969463368e-83,1.1747471965549116e-42,6.751115539637568e-20,-1.7524847275500236e-24,-6.656562838652105e-20,1.0641113644350571e-83,5.105836602714811e-84,1.0620367656065575e-24,5.564000226787853e-29,1.7612419737380737e-35,1.8474745392303555e-83,1.9311662047101556e-42,7.690809834929136e-42,-1.0042490126733485e-53,-1.0599124643676077e-55,-1.2427784509062278e-57,-1.235073028182067e-64,-3.535766045619218e-47,-2.3801534771033516e-52,-6.476855341660712e-55,-1.3586996679407344e-54,-7.51828256100346e-53
5.05197794754596e-11,0.0005470875304427673,0.1557,0.0,0.0013736901116467957,0.6421975757681231,0.2019,8.389673947422183e-82,6.822934703532845e-49,7.173494521541758e-38,5.620923024207132e-77,2.3397217564455326e-39,9.086814259529688e-68,6.792851710873163e-05,1.5462167546189054e-40,2.6259278262761716e-50,6.333107500681902e-49,4.599164939844015e-40,4.169827685346906e-80,1.696095418535012e-32,7.82875991412416e-83,1.272616184220398e-84,7.313834565942647e-37,1.567451180502641e-41,1.5494855114377789e-90,1.1115988710167828e-40,0.00016845997332079246,9.38010523037769e-83,1.2090281755297592e-42,-1.9031756742653733e-20,-9.154698630363102e-25,1.9972784476615918e-20,1.1162379319666937e-83,5.3923936531475655e-84,1.0693348880529007e-24,5.629776074317479e-29,1.7824743287745826e-35,1.9511588184483414e-83,1.9678941713194854e-42,7.824774152102082e-42,-1.0235190729255205e-53,-1.0408284662701995e-55,6.662517725241985e-58,-1.2740129405147722e-64,-3.452882916379326e-47,-2.464301238302273e-52,-6.818169141026378e-55,-1.3669198431377412e-54,-7.794675642114826e-53
5.0738737879753077e-11,0.0005470875304427673,0.1557,0.0,0.0013729402696652595,0.6421968675516339,0.2019,8.836209327140694e-82,7.06585646563652e-49,7.222731715575528e-38,5.88849379182703e-77,2.4119364711150618e-39,9.472027704831994e-68,6.801176809320908e-05,1.5939388778799306e-40,2.7009937764489066e-50,6.556272423392308e-49,4.692061444812848e-40,4.389724826411585e-80,1.723244374140961e-32,8.169836162769265e-83,1.3328204843018491e-84,7.477769748040669e-37,1.6049488317196968e-41,1.6315261504453731e-90,1.1458890452044488e-40,0.0001691265643178168,9.838014088211121e-83,1.2441204537103064e-42,-2.6880378775469203e-20,-8.547851324357945e-25,2.7827648443063077e-20,1.170614314751665e-83,5.693320314803257e-84,1.0766419478348443e-24,5.696002532677041e-29,1.8038554908254276e-35,2.0600422795327122e-83,2.005107226854733e-42,7.960353857726143e-42,-1.0425348653597417e-53,-1.0819265541999072e-55,-2.5388510815853466e-57,-1.283136799144444e-64,-3.609513914256364e-47,-2.547392748829256e-52,-6.97233611487648e-55,-1.3343506616367435e-54,-8.07057712305495e-53
5.095769628404655e-11,0.0005470875304427673,0.1557,0.0,0.0013721920045916486,0.6421961603520076,0.2019,9.303988519940052e-82,7.316057914414243e-49,7.272355938930246e-38,6.167463430012619e-77,2.485963975978933e-39,9.871662062121402e-68,6.809389898777772e-05,1.6428589102999155e-40,2.7777917202572707e-50,6.786028651640472e-49,4.7863903521511295e-40,4.619930679396396e-80,1.7506969235039906e-32,8.60143961491307e-83,1.3955689105460963e-84,7.644518894355604e-37,1.6431326835782428e-41,1.7174460728998106e-90,1.1810392821242375e-40,0.00016979269849687852,1.0315927430011102e-82,1.2800385192749045e-42,3.6781983475008004e-20,-1.4541662089595275e-24,-3.583765571072767e-20,1.2273243033995812e-83,6.009249909635075e-84,1.0839578237357982e-24,5.762680148124472e-29,1.8253856516836193e-35,2.1743540617399583e-83,2.0428086972917075e-42,8.097559439024445e-42,-1.0591717260974938e-53,-1.0590589343460995e-55,-3.983436968211718e-58,-1.2388109240935682e-64,-3.515015048449885e-47,-2.6301654169984183e-52,-6.519396898457475e-55,-1.350240375029663e-54,-8.346179451111842e-53
5.1176654688340026e-11,0.0005470875304427673,0.1557,0.0,0.0013714453057631494,0.6421954541634909,0.2019,9.79419196447877e-82,7.573714445071714e-49,7.322371703109782e-38,6.458259770922972e-77,2.5618386854848053e-39,1.0286183759711734e-67,6.817491961124729e-05,1.6929995917128099e-40,2.8563515497280326e-50,7.022531490546003e-49,4.882166671100896e-40,4.8609834715768904e-80,1.7784549125490372e-32,9.014164608070368e-83,1.4609560248420963e-84,7.814114643454078e-37,1.6820074930317383e-41,1.807429858525907e-90,1.2170658859468385e-40,0.00017045837670191227,1.0814614959806135e-82,1.3167970269864962e-42,-1.7092091084348528e-20,-9.36030828176047e-25,1.8035085394674547e-20,1.2864543003072876e-83,6.34083973971559e-84,1.0912823956014762e-24,5.829809459465848e-29,1.8470650005779416e-35,2.2943319800692056e-83,2.0810019047144324e-42,8.236401384560402e-42,-1.0766366546441348e-53,-1.0551203244749983e-55,1.1811974638317051e-58,-1.2731451230623314e-64,-3.495140703098011e-47,-2.7140916724826958e-52,-6.770860753456387e-55,-1.3693972993361605e-54,-8.620589181943768e-53
5.13956130926335e-11,0.0005470875304427673,0.1557,0.0,0.0013707001625795554,0.6421947489803642,0.2019,1.0307511630904485e-81,7.839004577176876e-49,7.372783543973394e-38,6.761324488927377e-77,2.6395954469756034e-39,1.0716072701133318e-67,6.825483972531706e-05,1.7443839479532993e-40,2.9367034756265257e-50,7.265938902379716e-49,4.979405506727715e-40,5.113364589774572e-80,1.8065201871100725e-32,9.380232539640997e-83,1.5290794025566984e-84,7.986589806263221e-37,1.7215866741426875e-41,1.9016345161434293e-90,1.2539853653136373e-40,0.00017112359977142008,1.1334871886715571e-82,1.3544107988237249e-42,-6.07891559655425e-21,-1.0485983101954943e-24,7.025077790643542e-21,1.3480933907304176e-83,6.68877184128916e-84,1.0986155443337492e-24,5.897390998120826e-29,1.8688937241951676e-35,2.420222798046155e-83,2.1196901672572217e-42,8.376890184036763e-42,-1.093134132086701e-53,-1.0782931019937407e-55,-1.6298843707110734e-57,-1.2774583929992547e-64,-3.5809353925452245e-47,-2.7969264349400978e-52,-6.891060792765808e-55,-1.3321610740231333e-54,-8.89559503170405e-53
5.1614571496926975e-11,0.0005470875304427673,0.1557,0.0,0.0013699565645035469,0.6421940447969426,0.2019,1.0844772157815658e-81,8.11210998800221e-49,7.423596021647313e-38,7.077113475161168e-77,2.719269578869476e-39,1.1161823161247495e-67,6.833366903425542e-05,1.7970353160899943e-40,3.018878018760376e-50,7.516411532034532e-49,5.078122059675861e-40,5.377376594905301e-80,1.834894592895466e-32,9.861897018667367e-83,1.600039726378406e-84,8.161977366351604e-37,1.7618787353141168e-41,2.0002308819855565e-90,1.2918144515099458e-40,0.00017178836853850332,1.1877519628596769e-82,1.392894824604705e-42,1.492150567043129e-20,-1.2422793195831743e-24,-1.3977525205896545e-20,1.4123334011319566e-83,7.053753757558681e-84,1.1059571518844578e-24,5.965425288187697e-29,1.8908720067021622e-35,2.5522825072719535e-83,2.158876799043633e-42,8.519036328100637e-42,-1.108263712429503e-53,-1.0607055499477448e-55,-4.031283439030981e-59,-1.247337461776291e-64,-3.5102038029502877e-47,-2.8799043618249333e-52,-6.603802558522523e-55,-1.343227486596915e-54,-9.170553272269869e-53
5.183352990122045e-11,0.0005470875304427673,0.1557,0.0,0.001369214501060805,0.642193341607575,0.2019,1.1407421113466094e-81,8.393215546308512e-49,7.474813720436051e-38,7.406097220302007e-77,2.800896768582655e-39,1.1623940554829033e-67,6.841141718460349e-05,1.8509772769585903e-40,3.102906046075787e-50,7.774112732862154e-49,5.178331576706482e-40,5.6535926220522405e-80,1.8635799754536868e-32,1.0359425310397026e-82,1.6739408786787487e-84,8.340310480522233e-37,1.802886197803972e-41,2.103411159961589e-90,1.3305700497944955e-40,0.00017245268383089468,1.2443406531206883e-82,1.4322642626036444e-42,-9.854642284484626e-21,-1.0056608167588348e-24,1.0798796272486354e-20,1.4792689698596214e-83,7.436519330473671e-84,1.1133071012491946e-24,6.033912846508067e-29,1.9130000297678554e-35,2.690776613884654e-83,2.1985651101305477e-42,8.662850308147655e-42,-1.1238274400125944e-53,-1.065037076520525e-55,-2.737872308997245e-58,-1.270307641375414e-64,-3.523765062532365e-47,-2.9634434196063856e-52,-6.73237655235982e-55,-1.3642904248295522e-54,-9.443341944391385e-53
5.2052488305513924e-11,0.0005470875304427673,0.1557,0.0,0.001368473961840418,0.6421926394066448,0.2019,1.1996285261384442e-81,8.682509346206334e-49,7.526441248733495e-38,7.748761197410808e-77,2.8845131207615656e-39,1.2102944062469867e-67,6.848809376488863e-05,1.906233687037705e-40,3.1888187431336373e-50,8.039208592512888e-49,5.2800494007922955e-40,5.9426352308580896e-80,1.8925781801393444e-32,1.0754004699548032e-82,1.7508899992232293e-84,8.521622475910667e-37,1.844622704136024e-41,2.2113544569483134e-90,1.3702692623634854e-40,0.00017311654647099114,1.3033408602231705e-82,1.4725344401585837e-42,1.0157783630195266e-21,-1.1115953097968907e-24,-7.055813330510677e-23,1.548997617901273e-83,7.837829511810066e-84,1.1206652764610562e-24,6.102854182731143e-29,1.9352779725850893e-35,2.8359804319647634e-83,2.2387584064547963e-42,8.808342616127185e-42,-1.1382272379502267e-53,-1.0736779753537593e-55,-8.67300799277755e-58,-1.2698771965373771e-64,-3.5539450750328224e-47,-3.0461675352133087e-52,-6.791589645975144e-55,-1.334854102002985e-54,-9.717269995430924e-53
5.249040511410087e-11,0.0005470875304427673,0.1557,0.0,0.0013669974147408027,0.642191237947802,0.2019,1.3257988430895424e-81,9.286430366070337e-49,7.630944347341066e-38,8.477149106952049e-77,3.057859941375894e-39,1.3113757152710063e-67,6.863827027780666e-05,2.020786740987039e-40,3.3664243891814924e-50,8.592262453718828e-49,5.488071621311035e-40,6.560699782674138e-80,1.9515204361416787e-32,1.1785995013868428e-82,1.9143776189567868e-84,8.893317272946306e-37,1.9303158073460676e-41,2.442318804251563e-90,1.4525679828519803e-40,0.00017444291705740096,1.4289405147937707e-82,1.5558391721696684e-42,-4.95419650808292e-23,-1.241349737787596e-24,1.0477674256900632e-21,1.6972390422053508e-83,8.699268106878566e-84,1.1354058457082824e-24,6.242100191902289e-29,1.9802843219950224e-35,3.147669325793516e-83,2.320673157642815e-42,9.104404185312183e-42,-1.1960844249000792e-53,-1.5151926790336612e-55,-2.9781297489328836e-56,-1.9414618574083713e-64,-5.093948652201005e-47,-3.2457196291045402e-52,-1.0007439700989983e-54,-1.6648705118678153e-54,-1.0308218905887985e-52
5.2882790140843317e-11,0.0005470875304427673,0.1557,0.0,0.0013656794661364166,0.6421899855069265,0.2019,1.448873153090193e-81,9.85732104136295e-49,7.726020769712151e-38,9.181439047775855e-77,3.2203106419249963e-39,1.4082314574546795e-67,6.876928573501917e-05,2.1281390898613443e-40,3.532284449884074e-50,9.114648999252448e-49,5.67974421198193e-40,7.162944791416043e-80,2.0054155255088893e-32,1.2811808426418122e-82,2.072359562104182e-84,9.236822531874036e-37,2.0096596612034876e-41,2.667463580311128e-90,1.5296906069694876e-40,0.00017562985020427385,1.550606072926292e-82,1.6336990074409396e-42,-8.280807884118202e-21,-1.3066158300606269e-24,9.333656136132144e-21,1.8405895652995335e-83,9.542307795667023e-84,1.1486406007657638e-24,6.368415062305178e-29,2.0211223288775065e-35,3.452700305942012e-83,2.395819601137243e-42,9.375490240604485e-42,-1.2896444084521804e-53,-2.0391157847006504e-55,-5.239741314904332e-56,-2.734102304459458e-64,-6.675578794921682e-47,-3.493187582299895e-52,-1.2750938914430949e-54,-2.3773251336013497e-54,-1.1022005872146564e-52
5.327517516758576e-11,0.0005470875304427673,0.1557,0.0,0.0013643662551658829,0.6421887361554943,0.2019,1.582034671451796e-81,1.0457551666766948e-48,7.822485339640321e-38,9.937852804314381e-77,3.389725181514497e-39,1.51137541692866e-67,6.889700481166126e-05,2.240093152331055e-40,3.704691801936431e-50,9.663465245741416e-49,5.876500257776316e-40,7.814553076644972e-80,2.060343615311056e-32,1.383204753437109e-82,2.241935645964781e-84,9.590414883090708e-37,2.0914742431835061e-41,2.9111032971930958e-90,1.6101162913648425e-40,0.0001768153420980888,1.6814971465557013e-82,1.7146951018734738e-42,3.972272084640267e-21,-1.4593437871844042e-24,-2.9053156831962417e-21,1.994548180437544e-83,1.0457926286364417e-83,1.1619000342759394e-24,6.496194744301884e-29,2.062444444157383e-35,3.7839911758610954e-83,2.4726384662718442e-42,9.65212763829359e-42,-1.401320680814904e-53,-2.2921502504442267e-55,-4.6170133635145035e-56,-3.011520610923551e-64,-7.077602886581277e-47,-3.788985826710259e-52,-1.330718279021866e-54,-2.7456373477449434e-54,-1.1949498115565847e-52
5.3667560194328204e-11,0.0005470875304427673,0.1557,0.0,0.001363057724195434,0.6421874898624153,0.2019,1.7260054026532765e-81,1.108832397907072e-48,7.920365425158485e-38,1.07497716238818e-76,3.566326887896922e-39,1.6211590069924466e-67,6.902148059448378e-05,2.3567964925819266e-40,3.8838377103081803e-50,1.0239767726999502e-48,6.078430751195465e-40,8.518865829737992e-80,2.1163153145564157e-32,1.5043160860597772e-82,2.4238505227006235e-84,9.954292142929435e-37,2.1758102603033944e-41,3.174573009140147e-90,1.6939507969875489e-40,0.00017799939728601572,1.822226492247872e-82,1.798921762634815e-42,-1.047014622686191e-20,-1.260752614081331e-24,1.151227335784663e-20,2.1597880646432347e-83,1.1451580721379757e-83,1.1751835149674588e-24,6.625441923019123e-29,2.1042516137112419e-35,4.143516321038864e-83,2.5511486258212302e-42,9.934376755812094e-42,-1.4962477657438727e-53,-2.235288588759336e-55,-2.1915677721938335e-56,-2.7607101628283e-64,-6.443201608932014e-47,-4.079941967037727e-52,-1.238162205852942e-54,-2.4145964409031606e-54,-1.294297294901613e-52
5.405994522107065e-11,0.0005470875304427673,0.1557,0.0,0.0013617538162579005,0.6421862465969578,0.2019,1.8817183205205916e-81,1.175087562098584e-48,8.019688635719641e-38,1.1620764700494841e-76,3.750343551509536e-39,1.7379498843003226e-67,6.914276555579493e-05,2.4783996230048475e-40,4.0699165830222055e-50,1.0844643165851105e-48,6.28562741140422e-40,9.279811037038888e-80,2.1733412277127015e-32,1.62446908522324e-82,2.6188897962130843e-84,1.03286538422947e-36,2.262720376797558e-41,3.4592872420354683e-90,1.781301990160736e-40,0.00017918202026275537,1.9734416911369546e-82,1.886475085474065e-42,-1.2282670480015992e-20,-1.1827898734703275e-24,1.3296677035188368e-20,2.3370178888455866e-83,1.2529078191595567e-83,1.1884904217718435e-24,6.756159214301279e-29,2.146544759544663e-35,4.533376731279765e-83,2.631368906388559e-42,1.0222297961739116e-41,-1.5618974615296323e-53,-2.108809554778791e-55,-5.221639527069753e-57,-2.50446365920911e-64,-5.817098423475105e-47,-4.3351177597553264e-52,-1.1068392945881544e-54,-2.0990837369937716e-54,-1.38186356623074e-52
5.445233024781309e-11,0.0005470875304427673,0.1557,0.0,0.001360454475054377,0.6421850063287519,0.2019,2.050024602067158e-81,1.2446480740720099e-48,8.120482820524508e-38,1.2554597780595975e-76,3.942007567100464e-39,1.8621329219066456e-67,6.926091155100671e-05,2.6050560977733602e-40,4.263126303722025e-50,1.1479208913437448e-48,6.49818277244018e-40,1.010139597435155e-79,2.231431954134698e-32,1.7407796931696754e-82,2.827881816832252e-84,1.071370121319102e-36,2.3522552160484503e-41,3.7667437222685785e-90,1.8722799096505025e-40,0.00018036321547115132,2.1358267817494518e-82,1.9774529647029882e-42,1.2891212249765915e-20,-1.4088084606783895e-24,-1.188271330056338e-20,2.5269832794145e-83,1.3696594194456254e-83,1.2018201437043886e-24,6.888349165833555e-29,2.1893247801748568e-35,4.95580667793634e-83,2.713318087671998e-42,1.0515951612506528e-41,-1.608876203876068e-53,-2.0609947771316446e-55,-3.0453348542775715e-57,-2.4581767294184264e-64,-5.670214621048174e-47,-4.562910420169313e-52,-1.0479198477527859e-54,-2.1745787415944873e-54,-1.4557680432463308e-52
5.4844715274555536e-11,0.0005470875304427673,0.1557,0.0,0.001359159644956856,0.6421837690277871,0.2019,2.231755196332343e-81,1.3176450619384322e-48,8.222776066845735e-38,1.3555242143633e-76,4.141555957660774e-39,1.9941108300806956e-67,6.937596981672959e-05,2.73692252863309e-40,4.463668402160495e-50,1.2144613413894305e-48,6.7161901813748774e-40,1.098750016450355e-79,2.2905980875025888e-32,1.8881159966252285e-82,3.051699617724754e-84,1.1109637175854987e-36,2.4444661893649514e-41,4.098537798968134e-90,1.966996777632641e-40,0.00018154298730280267,2.3101039519482278e-82,2.0719551029369568e-42,-2.539442075554299e-21,-1.2794576979607924e-24,3.5568658022948844e-21,2.730468362389766e-83,1.4960691848726202e-83,1.2151720797446285e-24,7.022014258251803e-29,2.232592551008932e-35,5.413180664858406e-83,2.7970149017871073e-42,1.0815398049156823e-41,-1.6579851218033566e-53,-2.11390408801091e-55,-7.534162999256423e-57,-2.5282526216693158e-64,-5.878229966951087e-47,-4.794269675075906e-52,-1.1140302006370231e-54,-2.271703923360511e-54,-1.5295955361073453e-52
5.523710030129798e-11,0.0005470875304427673,0.1557,0.0,0.001357869271008453,0.6421825346644151,0.2019,2.42790002248452e-81,1.394213432252136e-48,8.326596698349281e-38,1.46268839072423e-76,4.349230366293141e-39,2.134304737256809e-67,6.94879909693201e-05,2.8741585794992905e-40,4.671747872549882e-50,1.2842036690544218e-48,6.939743771301805e-40,1.1942825169400672e-79,2.350850215271188e-32,2.043099600685784e-82,3.2912629467764245e-84,1.1516666326299152e-36,2.539407574402388e-41,4.456357448150112e-90,2.0655669953729077e-40,0.0001827213400986782,2.497035293862819e-82,2.1700830205886635e-42,-1.143959887157535e-20,-1.2122245273500095e-24,1.2462344077991764e-20,2.948297345353137e-83,1.63283419147293e-83,1.2285456387164565e-24,7.157156906238658e-29,2.2763489247176667e-35,5.9080206707037274e-83,2.882478032645469e-42,1.1120697594152532e-41,-1.7168012820096643e-53,-2.202875404972275e-55,-9.760957633570266e-57,-2.6255080363682924e-64,-6.105421045450959e-47,-5.044784173557545e-52,-1.1662327591418463e-54,-2.2464397075382078e-54,-1.611002312470726e-52
5.5629485328040424e-11,0.0005470875304427673,0.1557,0.0,0.0013565832989227771,0.6421813032093467,0.2019,2.63940903774584e-81,1.4744919335676278e-48,8.431973273413992e-38,1.5773933623919206e-76,4.565277045719315e-39,2.2831547049412064e-67,6.95970250038597e-05,3.0169269594943077e-40,4.887573059334869e-50,1.357269081376582e-48,7.168938440786633e-40,1.2972331679031571e-79,2.4121989181292514e-32,2.1845053446209703e-82,3.54754028510865e-84,1.1934994924603912e-36,2.6371312475495743e-41,4.841986083310721e-90,2.1681071377860483e-40,0.00018389827814973083,2.6974246209301954e-82,2.2719400651217198e-42,1.4347252163043302e-20,-1.4564651739869488e-24,-1.3323133372005272e-20,3.1813361247821628e-83,1.780694360491002e-83,1.2419402391680227e-24,7.293779459606657e-29,2.3205947316049983e-35,6.443003677107205e-83,2.969726115377708e-42,1.1431910548239972e-41,-1.7773884481968298e-53,-2.2296906337519967e-55,-5.84657689917521e-57,-2.6648327693488412e-64,-6.083305842076055e-47,-5.306588395124195e-52,-1.1275669773673027e-54,-2.2757459939669982e-54,-1.696236352827091e-52
5.602187035478287e-11,0.0005470875304427673,0.1557,0.0,0.0013553016750851702,0.642180074633654,0.2019,2.8672768240974917e-81,1.5586232179655166e-48,8.538934583450064e-38,1.70010362348785e-76,4.789946858662197e-39,2.4411202914361712e-67,6.970312129361048e-05,3.165393423172259e-40,5.11135577457018e-50,1.43378203462467e-48,7.403869829405717e-40,1.4080548719457715e-79,2.4746547694688837e-32,2.361440900011161e-82,3.8215509941978037e-84,1.2364830882322773e-36,2.737688991815988e-41,5.257319945267092e-90,2.2747359531805666e-40,0.00018507380569751162,2.9121193485411154e-82,2.377631420066896e-42,-1.9866239630630856e-21,-1.2880141162928246e-24,3.008324229100082e-21,3.430493947051891e-83,1.9404346207422577e-83,1.2553553092514955e-24,7.431884204368209e-29,2.365330779973175e-35,7.020969490912647e-83,3.058777735794075e-42,1.1749097187371768e-41,-1.8302515071621798e-53,-2.211314604982973e-55,-1.2421460715053668e-57,-2.6106074565644895e-64,-5.952458500030555e-47,-5.564083412942515e-52,-1.1115733805723534e-54,-2.285283907220688e-54,-1.7798934984796028e-52
5.641425538152531e-11,0.0005470875304427673,0.1557,0.0,0.0013540243465518815,0.6421788489087686,0.2019,3.1127734034949e-81,1.6467539027445086e-48,8.647509651216982e-38,1.831308135982845e-76,5.0234953413916156e-39,2.6086814762318112e-67,6.980632858984014e-05,3.319726812490042e-40,5.343311359270146e-50,1.5138702787598128e-48,7.644634333619301e-40,1.5272915397061168e-79,2.5382283348650016e-32,2.5579182929994796e-82,4.11436756418622e-84,1.2806383748967324e-36,2.8411369382576855e-41,5.704362848042604e-90,2.3855743931038514e-40,0.0001862479269347832,3.142012439519451e-82,2.4872641138081473e-42,-1.2723124057502236e-20,-1.180749063735863e-24,1.3739915672501407e-20,3.696725123387486e-83,2.112887154714338e-83,1.2687902866027597e-24,7.571473363792345e-29,2.4105578564835353e-35,7.644928869294488e-83,3.1496514298920036e-42,1.207231775967875e-41,-1.8738529800769405e-53,-2.2170928939039803e-55,-1.3291100947202443e-57,-2.570482789026637e-64,-5.951760296032328e-47,-5.811577015618726e-52,-1.131160539603732e-54,-2.2035916029163336e-54,-1.8606101115938168e-52
5.6806640408267756e-11,0.0005470875304427673,0.1557,0.0,0.0013527512610482808,0.6421776260064813,0.2019,3.377045636962423e-81,1.739034633265202e-48,8.757727729141381e-38,1.9715213894360173e-76,5.266182751782681e-39,2.7863394443828473e-67,6.9906695022035e-05,3.4800990885423138e-40,5.5836586325596325e-50,1.5976649028137893e-48,7.891329133085231e-40,1.655551644236439e-79,2.602930171564773e-32,2.7274844210948767e-82,4.427117805384022e-84,1.325986469979726e-36,2.9475286803144244e-41,6.185228519524421e-90,2.5007456348004276e-40,0.00018742064600613313,3.388044416430045e-82,2.60094702814128e-42,1.4339451781406672e-20,-1.438221670922297e-24,-1.3321295107728826e-20,3.981030774988787e-83,2.2989337314967095e-83,1.282244618221121e-24,7.712549099447989e-29,2.456276726512841e-35,8.318071958929878e-83,3.242365683414646e-42,1.2401632482487222e-41,-1.9116500298109992e-53,-2.2064912336486863e-55,-1.504713770542832e-57,-2.5903306855787256e-64,-5.938180310455094e-47,-6.0542836914301624e-52,-1.1048837585442381e-54,-2.1975813542143016e-54,-1.9392875002516204e-52
5.71990254350102e-11,0.0005470875304427673,0.1557,0.0,0.001351482366969169,0.6421764058989405,0.2019,3.6611913821802275e-81,1.835620146086047e-48,8.869618297635513e-38,2.121284502021351e-76,5.518274041983051e-39,2.97461704058254e-67,7.00042680985554e-05,3.6466853134680013e-40,5.832619904665181e-50,1.6853003803239524e-48,8.144052153548516e-40,1.79336569535483e-79,2.668770827986994e-32,2.934480427659684e-82,4.760987216606764e-84,1.3725486523700533e-36,3.0569159304043287e-41,6.702159987960327e-90,2.620375067736346e-40,0.0001885919670085857,3.651205442512131e-82,2.7187909066059628e-42,-1.5801051732902258e-21,-1.2860580261497104e-24,2.6011885045129507e-21,4.2844606326994974e-83,2.4995081286683182e-83,1.2957177603490943e-24,7.855113512233884e-29,2.5024881345051714e-35,9.04377705692991e-83,3.336938931438136e-42,1.273710153939841e-41,-1.9494352818606927e-53,-2.20202140790566e-55,-1.1620115291709325e-57,-2.6076695903070948e-64,-5.931014931238962e-47,-6.299943847738288e-52,-1.0991479287703454e-54,-2.2625556116034113e-54,-2.0181481810918067e-52
