Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405)
3.363541465977384e-10,0.0027149456784039327,0.0915567593028733,0.0,0.00716949311463033,0.45146281720463466,3.326757808984161e-42,0.4565701274748341,7.4627253849879375e-19,3.560654236990511e-26,1.205786758783537e-17,-7.602500284644132e-25,3.402128829668027e-34,0.00015962230290916297,9.931895672719241e-17,6.489338524987906e-24,7.909977823233897e-19,1.0085622603251672e-16,1.838020330455232e-11,7.087002791519332e-24,-3.8330410092064797e-19,2.5033384476122523e-19,9.074653232416969e-25,-8.40312247573067e-26,1.3165960083366717e-32,-2.8244968872850676e-26,0.0003304848478125653,8.103085713329982e-15,4.266088587817829e-25,1.572446384905181e-28,1.5483991970453881e-21,-6.752263660867149e-30,9.942842660920022e-29,-7.982520351745421e-28,-6.631472325840571e-24,6.698044814592354e-24,-9.477346616554583e-22
3.3678205218444103e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007168740586742469,0.4514628226311885,3.337882068357507e-42,0.4565697457843253,7.483172207263699e-19,3.5742650259540384e-26,1.2103185340511363e-17,-2.5442349300592153e-25,-8.730421613974544e-35,0.00015961144980148828,9.95632167883751e-17,6.488694893657326e-24,7.916260314553511e-19,1.0110315917294075e-16,1.8402230305366807e-11,6.910039037526305e-24,2.6661680448591793e-19,2.503181802842926e-19,5.926744120468821e-26,2.149814441759774e-25,1.319393662628762e-32,-9.452572601105735e-27,0.0003308665382993155,8.112914233509131e-15,4.275885057453361e-25,1.564866600478292e-28,1.5533464895418355e-21,-6.74979849002493e-30,9.949994939452328e-29,2.379977138668328e-26,-6.632899430220126e-24,6.708512643100754e-24,-9.47725382258611e-22
3.372099577711437e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007167988259969286,0.4514628280777865,3.3490263484637806e-42,0.4565693641743298,7.503635176509544e-19,3.587899807464874e-26,1.215387744033678e-17,3.1498598703357887e-25,-5.805965668139513e-34,0.00015960055660560278,9.980775890817664e-17,6.488050193592244e-24,7.922523158688711e-19,1.01350373865966e-16,1.8424254866618267e-11,6.885474763093542e-24,3.4183595867533017e-19,2.5030246660593247e-19,-4.272675554261339e-25,8.340647200765468e-26,1.322253811190301e-32,1.1702051047868609e-26,0.00033124814827283224,8.122741722271323e-15,4.286032076108783e-25,1.5765857004581521e-28,1.5582982325335184e-21,-6.675478349542738e-30,9.963170089419611e-29,-2.0756681018858445e-28,-6.634346883101492e-24,6.71897949109787e-24,-9.476674316078806e-22
3.3763786335784634e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007167236133924341,0.4514628335442653,3.360230350346949e-42,0.45656898264481743,7.524114242118623e-19,3.6015773425301897e-26,1.2176042642369275e-17,3.116070042375282e-25,-5.491549637760505e-34,0.0001595896236479108,1.000525832063559e-16,6.487406676563143e-24,7.9287663943345305e-19,1.0159787005094428e-16,1.844627775939363e-11,7.227158617566961e-24,-8.270352257436042e-19,2.5028668721740587e-19,-8.034059285735477e-26,-2.5978972741536213e-25,1.3253337985332145e-32,1.1576520249596743e-26,0.00033162967776313414,8.132568179834943e-15,4.296197108484115e-25,1.588360561710286e-28,1.5632779348059419e-21,-6.549625453707582e-30,1.0017659014139156e-28,6.549162323048576e-28,-6.635818516783451e-24,6.729445355999828e-24,-9.47667119119449e-22
3.38065768944549e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007166484208223564,0.4514628390304629,3.3714625535286846e-42,0.4565686011957584,7.544609353558171e-19,3.6152594343370746e-26,1.2226501306306345e-17,1.2441080079677917e-24,-1.0960949658090239e-33,0.000159578651252545,1.0029768858725587e-16,6.486764241648e-24,7.934990059133647e-19,1.0184564766721338e-16,1.8468294962980776e-11,6.818329214594238e-24,6.532920955089127e-19,2.502708517009797e-19,-2.0421049216554184e-24,6.888484287023556e-25,1.3284634351337866e-32,4.6220678263603984e-26,0.00033201112680019166,8.142393606580482e-15,4.305532613547885e-25,1.552235573656774e-28,1.5682686794667951e-21,-6.249672111209546e-30,9.998237434217145e-29,3.3823581984712936e-26,-6.637295987140663e-24,6.739910235244404e-24,-9.476523969296071e-22
3.3849367453125166e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007165732482485559,0.4514628445362188,3.3827395976388074e-42,0.45656821982712265,7.565120460419876e-19,3.628932333067017e-26,1.2311710456001224e-17,2.807603844705235e-24,-2.150382458840688e-33,0.00015956763974105454,1.00543076159918e-16,6.48612165591031e-24,7.941194191360729e-19,1.0209370665390971e-16,1.8490310739852096e-11,6.842730078854279e-24,4.349648116454859e-19,2.50254974657557e-19,-3.2305550623560966e-24,1.7929981160847657e-25,1.331782476082111e-32,1.0430747515521558e-25,0.0003323924954139281,8.152218002779422e-15,4.316062689578053e-25,1.5851654655492472e-28,1.573277159982844e-21,-5.749402916370164e-30,9.978697669263924e-29,-6.621413077732728e-29,-6.638767370304464e-24,6.750374126290941e-24,-9.47537730555038e-22
3.38878789559284e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007165056099976451,0.45146284950798926,3.392927992332383e-42,0.4565678766640877,7.583594091087087e-19,3.641270533193397e-26,1.2356851702047088e-17,3.372087767306572e-24,-2.5555898394982844e-33,0.00015955769620011013,1.0076416591769325e-16,6.48554299634224e-24,7.946761241678324e-19,1.0231720026367608e-16,1.851012297078447e-11,7.026836924676442e-24,-2.4916192823085017e-19,2.502406282031781e-19,-3.510658823436103e-24,-1.5349256016481687e-25,1.334957573963002e-32,1.2527912233102991e-25,0.00033273565842904476,8.161059078370938e-15,4.325262287714271e-25,1.5966446352514827e-28,1.5777989611249476e-21,-5.246068831094033e-30,1.0038154747609457e-28,-2.0048277837987552e-28,-6.64008904123305e-24,6.759790781240914e-24,-9.475072938614538e-22
3.392639045873164e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007164379878855775,0.4514628544953571,3.403219791826884e-42,0.45656753356614976,7.60208060068589e-19,3.6535498475513034e-26,1.2447601264100126e-17,5.518299326363394e-24,-3.793867570585389e-33,0.00015954772146462435,1.0098548331359419e-16,6.48496760995386e-24,7.952312529730947e-19,1.0254092169043791e-16,1.852993080151232e-11,6.660425474691604e-24,9.269149675018986e-19,2.502262371138345e-19,-7.032692804211865e-24,1.0369646712231103e-24,1.3385989410635848e-32,2.0501491619468537e-25,0.0003330787563472182,8.169899319680252e-15,4.333349271258516e-25,1.5419704316842098e-28,1.5823740790680166e-21,-4.122093580802429e-30,1.0012358205143342e-28,2.3125228121454876e-26,-6.641409284520563e-24,6.769206631887818e-24,-9.474196682697796e-22
3.3964901961534875e-10,0.0027149456784039327,0.0915567593028733,0.0,0.0071637038188508,0.45146285949820747,3.4136024168459525e-42,0.4565671905332869,7.620579952669781e-19,3.6658230041484046e-26,1.2548255504805219e-17,7.997379305237154e-24,-5.1359487919032454e-33,0.00015953771576389362,1.0120702918404096e-16,6.484392040247718e-24,7.95784808294649e-19,1.0276487088971729e-16,1.854973763764723e-11,6.689128458264603e-24,6.258721021021998e-19,2.502118056128466e-19,-9.11635385847969e-24,4.273847129391989e-25,1.3427007145111337e-32,2.971174133013212e-25,0.0003334217891901645,8.17873872683772e-15,4.343055273536498e-25,1.585573131627627e-28,1.5869916967827134e-21,-2.3946242739904177e-30,1.0002058607045934e-28,-1.035344704246003e-28,-6.642730121327355e-24,6.77862167642373e-24,-9.472687653905897e-22
3.400341346433811e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007163027919690455,0.4514628645164266,3.4240568915637776e-42,0.4565668475654778,7.63909211054327e-19,3.6781491836068174e-26,1.2598278545550894e-17,8.928487938629695e-24,-5.595151901610869e-33,0.00015952767932561743,1.0142880332199984e-16,6.483815636946719e-24,7.963367928880886e-19,1.0298904781750549e-16,1.8569543249122972e-11,7.048680304227126e-24,-7.157240475298057e-19,2.501973159398823e-19,-9.042794372698315e-24,-6.576633555441517e-25,1.347167746778248e-32,3.317099106521839e-25,0.00033376475697956905,8.187577299944884e-15,4.35279281298751e-25,1.62911509726329e-28,1.5916394759027742e-21,-3.0198392669043827e-31,1.012671985608192e-28,-1.628542938274618e-27,-6.644052909187275e-24,6.788035913054462e-24,-9.472185524587615e-22
3.404192496714135e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007162352181105055,0.4514628695499014,3.434550659386247e-42,0.45656650466270043,7.657617037868236e-19,3.6904574804503777e-26,1.264664897300745e-17,1.0879648801057941e-23,-6.121188277759844e-33,0.00015951761237617152,1.0165080485851198e-16,6.4832389357893465e-24,7.968872094569708e-19,1.0321345242983565e-16,1.8589344181352825e-11,6.779601007911928e-24,2.4564248163087156e-19,2.50182780980695e-19,-1.2725590331105284e-23,9.038496765800522e-25,1.351700030434735e-32,4.041992589862167e-25,0.00033410765973708776,8.196415039290883e-15,4.3603543382217225e-25,1.5376330446098681e-28,1.5963037693424075e-21,2.129941531963406e-30,1.0101719023094162e-28,2.005618263743384e-26,-6.645376531586714e-24,6.797449339999412e-24,-9.471397880876222e-22
3.4080436469944585e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007161676602826621,0.45146287459851936,3.4450413020795446e-42,0.45656616182493337,7.676154698269413e-19,3.702800123727754e-26,1.270360069231273e-17,1.3243941092849038e-23,-6.771359082281438e-33,0.00015950751514028286,1.018730344626169e-16,6.482660658372598e-24,7.974360607620781e-19,1.0343808468215583e-16,1.8609143108091908e-11,6.624418078447808e-24,7.62104796816287e-19,2.5016821706056986e-19,-1.514822430756232e-23,7.561450763256332e-25,1.356072952406783e-32,4.920372113805075e-25,0.0003344504974843452,8.205251945081894e-15,4.3700343288282985e-25,1.5800564793175059e-28,1.600960065722882e-21,4.641058063665353e-30,1.002866888667674e-28,1.7332737633622365e-29,-6.646699416046866e-24,6.806861955491589e-24,-9.469982656385474e-22
3.411894797274782e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007161001184588831,0.45146287966216897,3.455547336721398e-42,0.456565819052155,7.69470505545206e-19,3.715228474607472e-26,1.2745099280198833e-17,1.4196580694989716e-23,-7.112495376579488e-33,0.00015949738784108377,1.0209549224900758e-16,6.482082688529084e-24,7.979833496757833e-19,1.0366294453069219e-16,1.8628940938167348e-11,6.835346285752548e-24,-7.787091195822982e-21,2.501536100706719e-19,-1.535631218119698e-23,-7.105512542072797e-26,1.3604098191623872e-32,5.27429641180669e-25,0.00033479327024293665,8.21408801747394e-15,4.379651680405573e-25,1.614049150782545e-28,1.605617550611213e-21,7.125960217373779e-30,1.010621523344714e-28,-2.0833441850316892e-29,-6.648022064305777e-24,6.816273757777498e-24,-9.469484545442476e-22
3.415745947555106e-10,0.0027149456784039327,0.0915567593028733,0.0,0.0071603259261268926,0.4514628847407394,3.466089142293087e-42,0.45656547634434375,7.713268073195282e-19,3.727771360635129e-26,1.2766431314107004e-17,1.402264730320679e-23,-7.149424449886362e-33,0.00015948723070023646,1.0231817763863853e-16,6.4815058674666635e-24,7.985290789903512e-19,1.0388803193145287e-16,1.864873569168803e-11,6.862299683989553e-24,-3.7825812244126766e-20,2.501389493890784e-19,-1.5220180324922055e-23,-1.7782174816799954e-26,1.3647652075306376e-32,5.209677902574686e-25,0.0003351359780344273,8.222923256663372e-15,4.388669913971338e-25,1.613615916128264e-28,1.6102898871406624e-21,9.615650571341683e-30,1.0219478922352015e-28,4.404896338179543e-28,-6.649344649977531e-24,6.825684745116967e-24,-9.469564036447371e-22
3.4195970978354294e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007159650827177443,0.4514628898341205,3.476663148977269e-42,0.456565133701478,7.731843715338845e-19,3.7403962475846044e-26,1.2782634507503401e-17,1.377683459765745e-23,-7.095064322622379e-33,0.0001594770439379138,1.0254109087096752e-16,6.480929250067308e-24,7.990732514331977e-19,1.0411334684028107e-16,1.8668528190932636e-11,6.933578966295955e-24,-2.1306041629973026e-19,2.501242453167016e-19,-1.4868010231109697e-23,-1.0258279146157272e-25,1.3690593963904257e-32,5.118354901709628e-25,0.0003354786208803528,8.231757662878155e-15,4.397760683384382e-25,1.6153414648049822e-28,1.6149775768640638e-21,1.2136056191412963e-29,1.026014781727944e-28,4.531032706611104e-27,-6.650667420804236e-24,6.835094915783117e-24,-9.469716610298075e-22
3.423448248115753e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007158975887479007,0.4514628949422031,3.487255487660438e-42,0.4565647911235364,7.750431945777701e-19,3.753046323326314e-26,1.2799874205403189e-17,1.3769797169223568e-23,-7.0806932817233e-33,0.00015946682777278408,1.0276423172425202e-16,6.480352257601948e-24,7.996158697583487e-19,1.0433888921314742e-16,1.868831773422545e-11,6.854174466830484e-24,1.5956076580178816e-19,2.5010950098910567e-19,-1.5108930823114697e-23,1.4598764358547855e-25,1.3732059852365667e-32,5.115741357223122e-25,0.00033582119880221897,8.240591236312038e-15,4.406819239678239e-25,1.6169202777540557e-28,1.6196735298960086e-21,1.466050366302497e-29,1.0256297863908226e-28,-1.728108451714976e-27,-6.65199019308715e-24,6.844504268062266e-24,-9.469644424659713e-22
3.4272993983960767e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007158301106771411,0.45146290006487855,3.4978598023183037e-42,0.4565644486104972,7.769032728469493e-19,3.7657005367815204e-26,1.2820904775789849e-17,1.391141454987185e-23,-7.102725428108845e-33,0.0001594565824220003,1.029876004743243e-16,6.479775265134597e-24,8.00156936762515e-19,1.0456465900604988e-16,1.8708105486866638e-11,6.947620502560534e-24,-1.1226977494455634e-19,2.500947193857185e-19,-1.502688268861407e-23,-8.996090699513368e-26,1.3771933322150658e-32,5.168355836943925e-25,0.00033616371182150235,8.249423977167346e-15,4.416059807398821e-25,1.6263725548927069e-28,1.624373660799608e-21,1.7185143136791734e-29,1.0264412414667481e-28,2.2440606076647345e-27,-6.653313048798118e-24,6.853912800253839e-24,-9.469598988841483e-22
3.4311505486764003e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007157626484796153,0.45146290520203886,3.508478152516913e-42,0.4565641061623393,7.787646027440917e-19,3.778374282823057e-26,1.2840275468116012e-17,1.3942739199363637e-23,-7.119307995807514e-33,0.00015944630810123072,1.0321119674900595e-16,6.479198676105291e-24,8.00696455246779e-19,1.0479065617507099e-16,1.8727890313043384e-11,6.898277063316628e-24,1.4406425587896047e-19,2.500798939651391e-19,-1.5248524795948242e-23,9.769399596517578e-26,1.381054096844601e-32,5.179994516533235e-25,0.0003365061599596506,8.25825588563078e-15,4.425114454726051e-25,1.62632992284695e-28,1.6290786660365006e-21,1.9705288583051705e-29,1.0293041824023031e-28,-3.247465618525144e-27,-6.654635769116118e-24,6.863320510670276e-24,-9.469514898945805e-22
3.435001698956724e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007156952021296035,0.45146291035357705,3.5191132781045504e-42,0.45656376377904107,7.806271806786413e-19,3.791082328399066e-26,1.2859987379471562e-17,1.3936152277279565e-23,-7.11812800834825e-33,0.00015943600502467032,1.0343502080390729e-16,6.478622451927899e-24,8.012344279894988e-19,1.0501688067621742e-16,1.8747673276029496e-11,7.001334704011805e-24,-1.5847849692374298e-19,2.500650280419157e-19,-1.5027365799317978e-23,-1.161916744095156e-25,1.3848097483907565e-32,5.177548343735992e-25,0.0003368485432380818,8.267086961910258e-15,4.434330185078332e-25,1.6332709900297168e-28,1.6337901360318923e-21,2.2231772700063468e-29,1.0320213113020868e-28,3.540645089416638e-27,-6.655958590796463e-24,6.872727397636936e-24,-9.469572888403035e-22
3.4388528492370476e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007156277716015665,0.4514629155193869,3.5297653192655976e-42,0.4565634214605812,7.824910030664283e-19,3.8038219286924645e-26,1.2877811936268101e-17,1.3885753311645505e-23,-7.11130826470704e-33,0.00015942567340506187,1.0365907227725156e-16,6.478046409503367e-24,8.017708577597342e-19,1.0524333246557878e-16,1.876745323000868e-11,6.938389415216924e-24,1.528615426283043e-19,2.5005011872749366e-19,-1.5201355656985872e-23,1.1264895483301541e-25,1.3884622004868634e-32,5.158825181343377e-25,0.0003371908616781856,8.275917206192115e-15,4.443372968308387e-25,1.631581824520266e-28,1.6385083543958772e-21,2.4752728268233525e-29,1.0339402076375104e-28,-3.8793894500299255e-27,-6.657281287360621e-24,6.882133459492011e-24,-9.469511058914577e-22
3.4427039995173713e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007155603568700935,0.45146292069936256,3.540433095004121e-42,0.45656307920693817,7.8435606632957025e-19,3.8165846285281406e-26,1.2897470441852467e-17,1.3903022420676013e-23,-7.108909544044171e-33,0.00015941531345369076,1.0388335146567206e-16,6.477470530805219e-24,8.023057473296339e-19,1.054700114991939e-16,1.878723137802638e-11,7.043462306250814e-24,-1.5679967839224095e-19,2.50035171085919e-19,-1.4995251037143366e-23,-1.121379349312039e-25,1.3920093021088335e-32,5.165241965606721e-25,0.00033753311530132247,8.284746618681281e-15,4.452628400252398e-25,1.6400723135498135e-28,1.6432327456590376e-21,2.727461693193818e-29,1.0355711518893014e-28,4.525580138361889e-27,-6.658604142795749e-24,6.891538694586451e-24,-9.469573120130369e-22
3.446555149797695e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007154929579099468,0.4514629258933992,3.551116192611799e-42,0.45656273701809097,7.86222366896604e-19,3.829368459552239e-26,1.2915761080013481e-17,1.389171938757066e-23,-7.110511419594538e-33,0.00015940492538040371,1.0410785798193603e-16,6.476894885272484e-24,8.0283909947872485e-19,1.0569691773321244e-16,1.8807006499219896e-11,6.977301974841456e-24,1.652605234980103e-19,2.5002018081358404e-19,-1.5211487602227534e-23,1.1643778755899876e-25,1.3954570800893342e-32,5.161043666552641e-25,0.00033787530412882446,8.293575199561537e-15,4.461679330164648e-25,1.6378127597772425e-28,1.6479630107339077e-21,2.978927398089674e-29,1.0376024876612412e-28,-5.1988864169070334e-27,-6.659926824036185e-24,6.900943101283854e-24,-9.469468383057362e-22
3.4504063000780186e-10,0.0027149456784039327,0.0915567593028733,0.0,0.00715425574696011,0.45146293110139263,3.561814817409946e-42,0.456562394894018,7.880899012025809e-19,3.8421766705963363e-26,1.2935717207221023e-17,1.3917631291387586e-23,-7.112084348194759e-33,0.00015939450939360855,1.0433259213517319e-16,6.4763195084380835e-24,8.033709169842988e-19,1.0592405112371379e-16,1.882677985022579e-11,7.088811119140588e-24,-1.6874201456710165e-19,2.5000515244936354e-19,-1.5003748087985415e-23,-1.1937279410823702e-25,1.398814324918968e-32,5.170671408584174e-25,0.0003382174281819953,8.302402949038815e-15,4.470964517848579e-25,1.6472734311450436e-28,1.6526992186679099e-21,3.2307995944299565e-29,1.0397095882638346e-28,5.897047989310705e-27,-6.66124969698247e-24,6.910346677960406e-24,-9.469552954059789e-22
3.454257450358342e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007153582072033448,0.45146293632323925,3.57252932042746e-42,0.45656205283469814,7.899586656890355e-19,3.855011310177477e-26,1.295385480443621e-17,1.389335979195775e-23,-7.11211642009105e-33,0.00015938406570029635,1.0455755351736752e-16,6.475744364575098e-24,8.039012026221798e-19,1.0615141162689055e-16,1.884655013370859e-11,7.017497314338308e-24,1.730535100145043e-19,2.499900815385942e-19,-1.521703103161972e-23,1.2035116621452691e-25,1.4020889212961758e-32,5.161655082744272e-25,0.00033855948748211034,8.311229867296395e-15,4.480012229791163e-25,1.6437032632253607e-28,1.6574415487911587e-21,3.4821152975558806e-29,1.0418378707303213e-28,-6.727406436012901e-27,-6.662572341080814e-24,6.919749423004762e-24,-9.469425802116133e-22
3.458108600638666e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007152908554071276,0.4514629415588363,3.583259636875677e-42,0.45656171084011005,7.918286568039324e-19,3.867871712022838e-26,1.2973724818695228e-17,1.3912269214577588e-23,-7.11152465250236e-33,0.0001593735945060397,1.0478274246048732e-16,6.4751694413309546e-24,8.044299591650159e-19,1.0637899919885171e-16,1.8866318683268556e-11,7.133642341976195e-24,-1.775654124440435e-19,2.4997497340749e-19,-1.4994343314457e-23,-1.227931908265444e-25,1.4052849493964703e-32,5.168681272063954e-25,0.00033890148205041674,8.320055954540072e-15,4.489330850533151e-25,1.6544527554800063e-28,1.6621899987764875e-21,3.7337924506258735e-29,1.0437615099505968e-28,7.679223323299865e-27,-6.663895240947164e-24,6.929151334818001e-24,-9.469547039766584e-22
3.4619597509189895e-10,0.0027149456784039327,0.0915567593028733,0.0,0.00715223519282713,0.4514629468080818,3.5940057187974875e-42,0.4565613689102326,7.936998710016604e-19,3.8807566964898824e-26,1.2991788280783234e-17,1.388851888256506e-23,-7.111266784006553e-33,0.0001593630960150139,1.050081585373457e-16,6.474594733162013e-24,8.049571893878665e-19,1.066068137958378e-16,1.888608413209163e-11,7.057456831426473e-24,1.8270966710233998e-19,2.4995982331220464e-19,-1.521589956304943e-23,1.2463391022470097e-25,1.4084069694930098e-32,5.159858568306208e-25,0.0003392434119081336,8.328881210951472e-15,4.498375902288424e-25,1.6495133360786337e-28,1.6669445349789253e-21,3.984756561229292e-29,1.0458174008749367e-28,-8.745493967457935e-27,-6.665217847278483e-24,6.938552411813508e-24,-9.469381622658872e-22
3.465810901199313e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007151561988055701,0.4514629520708743,3.6047674473738625e-42,0.4565610270450445,7.955723047430511e-19,3.893666218455709e-26,1.3011748362650579e-17,1.3911827957848722e-23,-7.11138716601662e-33,0.00015935257042999366,1.0523380209916966e-16,6.474020262220103e-24,8.0548289606412205e-19,1.06834855373992e-16,1.8905847883689365e-11,7.178640968298395e-24,-1.8653466051279923e-19,2.499446367699918e-19,-1.498976835595137e-23,-1.2673605028694507e-25,1.4114589537585453e-32,5.168519309033621e-25,0.0003395852770764525,8.337705636736379e-15,4.507730963539658e-25,1.6618352451425555e-28,1.6717051005299357e-21,4.2360879320127696e-29,1.04778525520184e-28,9.954274919704268e-27,-6.666540785391263e-24,6.9479526524169e-24,-9.469543556550477e-22
3.469662051479637e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007150888939513421,0.4514629573471131,3.615544922989029e-42,0.45656068524452464,7.974459544953902e-19,3.9066007255871264e-26,1.3029780736714972e-17,1.3888243537964654e-23,-7.111535885171677e-33,0.00015934201795237573,1.0545967269875393e-16,6.473446014351304e-24,8.060070819686086e-19,1.070631238896039e-16,1.8925608500594753e-11,7.097781165086036e-24,1.9138284359302616e-19,2.499294085954292e-19,-1.5218927246830923e-23,1.281119943300272e-25,1.4144462320874198e-32,5.15975824356985e-25,0.00033992707757653684,8.346529232075292e-15,4.516769612799338e-25,1.65518104705129e-28,1.6764717261151013e-21,4.4867345661984304e-29,1.0499025551621184e-28,-1.1327126085906554e-26,-6.66786334165564e-24,6.957352055065949e-24,-9.469329487703844e-22
3.4735132017599605e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007150216046957841,0.4514629626366981,3.626338096496544e-42,0.4565603435086519,7.99320816732408e-19,3.91956047046511e-26,1.3049779789063925e-17,1.391133385056739e-23,-7.111551564233809e-33,0.00015933143878217495,1.0568577070666936e-16,6.47287199896496e-24,8.065297498731132e-19,1.072916192988472e-16,1.894536745516044e-11,7.223698814817115e-24,-1.9523484673328264e-19,2.499141446995729e-19,-1.4985695106008085e-23,-1.3011888005851225e-25,1.4173724667981298e-32,5.168337708892199e-25,0.000340268813429523,8.355351997174098e-15,4.526163871014774e-25,1.6693798780267607e-28,1.6812443996627182e-21,4.7378068033411614e-29,1.0518526048868915e-28,1.2879811672634916e-26,-6.669186327770512e-24,6.966750618210493e-24,-9.469546603875389e-22
3.477364352040284e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007149543310148252,0.45146296793953017,3.637147045184332e-42,0.45656000183740514,8.011968879342732e-19,3.932545286361325e-26,1.3067745882445885e-17,1.3886264405686685e-23,-7.111500950838961e-33,0.00015932083311804746,1.0591209565703208e-16,6.4722981969923454e-24,8.07050902550984e-19,1.0752034155806058e-16,1.8965123242723345e-11,7.138316963235137e-24,1.9988293107852215e-19,2.4989883958381303e-19,-1.5219843961146877e-23,1.3133190864225357e-25,1.4202420447671976e-32,5.15902492797198e-25,0.0003406104846565196,8.36417393221204e-15,4.5351929622490675e-25,1.6606673289143912e-28,1.686023144891411e-21,4.98815943992446e-29,1.0539612180714529e-28,-1.4635045452439624e-26,-6.67050882104672e-24,6.97614834031235e-24,-9.469270955420425e-22
3.481215502320608e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007148870728845031,0.4514629732555106,3.647971673387083e-42,0.4565596602307633,8.030741645875909e-19,3.945555106485956e-26,1.3087786198838679e-17,1.391008864062129e-23,-7.111474425317589e-33,0.0001593102011572859,1.0613864793895075e-16,6.4717246274599346e-24,8.075705427728181e-19,1.0774929062344723e-16,1.8984877401626916e-11,7.268786497173995e-24,-2.0345890070764605e-19,2.4988349951051593e-19,-1.4981239602279027e-23,-1.3306750688333499e-25,1.423057785493933e-32,5.1678770579603425e-25,0.00034095209127860804,8.372995037394983e-15,4.544630093117713e-25,1.6771405020938718e-28,1.6908079281746487e-21,5.238942106738039e-29,1.0558978027726967e-28,1.66193896233907e-26,-6.671831870540198e-24,6.98554521984525e-24,-9.469558173547117e-22
3.4850666526009314e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007148198302810288,0.4514629785845413,3.6588120589208134e-42,0.4565593186887053,8.049526431854054e-19,3.9585899038168014e-26,1.3105703388019301e-17,1.3884697265703414e-23,-7.111482852521263e-33,0.0001592995430958428,1.0636542706850974e-16,6.4711512706932686e-24,8.080886733110123e-19,1.0797846645139679e-16,1.9004628362789812e-11,7.179138676853e-24,2.07883880013749e-19,2.4986811860194307e-19,-1.52206979075184e-23,1.3404095227778283e-25,1.425823697550901e-32,5.158444672894837e-25,0.00034129363331684276,8.38181531290097e-15,4.553645778884316e-25,1.6659407978060036e-28,1.6955987687124477e-21,5.488978494972549e-29,1.0580311889018306e-28,-1.8860749921733025e-26,-6.673154284661993e-24,6.994941255294731e-24,-9.469203036385503e-22
3.488917802881255e-10,0.0027149456784039327,0.0915567593028733,0.0,0.007147526031807186,0.45146298392652506,3.669668115526739e-42,0.45655897721121014,8.068323202271973e-19,3.971649807413065e-26,1.3125787741311174e-17,1.3909227558600942e-23,-7.111497157572739e-33,0.00015928885912832525,1.065924334523178e-16,6.470578147017539e-24,8.086052969348157e-19,1.0820786899814028e-16,1.9024377727076707e-11,7.31388986871517e-24,-2.1121190457282865e-19,2.498527034622298e-19,-1.4977669882473183e-23,-1.3554800991294352e-25,1.4285422748409563e-32,5.167559115433608e-25,0.0003416351107922511,8.390634758935879e-15,4.563129810858404e-25,1.6851552262798415e-28,1.7003956387005553e-21,5.739474468449006e-29,1.0599583141418632e-28,2.1390311356504518e-26,-6.674477415843932e-24,7.00433644515808e-24,-9.469579861422732e-22
