Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
0.0,0.0024393115802153024,0.1557,0.0,0.007178893980573635,0.6424,0.2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.765640838526324e-25,0.0024393115802153024,0.1557,0.0,0.0071788939805736305,0.6424,0.2019,1.943743508229596e-199,3.2379459711164494e-285,2.9576071698036854e-57,8.068928416379881e-251,-1.3584042262255272e-123,2.2434511084817456e-162,2.1579261757229085e-18,4.721319322419197e-223,-1.1860138010057819e-259,3.613586172592381e-276,1.4214760809144704e-18,1.0917573884264322e-218,1.772185814794023e-56,-1.3976911649619624e-241,-1.3976911649618351e-241,8.863542390650279e-269,4.022369635952129e-75,1.2874192746079507e-99,-2.836823729122654e-293,-1.946349123870542e-130,1.9437435082295958e-199,2.6974077196536356e-19
2.734379434787371e-24,0.0024393115802153024,0.1557,0.0,0.0071788939805736245,0.6424,0.2019,5.9176172564109984e-198,4.5679057532767635e-282,8.28130007545032e-57,4.50246066004917e-249,1.342262836796934e-122,3.6698416644335495e-161,6.042193292024135e-18,2.6344953649073953e-221,3.317408712801302e-257,2.779922855453949e-273,3.980133026560515e-18,6.092004338182775e-217,2.6781272681962187e-55,2.1306399532858238e-239,2.130639953285468e-239,8.991183368036397e-267,2.4295112601164597e-74,1.94561046605769e-98,7.949686211804532e-291,1.9232214169841985e-129,5.917617256410999e-198,7.552741615030174e-19
6.250010136656848e-24,0.0024393115802153024,0.1557,0.0,0.007178893980573611,0.6424,0.2019,3.435826173951958e-195,1.094949975294811e-277,1.8928685886743587e-56,5.139149454613372e-246,7.403627668822749e-121,1.0996581426125206e-158,1.381072752462656e-17,3.007036916031019e-218,1.740659436245956e-253,3.39229646928295e-269,9.097446917852594e-18,6.9534690330246215e-214,2.8810071096747345e-54,5.694406867932738e-236,5.694406867930875e-236,2.0331988954003333e-263,1.1697050901398362e-73,2.093137845906555e-97,4.163640108941691e-287,1.0608067886396635e-127,3.435826173951958e-195,1.7263409405783234e-18
1.3281271540395802e-23,0.0024393115802153024,0.1557,0.0,0.007178893980573583,0.6424,0.2019,1.3069544330204143e-192,1.5054982773573918e-273,4.0223457509330124e-56,3.9114774279266034e-243,2.914192578299427e-119,2.089596306098953e-156,2.9347795989831283e-17,2.2886972106714345e-215,5.631153907710625e-250,2.3314958815896773e-265,1.9332074700436712e-17,5.292381046444901e-211,2.6481418879834777e-53,9.208159087062751e-233,9.20815908705672e-233,3.0957215327244282e-260,5.1084094378455904e-73,1.9242101089133512e-96,1.3469858405592004e-283,4.175514232806239e-126,1.3069544330204143e-192,3.668474498728927e-18
2.7343794347873707e-23,0.0024393115802153024,0.1557,0.0,0.007178893980573527,0.6424,0.20189999999999997,4.0273015288403616e-190,1.5737598805155484e-269,8.28130007545032e-56,2.411340799152764e-240,1.0299195272084838e-117,3.2174931307461996e-154,6.042193292024026e-17,1.4109320743094354e-212,1.429540709660254e-246,1.218372854181316e-261,3.980133026560476e-17,3.2626378592454856e-208,2.2655411381717456e-52,1.1685554775906891e-229,1.1685554775891574e-229,3.8178155274699416e-257,2.1326603816370248e-72,1.6466401815309305e-95,3.419532665832592e-280,1.4756895878518198e-124,4.0273015288403616e-190,7.552741615030104e-18
5.546883996282952e-23,0.0024393115802153024,0.1557,0.0,0.007178893980573416,0.6424,0.20189999999999994,1.1281491060727716e-187,1.4516277845386994e-265,1.6799208724484933e-55,1.3511751310383788e-237,3.461910507660582e-116,4.505038819628e-152,1.2257020678105628e-16,7.906042692351557e-210,3.250030919186073e-243,5.61854868880564e-258,8.073984139594021e-17,1.8281924888149633e-205,1.8731932243136617e-51,1.3281951770913371e-226,1.3281951770878554e-226,4.28044986294386e-254,8.712613548257106e-72,1.3621982109468194e-94,7.774278004858965e-277,4.960295591988856e-123,1.1281491060727715e-187,1.5321275847632337e-17
1.1171893119274116e-22,0.0024393115802153024,0.1557,0.0,0.007178893980573194,0.6423999999999999,0.20189999999999986,3.020891143055309e-185,1.2615866428583158e-261,3.383502602255415e-55,7.236792018213815e-235,1.1360499885367162e-114,6.030666898976975e-150,2.4686675450268064e-16,4.234416793007178e-207,7.011948705307338e-240,2.441374471378335e-254,1.6261686365660835e-16,9.791660982218223e-203,1.5232496208063119e-50,1.4327113174706431e-223,1.4327113174631298e-223,4.591995421867576e-251,3.521777762130739e-71,1.1088949288198604e-93,1.677306666537536e-273,1.627755466082275e-121,3.0208911430553086e-185,3.0858344312836294e-17
2.2421911365256444e-22,0.0024393115802153024,0.1557,0.0,0.007178893980572751,0.6423999999999997,0.2018999999999997,7.9181147532056e-183,1.065636421800799e-257,6.790666061869254e-55,3.793852021745882e-232,3.686980921136498e-113,7.9029073804827e-148,4.954598499458985e-16,2.219871825878757e-204,1.4755482153693696e-236,1.0310646095139426e-250,3.2637090817793365e-16,5.1332292982209115e-200,1.22855600268733e-49,1.5074101393124679e-220,1.5074101392966585e-220,4.842790514173363e-248,1.4160915533609644e-70,8.962640968927584e-93,3.529618057217414e-270,5.282781049694563e-120,7.9181147532056e-183,6.193248124324222e-17
4.49219478572211e-22,0.0024393115802153024,0.1557,0.0,0.007178893980571865,0.6423999999999994,0.20189999999999936,2.056260083529438e-180,8.886641640183491e-254,1.3604992981096913e-54,1.9704907215653722e-229,1.1918787860223287e-111,1.0261187942344488e-145,9.926460408322114e-16,1.152980351025059e-201,3.070898133353502e-233,4.299123623823927e-247,6.538789972205404e-16,2.6661505628513288e-197,9.868429930997721e-49,1.5685855764499068e-217,1.5685855764170038e-217,5.147390342536248e-245,5.679167073153987e-70,7.229807080145487e-92,7.34581453722672e-267,1.707748102249727e-118,2.056260083529439e-180,1.2408075510404604e-16
