Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
1.252931414662785e-17,0.0024393115802153024,0.0915567593028733,0.0,0.007178893958351169,0.45154262834393705,4.528093160216626e-27,0.4569006123406977,3.757635760433752e-52,7.119820402469493e-63,9.100593941618822e-43,2.739899008707066e-86,2.5803336416867784e-117,1.9460605833470704e-11,1.4238777631398952e-17,2.3048077888285417e-40,4.0431774203168544e-50,1.4238777626870856e-17,3.292568051931578e-13,1.1736828094270942e-41,2.534250682357147e-29,2.534248148139715e-29,1.4617881188533804e-49,5.651376424981805e-60,3.1349736333715055e-75,2.0744566168694474e-71,3.9314368597781795e-93,1.4345488866871783e-147,2.4325757337922325e-12
2.505862962090974e-17,0.0024393115802153024,0.0915567593028733,0.0,0.007178893936128701,0.45154262833177417,1.811237401035224e-26,0.4569006123403684,1.2024419907403716e-50,2.278343016625037e-61,1.4537015514307168e-41,1.3060868711327013e-83,4.92055385176194e-114,3.892121356771986e-11,2.847755665404212e-17,1.8438438615270467e-39,6.4691045961121916e-49,2.8477556635929736e-17,6.585125616218143e-13,9.389463971265662e-41,1.0137013666110586e-28,1.0136993392400173e-28,2.338111664225792e-48,1.685319865575427e-58,3.736502835244429e-73,1.3253872467743991e-69,1.8729942895613295e-90,5.471127312585257e-144,4.865151714398607e-12
5.0117260569473525e-17,0.0024393115802153024,0.0915567593028733,0.0,0.007178893891683769,0.4515426283074484,7.24494983606419e-26,0.45690061233970986,3.847804030054796e-49,7.290698779592113e-60,2.3254468766231863e-40,6.436532004932357e-81,9.700102374050076e-111,7.784242855219065e-11,5.695511434667508e-17,1.4750710279970598e-38,1.0350631465712637e-47,5.695511427422559e-17,1.3170208235358403e-12,7.51157217744997e-40,4.054813732382003e-28,4.054797513463142e-28,3.738583150764848e-47,5.196030816466041e-57,4.603785137326934e-71,8.480203201600913e-68,9.228116626319033e-88,2.1570758841206275e-140,9.730303642758708e-12
7.51758915180373e-17,0.0024393115802153024,0.0915567593028733,0.0,0.00717889384723884,0.45154262828312264,1.5395518499367866e-25,0.4569006123390513,1.838731214916995e-48,3.488001459244291e-59,8.865614310575575e-40,5.576450715832184e-80,6.18017172390805e-110,1.167636430526314e-10,8.543267168665478e-17,4.370701806469414e-38,3.9461906266061826e-47,8.54326715326996e-17,1.9755258345226213e-12,2.2299981198283614e-39,8.616492966270635e-28,8.616444815631334e-28,1.4249131362471757e-46,2.4667331547985547e-56,3.07688972090845e-70,4.839103369709622e-67,7.994874125712262e-87,1.5896846477046888e-139,1.4595455538266157e-11
1.0023452246660109e-16,0.0024393115802153024,0.0915567593028733,0.0,0.007178893802793915,0.4515426282587969,2.6262943354219132e-25,0.4569006123383928,6.077711066875701e-48,1.1544082037021983e-58,2.3853469041581597e-39,3.3173872882500176e-79,7.149135259553004e-109,1.5568485706903952e-10,1.1391022867398117e-16,9.508200995390907e-38,1.0617555021723435e-46,1.1391022841135175e-16,2.6340275945981734e-12,4.8590487906114936e-39,1.4698746167302592e-27,1.4698641248317869e-27,3.83287572305483e-46,8.117540760866687e-56,1.408602965708697e-69,1.8931423818558078e-66,4.7559791789677056e-86,1.7483656982496733e-138,1.946060740092096e-11
1.5035178436372865e-16,0.0024393115802153024,0.0915567593028733,0.0,0.007178893713904076,0.45154262821014535,5.437408809342064e-25,0.45690061233707574,3.536134759431127e-47,6.735603689469551e-58,9.647926768039749e-39,7.75206126446489e-78,6.308895030486233e-107,2.3352728396585086e-10,1.708653418209785e-16,2.75198143015973e-37,4.294488369450271e-46,1.7086534127723757e-16,3.951023485109366e-12,1.4104321074080686e-38,3.043197440836285e-27,3.0431669854457864e-27,1.5496549582741436e-45,4.7001549948912115e-55,1.7008592019213956e-68,1.5854278395509674e-65,1.1112982829257684e-84,1.60995704007562e-136,2.919091104912743e-11
2.004690462608562e-16,0.0024393115802153024,0.0915567593028733,0.0,0.00717889362501425,0.4515426281614938,9.247608172948575e-25,0.4569006123357587,1.1745480330530843e-46,2.2410168945041822e-57,2.6133589314989965e-38,4.8330561067878926e-77,5.670541848809645e-106,3.113697090826763e-10,2.278204536711441e-16,6.006280857105684e-37,1.1632661639292659e-45,2.2782045274638324e-16,5.26800742099367e-12,3.08445618998083e-38,5.175696602018613e-27,5.1756299985817496e-27,4.196111449026462e-45,1.558744221333372e-54,7.840244824613132e-68,6.230764645674363e-65,6.928467780901361e-84,1.5853552340109042e-135,3.892121457652302e-11
2.5058630815798377e-16,0.0024393115802153024,0.0915567593028733,0.0,0.007178893536124437,0.4515426281128423,1.412825560809863e-24,0.4569006123344416,3.162542669958388e-46,6.042600261018576e-57,5.870836048519806e-38,2.3252295812964627e-76,4.1287229281747645e-105,3.892121322923562e-10,2.847755641318475e-16,1.1253813525019057e-36,2.613259174324534e-45,2.8477556271902203e-16,6.584978548456303e-12,5.786860049670818e-38,7.907318135350447e-27,7.907193177240308e-27,9.422932209907921e-45,4.1929836946409695e-54,2.8661388048911613e-67,1.9564971189559963e-64,3.333359871724059e-83,1.2035916301833623e-134,4.865151797447841e-11
3.508208319522389e-16,0.0024393115802153024,0.0915567593028733,0.0,0.007178893358344859,0.45154262801553924,2.7168133853493985e-24,0.4569006123318077,1.8602067171528646e-45,3.5623323952665197e-56,2.27664417352727e-37,1.178105968978477e-74,5.26973462834609e-103,5.448969728703686e-10,3.986857807975913e-16,3.074599116873311e-36,1.0134095000791918e-44,3.986857780807779e-16,9.218881574292032e-12,1.5833906496468938e-37,1.5205593943382515e-26,1.5205252033690356e-26,3.649205129738803e-44,2.461882381560106e-53,4.4053327708623717e-66,1.7806843216073695e-63,1.6892367414405537e-81,3.1401768775742065e-132,6.811212437393799e-11
4.510553557464941e-16,0.0024393115802153024,0.0915567593028733,0.0,0.0071788931805653435,0.4515426279182363,4.4555668715325145e-24,0.4569006123291737,6.268954871200443e-45,1.2015306102487548e-55,6.057955979617725e-37,8.393875018645062e-74,4.891968056485029e-102,7.00581805702195e-10,5.125959918199959e-16,6.477142801330279e-36,2.6966310907096047e-44,5.125959873644289e-16,1.1852732579955902e-11,3.3379807000386814e-37,2.4937295015128685e-26,2.4936574229095382e-26,9.699818646843796e-44,8.289893168971984e-53,2.2381315944609234e-65,7.390773777326678e-63,1.203678934803067e-80,3.3185113272816406e-131,8.757273024767255e-11
6.515244033350043e-16,0.0024393115802153024,0.0915567593028733,0.0,0.0071788928250064886,0.45154262772363024,9.2371874241128e-24,0.45690061232390594,4.2847681627975583e-44,8.219636107331994e-55,2.7153423761449318e-36,3.7149803099075687e-72,5.293503493878312e-100,1.0119514481297116e-09,7.404163969371767e-16,1.9744944446750275e-35,1.2087427898503325e-43,7.404163876999892e-16,1.7120278557990457e-11,1.0181880571605168e-36,5.17001815296873e-26,5.169798293477605e-26,4.335485706148951e-43,5.6589870862023576e-52,3.724640119954158e-64,7.732684317079485e-62,5.3299477026872044e-79,6.320791043147291e-129,1.2649394041818906e-10
1.0524624985120248e-15,0.0024393115802153024,0.0915567593028733,0.0,0.007178892113889504,0.45154262733441825,2.40168413413488e-23,0.456900612313371,5.396665422190724e-43,1.0358233483805957e-53,1.9709025323774847e-35,4.5162665092002956e-70,1.6466270858121245e-97,1.6346906400355125e-09,1.1960571394616222e-15,8.564062217948887e-35,8.774127246780478e-43,1.1960571154447812e-15,2.7654746419760236e-11,4.418008595655492e-36,1.3442516977288926e-25,1.3441563019549703e-25,3.126701440351292e-42,7.119059386055093e-51,1.4303566703697402e-62,1.6806820836254744e-60,6.4875163640665635e-77,3.9125818121348975e-126,2.0433635445146635e-10
1.8543386888660656e-15,0.0024393115802153024,0.0915567593028733,0.0,0.007178890691658427,0.4515426265559944,7.444162215617857e-23,0.45690061229230367,1.0338064098445935e-41,1.98479872338176e-52,2.021858517930611e-34,1.0392063920987306e-67,1.404125489068426e-94,2.8801686520094727e-09,2.1073383536736317e-15,4.840655398533176e-34,9.002223666540692e-42,2.10733827923201e-15,4.8721186061499606e-11,2.497752318684782e-35,4.166832147318666e-25,4.166292860134876e-25,3.1651380494617633e-41,1.3626360413926321e-49,9.385637251188236e-61,5.924697044070073e-59,1.496525331108185e-74,6.664316253649424e-123,3.600211572872504e-10
3.4580910695741476e-15,0.0024393115802153024,0.0915567593028733,0.0,0.007178887847207844,0.45154262499914766,2.587529510568561e-22,0.456900612250179,2.5236834550518737e-40,4.8461685477473066e-51,2.5504378607187596e-33,3.412939839225768e-65,1.6462313865085155e-91,5.371123188259027e-09,3.929899698755476e-15,3.218085643753798e-33,1.1358868266841684e-40,3.9298994400025255e-15,9.084408321800006e-11,1.660831014467105e-34,1.4485281958188003e-24,1.4481696608256554e-24,3.8892421089968505e-40,3.325048189029181e-48,8.277770597826213e-59,2.7557887786499563e-57,4.939449697806585e-72,1.562374268314874e-119,6.713906620361777e-10
5.0618434502822296e-15,0.0024393115802153024,0.0915567593028733,0.0,0.007178885002772686,0.451542623442302,5.54346532519224e-22,0.4569006122080676,1.3470259793544378e-39,2.5868735725810255e-50,1.0523082829628942e-32,3.678556131714113e-64,2.2151930750453148e-90,7.862075740455606e-09,5.752459599387305e-15,9.671340033014509e-33,4.687457805257322e-40,5.752459045040773e-15,1.329536737369365e-10,4.991902970807955e-34,3.103604793487333e-24,3.1025272837879587e-24,1.5821301742988767e-39,1.7746411444979004e-47,6.590345650747116e-58,1.8386039014829412e-56,5.330334092598545e-71,2.3095516723830312e-118,9.827600322220906e-10
6.6655958309903116e-15,0.0024393115802153024,0.0915567593028733,0.0,0.00717888215835295,0.45154262188545746,9.612222539091218e-22,0.45690061216596944,4.6755877595449724e-39,8.97991913662464e-50,2.9598772384023444e-32,2.4973892834555386e-63,2.6386890161632494e-89,1.0353026307962732e-08,7.57501805557739e-15,2.143093190724898e-32,1.3186962203838666e-39,7.575017094355136e-15,1.7504996161639145e-10,1.1062897708806502e-33,5.382089763390274e-24,5.379702098782386e-24,4.392006419140832e-39,6.159796559549386e-47,3.30914347832232e-57,7.814154637126022e-56,3.622108416050703e-70,2.805703569685567e-117,1.2941292678456565e-09
8.269348211698394e-15,0.0024393115802153024,0.0915567593028733,0.0,0.007178879313948632,0.45154262032861403,1.479380013497951e-21,0.45690061212388466,1.2755793527155307e-38,2.450094851884868e-49,6.730770555155174e-32,1.3020474732984526e-62,2.322021579044182e-88,1.2843974890122146e-08,9.397575067334088e-15,4.0136991552163014e-32,2.999278232900807e-39,9.397573587954075e-15,2.1713295098677892e-10,2.072146846153307e-33,8.284165841555592e-24,8.279694129206695e-24,9.85821990145672e-39,1.6805343323845266e-46,1.271375694597748e-56,2.558132675204537e-55,1.890015537994132e-69,2.568986531407236e-116,1.605498368907548e-09
1.1476852973114558e-14,0.0024393115802153024,0.0915567593028733,0.0,0.007178873625186239,0.45154261721493066,2.8495412920026013e-21,0.4569006120397549,6.132694287996695e-38,1.1781921721082504e-48,2.377953002729001e-31,2.3522318111925392e-61,1.0062533063508134e-86,1.782586609595659e-08,1.3042684757578009e-14,1.044660702709764e-31,1.0600610518316083e-38,1.3042681908036718e-14,3.012590495064744e-10,5.394446969980527e-33,1.5959768534370768e-23,1.5948130040210834e-23,3.3920994259343803e-38,8.080561010168108e-46,1.166375509962009e-55,1.7048491898579273e-54,3.421182953464553e-68,1.3075998720446365e-114,2.2282361673487735e-09
1.468435773453072e-14,0.0024393115802153024,0.0915567593028733,0.0,0.007178867936485478,0.45154261410125174,4.664829598908426e-21,0.45690061195567827,1.9697630052145417e-37,3.7848592132673355e-48,6.177496327639582e-31,1.5286420898291064e-60,9.673686853859204e-86,2.2807749352678355e-08,1.6687788670185456e-14,2.1580089374338504e-31,2.7548408193279814e-38,1.6687784005355858e-14,3.85332002397618e-10,1.1145980915880283e-32,2.6131877250045555e-23,2.6107835448560185e-23,8.605799106287978e-38,2.595699313451293e-45,5.428794393692255e-55,6.692952482456634e-54,2.2274321452856956e-67,1.336077050375908e-113,2.850973427551102e-09
1.7891862495946885e-14,0.0024393115802153024,0.0915567593028733,0.0,0.007178862247846321,0.4515426109875774,6.925244130159716e-21,0.45690061187165476,5.074139674874024e-37,9.751426720987377e-48,1.3382272558729683e-30,7.140766302249211e-60,6.541795751013217e-85,2.7789624654727863e-08,2.033288680522623e-14,3.8796704154039785e-31,5.96991928426459e-38,2.0332879879982098e-14,4.693518444894397e-10,2.0042557531118643e-32,3.8802032410049376e-23,3.87588108251924e-23,1.8212238509317026e-37,6.687424043822354e-45,1.8992480943635692e-54,2.033911333800842e-53,1.0423752833978749e-66,9.693309276453286e-113,3.473710149520139e-09
2.109936725736305e-14,0.0024393115802153024,0.0915567593028733,0.0,0.00717885655926874,0.45154260787390754,9.63078409383589e-21,0.4569006117876843,1.1345494313821987e-36,2.180738076751786e-47,2.5681715093540365e-30,2.811227893481199e-59,3.590547007054251e-84,3.277149199659226e-08,2.397797916276942e-14,6.346597886415871e-31,1.1461011032234244e-37,2.397796953198533e-14,5.53318610291532e-10,3.2793976506264865e-32,5.397175979299718e-23,5.390105664716341e-23,3.412029945150591e-37,1.495490810551041e-44,5.635753631808485e-54,5.282911400037955e-53,4.110891786921873e-66,5.758423551910196e-112,4.0964463332614344e-09
