Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2X(53)
7.881574131628211e-17,0.0024393115802153024,0.11111111111111112,0.0,0.007178893549345745,0.22222222218456827,0.22222222209595147,0.22222222222121482,0.22222222198604974,1.1256315268444563e-49,7.8234705473917e-39,4.397873409123087e-72,4.359770553139159e-92,6.024634897234413e-11,4.3563633460148226e-17,7.915553111730593e-19,2.361725044105254e-10,1.2627084195226287e-10,1.0073570669386301e-12,3.8793477506939154e-30,1.8369843889176263e-28,1.836977076951905e-28,1.1337627697589105e-47,1.486504349937711e-47,6.622125976640492e-62,2.4398848990198725e-66,6.459200701173479e-79,5.836258273077639e-122,7.530793747258885e-12
1.0133452471994672e-16,0.0024393115802153024,0.11111111111111112,0.0,0.007178893426137872,0.22222222217381,0.2222222220598741,0.222222222220927,0.222222221918572,1.8997264524626045e-49,1.015270027166291e-38,3.1389258388707716e-71,4.052607757102218e-91,7.745959035603711e-11,5.60103850248726e-17,1.0177139559667024e-18,3.036502706794361e-10,1.6234822418779497e-10,1.2951705392585374e-12,8.178136864497161e-30,3.0126539927613515e-28,3.0126385781654817e-28,2.980354152322233e-47,5.013794384034299e-47,3.37153172912662e-61,5.973792660347219e-66,4.610282643136609e-78,6.175143105119183e-121,9.682449035732832e-12
1.4637209152727595e-16,0.0024393115802153024,0.11111111111111112,0.0,0.0071788931797222635,0.22222222215229345,0.22222222198771938,0.22222222222035135,0.22222222178361656,6.690107237357084e-49,1.5217258204561265e-38,1.3964604228705554e-69,4.4091524338770016e-89,1.1188607134835042e-10,8.090388687092368e-17,1.4700312221568443e-18,4.3860567769355724e-10,2.345029866909262e-10,1.8707936432259e-12,2.4945853226561712e-29,6.245790099819042e-28,6.245743080435518e-28,1.3211927107047792e-46,3.4299207634855944e-46,5.637442888512137e-60,3.7379312993220607e-65,2.0512839897542372e-76,1.1827526674873616e-118,1.3985759498637696e-11
2.364472251419344e-16,0.0024393115802153024,0.11111111111111112,0.0,0.0071788926868915776,0.22222222210926035,0.2222222218434099,0.22222222221920007,0.22222222151370624,6.576410711612269e-48,2.9179757578287157e-38,1.7097591327349964e-67,1.381150752706509e-86,1.8073902623273394e-10,1.3069088542608988e-16,2.374665660856988e-18,7.085159896317682e-10,3.7881250382552575e-10,3.022024488778851e-12,1.0824217768189126e-28,1.6239263021871158e-27,1.6239059002025766e-27,9.520299858592205e-46,4.32231886628123e-45,2.1801555831150416e-58,9.60794257650582e-64,2.512180501739397e-74,7.372772344529638e-116,2.25923799682793e-11
4.1659749237125136e-16,0.0024393115802153024,0.11111111111111112,0.0,0.007178891701232337,0.2222222220231942,0.222222221554791,0.22222222221689755,0.2222222209738876,1.212700136115462e-46,1.0166181927308815e-37,3.979634048573359e-65,9.49996550281342e-84,3.1844490760070033e-10,2.302648619614794e-16,4.183934162793734e-18,1.248334605171489e-09,6.674315066083928e-10,5.324424732384475e-12,6.119536435415679e-28,5.033522401837429e-27,5.033407060175436e-27,9.714404702312497e-45,8.282220622250483e-44,1.447064097766892e-56,5.990716610998364e-62,5.850571702650516e-72,1.0131507183983599e-112,3.98056190829086e-11
7.768980268298852e-16,0.0024393115802153024,0.11111111111111112,0.0,0.007178889729922382,0.22222222185106186,0.22222222097755331,0.22222222221229282,0.22222221989425842,2.950135972825369e-45,8.417121192417054e-37,1.3344892287754969e-62,1.4261417965877968e-80,5.93856556733033e-10,4.2941273251429106e-16,7.802469658864256e-18,2.327963802966089e-09,1.2446693862293881e-09,9.928979441938613e-12,4.069049560606527e-27,1.7496577682300834e-26,1.7495810774775642e-26,1.2169904728495124e-43,2.0222147681069264e-42,1.3031348181338254e-54,5.379816250631648e-60,1.9640329297075156e-69,3.040429504031136e-109,7.423209001358661e-11
1.4974990957471528e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178885787336575,0.22222222150679755,0.22222221982307847,0.2222222222030843,0.22222221773503217,8.212143169724154e-44,1.0969592811332121e-35,5.440622684345839e-60,2.195078933097803e-77,1.144679400579542e-09,8.2770814180196e-16,1.5039534572192744e-17,4.487190065870653e-09,2.3991446416965107e-09,1.9137105847912283e-11,2.9592019351557524e-26,6.500022539249923e-26,6.499464854310069e-26,1.6999567423068505e-42,5.630727562141883e-41,1.3790310564212405e-52,5.749249521085012e-58,8.024868476454188e-67,9.359397284724088e-106,1.4308500268086298e-10
2.2181001646644204e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178881844796239,0.22222222116253354,0.22222221866860428,0.22222222219387708,0.22222221557584876,4.528121397072595e-43,4.6407954763720285e-35,6.0589403400991805e-59,3.0099093053166675e-76,1.695501638529992e-09,1.2260031063859791e-15,2.2276591318291623e-17,6.646373485769647e-09,3.5536192254688304e-09,2.834392169636972e-11,9.142823545106122e-26,1.4260999104335293e-25,1.4259276178530862e-25,7.208679161358812e-42,3.1047936336506745e-40,1.1379886988436419e-51,4.760467923643469e-57,8.941526119269631e-66,1.4076400196200687e-104,2.1193787642299895e-10
3.659302302498956e-15,0.0024393115802153024,0.11111111111111112,0.0,0.00717887395985197,0.2222222204740066,0.22222221635965794,0.22222222217546658,0.22222221125761044,5.924943837770412e-42,3.49208850781451e-34,9.384325984795124e-57,2.1413339032640417e-73,2.7971442967035647e-09,2.0225916842401282e-15,3.6750679839839235e-17,1.0964611800879221e-08,5.862566377966924e-09,4.6753622676291e-11,4.1083214544021784e-25,3.8816851258667123e-25,3.880911053756929e-25,5.332936854960167e-41,4.06257173808577e-39,4.839705324174394e-50,2.065193831228684e-55,1.3903066037367116e-63,1.8271994413079065e-101,3.4964350713410374e-10
4.956384226550038e-15,0.0024393115802153024,0.11111111111111112,0.0,0.0071788668635576255,0.22222221985433352,0.2222222142816085,0.2222222221589016,0.22222220737134246,2.3294896366736794e-41,1.0872439891418394e-33,7.966577230246575e-56,3.041944787425868e-72,3.788620616819738e-09,2.7395198502853263e-15,4.9777330673974265e-17,1.485087976972858e-08,7.940616518091797e-09,6.331787329174659e-11,9.89668602400635e-25,7.12173854352056e-25,7.119874068024646e-25,1.6431681633269394e-40,1.5972679733590028e-38,2.8761204282858055e-49,1.2332368302306355e-54,1.1808463180913354e-62,2.6498160009304315e-100,4.73578441654453e-10
6.25346615060112e-15,0.0024393115802153024,0.11111111111111112,0.0,0.00717885976741059,0.22222221923466154,0.22222221220356123,0.22222222214234089,0.2222222034852133,6.791880546049417e-41,2.6437942438005584e-33,3.9963759747414484e-55,1.8608847304403056e-71,4.780094973713004e-09,3.4564465230153725e-15,6.280395361578323e-17,1.8737008940424818e-08,1.0018664482040719e-08,7.987788061448072e-11,1.9509059194034924e-24,1.1337859561809637e-24,1.1334184610911893e-24,3.950123011945291e-40,4.657009161472359e-38,1.1300795308867012e-48,4.8879486880388497e-54,5.932461303362946e-62,1.8758055082869463e-99,5.975132500642068e-10
7.550548074652202e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178852671410853,0.22222221861499067,0.22222221012551618,0.2222222221257844,0.22222219959922287,1.6443719706539295e-40,5.458332739133262e-33,1.657031277113753e-54,1.1276076065753203e-70,5.771567367340921e-09,4.17337168384436e-15,7.583054815860703e-17,2.262299931763393e-08,1.209671026985444e-08,9.643364567590842e-11,3.388312591435214e-24,1.6530270964987625e-24,1.6523889106075746e-24,8.066144166179892e-40,1.1275015160478103e-37,3.653577594992633e-48,1.590091864349825e-53,2.4618855699344704e-61,1.1685938992381834e-98,7.214479323657917e-10
8.847629998703284e-15,0.0024393115802153024,0.11111111111111112,0.0,0.007178845575558413,0.2222222179953209,0.22222220804747328,0.22222222210923218,0.2222221957133713,3.490844911010791e-40,1.0082580895069798e-32,5.873990376678401e-54,5.68804661175945e-70,6.763037797659248e-09,4.890295313400673e-15,8.885711377436858e-17,2.6508850906218883e-08,1.4174753881575418e-08,1.1298516955079028e-10,5.3996210867494196e-24,2.2699204874079573e-24,2.2689035940056442e-24,1.47387855698681e-39,2.3935782346797245e-37,1.010093967825037e-47,4.422193474393607e-53,8.733687732946052e-61,6.138558439486516e-98,8.453824885617359e-10
